question_id,task,image,prompt
combination_0006_q4,Compound Reasoning,combination_0006.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0006_q5,Extrapolative/Counterfactual Reasoning,combination_0006.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0007_q1,Image Description,combination_0007.png,How many unit cells make up the target shape?
combination_0007_q2,Basic Relational Reasoning,combination_0007.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0007_q3,Comparative Reasoning,combination_0007.png,Does candidate B have the same total number of unit cells as the target? Answer yes or no.
combination_0007_q4,Compound Reasoning,combination_0007.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?
combination_0007_q5,Extrapolative/Counterfactual Reasoning,combination_0007.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0008_q1,Image Description,combination_0008.png,How many unit cells make up the target shape?
combination_0008_q2,Basic Relational Reasoning,combination_0008.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0008_q3,Comparative Reasoning,combination_0008.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.
combination_0008_q4,Compound Reasoning,combination_0008.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0008_q5,Extrapolative/Counterfactual Reasoning,combination_0008.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0009_q1,Image Description,combination_0009.png,How many unit cells make up the target shape?
combination_0009_q2,Basic Relational Reasoning,combination_0009.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0009_q3,Comparative Reasoning,combination_0009.png,How many separate pieces are shown in candidate C?
combination_0009_q4,Compound Reasoning,combination_0009.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0009_q5,Extrapolative/Counterfactual Reasoning,combination_0009.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0010_q1,Image Description,combination_0010.png,How many unit cells make up the target shape?
combination_0010_q2,Basic Relational Reasoning,combination_0010.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0010_q3,Comparative Reasoning,combination_0010.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.
combination_0010_q4,Compound Reasoning,combination_0010.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0010_q5,Extrapolative/Counterfactual Reasoning,combination_0010.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0011_q1,Image Description,combination_0011.png,How many unit cells make up the target shape?
combination_0011_q2,Basic Relational Reasoning,combination_0011.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0011_q3,Comparative Reasoning,combination_0011.png,How many separate pieces are shown in candidate D?
combination_0011_q4,Compound Reasoning,combination_0011.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0011_q5,Extrapolative/Counterfactual Reasoning,combination_0011.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0012_q1,Image Description,combination_0012.png,How many unit cells make up the target shape?
combination_0012_q2,Basic Relational Reasoning,combination_0012.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0012_q3,Comparative Reasoning,combination_0012.png,How many separate pieces are shown in candidate C?
combination_0012_q4,Compound Reasoning,combination_0012.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0012_q5,Extrapolative/Counterfactual Reasoning,combination_0012.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0013_q1,Image Description,combination_0013.png,How many unit cells make up the target shape?
combination_0013_q2,Basic Relational Reasoning,combination_0013.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0013_q3,Comparative Reasoning,combination_0013.png,How many separate pieces are shown in candidate D?
combination_0013_q4,Compound Reasoning,combination_0013.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0013_q5,Extrapolative/Counterfactual Reasoning,combination_0013.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0014_q1,Image Description,combination_0014.png,How many unit cells make up the target shape?
combination_0014_q2,Basic Relational Reasoning,combination_0014.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0014_q3,Comparative Reasoning,combination_0014.png,How many separate pieces are shown in candidate B?
combination_0014_q4,Compound Reasoning,combination_0014.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?
combination_0014_q5,Extrapolative/Counterfactual Reasoning,combination_0014.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0015_q1,Image Description,combination_0015.png,How many unit cells make up the target shape?
combination_0015_q2,Basic Relational Reasoning,combination_0015.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0015_q3,Comparative Reasoning,combination_0015.png,How many separate pieces are shown in candidate C?
combination_0015_q4,Compound Reasoning,combination_0015.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0015_q5,Extrapolative/Counterfactual Reasoning,combination_0015.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0016_q1,Image Description,combination_0016.png,How many unit cells make up the target shape?
combination_0016_q2,Basic Relational Reasoning,combination_0016.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0016_q3,Comparative Reasoning,combination_0016.png,Does candidate B have the same total number of unit cells as the target? Answer yes or no.
combination_0016_q4,Compound Reasoning,combination_0016.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0016_q5,Extrapolative/Counterfactual Reasoning,combination_0016.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0017_q1,Image Description,combination_0017.png,How many unit cells make up the target shape?
combination_0017_q2,Basic Relational Reasoning,combination_0017.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0017_q3,Comparative Reasoning,combination_0017.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.
combination_0017_q4,Compound Reasoning,combination_0017.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0017_q5,Extrapolative/Counterfactual Reasoning,combination_0017.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0018_q1,Image Description,combination_0018.png,How many unit cells make up the target shape?
combination_0018_q2,Basic Relational Reasoning,combination_0018.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0018_q3,Comparative Reasoning,combination_0018.png,Does candidate D have the same total number of unit cells as the target? Answer yes or no.
combination_0018_q4,Compound Reasoning,combination_0018.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0018_q5,Extrapolative/Counterfactual Reasoning,combination_0018.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0019_q1,Image Description,combination_0019.png,How many unit cells make up the target shape?
combination_0019_q2,Basic Relational Reasoning,combination_0019.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0019_q3,Comparative Reasoning,combination_0019.png,How many separate pieces are shown in candidate A?
combination_0019_q4,Compound Reasoning,combination_0019.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0019_q5,Extrapolative/Counterfactual Reasoning,combination_0019.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0020_q1,Image Description,combination_0020.png,How many unit cells make up the target shape?
combination_0020_q2,Basic Relational Reasoning,combination_0020.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0020_q3,Comparative Reasoning,combination_0020.png,How many separate pieces are shown in candidate C?
combination_0020_q4,Compound Reasoning,combination_0020.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0020_q5,Extrapolative/Counterfactual Reasoning,combination_0020.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0021_q1,Image Description,combination_0021.png,How many unit cells make up the target shape?
combination_0021_q2,Basic Relational Reasoning,combination_0021.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0021_q3,Comparative Reasoning,combination_0021.png,How many separate pieces are shown in candidate A?
combination_0021_q4,Compound Reasoning,combination_0021.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0021_q5,Extrapolative/Counterfactual Reasoning,combination_0021.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0022_q1,Image Description,combination_0022.png,How many unit cells make up the target shape?
combination_0022_q2,Basic Relational Reasoning,combination_0022.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0022_q3,Comparative Reasoning,combination_0022.png,How many separate pieces are shown in candidate C?
combination_0022_q4,Compound Reasoning,combination_0022.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0022_q5,Extrapolative/Counterfactual Reasoning,combination_0022.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0023_q1,Image Description,combination_0023.png,How many unit cells make up the target shape?
combination_0023_q2,Basic Relational Reasoning,combination_0023.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0023_q3,Comparative Reasoning,combination_0023.png,Does candidate B have the same total number of unit cells as the target? Answer yes or no.
combination_0023_q4,Compound Reasoning,combination_0023.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0023_q5,Extrapolative/Counterfactual Reasoning,combination_0023.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0024_q1,Image Description,combination_0024.png,How many unit cells make up the target shape?
combination_0024_q2,Basic Relational Reasoning,combination_0024.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0024_q3,Comparative Reasoning,combination_0024.png,Does candidate B have the same total number of unit cells as the target? Answer yes or no.
combination_0024_q4,Compound Reasoning,combination_0024.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0024_q5,Extrapolative/Counterfactual Reasoning,combination_0024.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0025_q1,Image Description,combination_0025.png,How many unit cells make up the target shape?
combination_0025_q2,Basic Relational Reasoning,combination_0025.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0025_q3,Comparative Reasoning,combination_0025.png,How many separate pieces are shown in candidate A?
combination_0025_q4,Compound Reasoning,combination_0025.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0025_q5,Extrapolative/Counterfactual Reasoning,combination_0025.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0026_q1,Image Description,combination_0026.png,How many unit cells make up the target shape?
combination_0026_q2,Basic Relational Reasoning,combination_0026.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0026_q3,Comparative Reasoning,combination_0026.png,How many separate pieces are shown in candidate D?
combination_0026_q4,Compound Reasoning,combination_0026.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0026_q5,Extrapolative/Counterfactual Reasoning,combination_0026.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0027_q1,Image Description,combination_0027.png,How many unit cells make up the target shape?
combination_0027_q2,Basic Relational Reasoning,combination_0027.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0027_q3,Comparative Reasoning,combination_0027.png,How many separate pieces are shown in candidate C?
combination_0027_q4,Compound Reasoning,combination_0027.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0027_q5,Extrapolative/Counterfactual Reasoning,combination_0027.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0028_q1,Image Description,combination_0028.png,How many unit cells make up the target shape?
combination_0028_q2,Basic Relational Reasoning,combination_0028.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0028_q3,Comparative Reasoning,combination_0028.png,How many separate pieces are shown in candidate C?
combination_0028_q4,Compound Reasoning,combination_0028.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0028_q5,Extrapolative/Counterfactual Reasoning,combination_0028.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0029_q1,Image Description,combination_0029.png,How many unit cells make up the target shape?
combination_0029_q2,Basic Relational Reasoning,combination_0029.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0029_q3,Comparative Reasoning,combination_0029.png,How many separate pieces are shown in candidate A?
combination_0029_q4,Compound Reasoning,combination_0029.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0029_q5,Extrapolative/Counterfactual Reasoning,combination_0029.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0030_q1,Image Description,combination_0030.png,How many unit cells make up the target shape?
combination_0030_q2,Basic Relational Reasoning,combination_0030.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0030_q3,Comparative Reasoning,combination_0030.png,How many separate pieces are shown in candidate B?
combination_0030_q4,Compound Reasoning,combination_0030.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0030_q5,Extrapolative/Counterfactual Reasoning,combination_0030.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0031_q1,Image Description,combination_0031.png,How many unit cells make up the target shape?
combination_0031_q2,Basic Relational Reasoning,combination_0031.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0031_q3,Comparative Reasoning,combination_0031.png,How many separate pieces are shown in candidate D?
combination_0031_q4,Compound Reasoning,combination_0031.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0031_q5,Extrapolative/Counterfactual Reasoning,combination_0031.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0032_q1,Image Description,combination_0032.png,How many unit cells make up the target shape?
combination_0032_q2,Basic Relational Reasoning,combination_0032.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0032_q3,Comparative Reasoning,combination_0032.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.
combination_0032_q4,Compound Reasoning,combination_0032.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0032_q5,Extrapolative/Counterfactual Reasoning,combination_0032.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0033_q1,Image Description,combination_0033.png,How many unit cells make up the target shape?
combination_0033_q2,Basic Relational Reasoning,combination_0033.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0033_q3,Comparative Reasoning,combination_0033.png,How many separate pieces are shown in candidate A?
combination_0033_q4,Compound Reasoning,combination_0033.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0033_q5,Extrapolative/Counterfactual Reasoning,combination_0033.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0034_q1,Image Description,combination_0034.png,How many unit cells make up the target shape?
combination_0034_q2,Basic Relational Reasoning,combination_0034.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0034_q3,Comparative Reasoning,combination_0034.png,How many separate pieces are shown in candidate C?
combination_0034_q4,Compound Reasoning,combination_0034.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?
combination_0034_q5,Extrapolative/Counterfactual Reasoning,combination_0034.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0035_q1,Image Description,combination_0035.png,How many unit cells make up the target shape?
combination_0035_q2,Basic Relational Reasoning,combination_0035.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0035_q3,Comparative Reasoning,combination_0035.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.
combination_0035_q4,Compound Reasoning,combination_0035.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0035_q5,Extrapolative/Counterfactual Reasoning,combination_0035.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0036_q1,Image Description,combination_0036.png,How many unit cells make up the target shape?
combination_0036_q2,Basic Relational Reasoning,combination_0036.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0036_q3,Comparative Reasoning,combination_0036.png,How many separate pieces are shown in candidate D?
combination_0036_q4,Compound Reasoning,combination_0036.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0036_q5,Extrapolative/Counterfactual Reasoning,combination_0036.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0037_q1,Image Description,combination_0037.png,How many unit cells make up the target shape?
combination_0037_q2,Basic Relational Reasoning,combination_0037.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0037_q3,Comparative Reasoning,combination_0037.png,How many separate pieces are shown in candidate C?
combination_0037_q4,Compound Reasoning,combination_0037.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0037_q5,Extrapolative/Counterfactual Reasoning,combination_0037.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0038_q1,Image Description,combination_0038.png,How many unit cells make up the target shape?
combination_0038_q2,Basic Relational Reasoning,combination_0038.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0038_q3,Comparative Reasoning,combination_0038.png,How many separate pieces are shown in candidate C?
combination_0038_q4,Compound Reasoning,combination_0038.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0038_q5,Extrapolative/Counterfactual Reasoning,combination_0038.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0039_q1,Image Description,combination_0039.png,How many unit cells make up the target shape?
combination_0039_q2,Basic Relational Reasoning,combination_0039.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0039_q3,Comparative Reasoning,combination_0039.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.
combination_0039_q4,Compound Reasoning,combination_0039.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0039_q5,Extrapolative/Counterfactual Reasoning,combination_0039.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0040_q1,Image Description,combination_0040.png,How many unit cells make up the target shape?
combination_0040_q2,Basic Relational Reasoning,combination_0040.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0040_q3,Comparative Reasoning,combination_0040.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.
combination_0040_q4,Compound Reasoning,combination_0040.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?
combination_0040_q5,Extrapolative/Counterfactual Reasoning,combination_0040.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0041_q1,Image Description,combination_0041.png,How many unit cells make up the target shape?
combination_0041_q2,Basic Relational Reasoning,combination_0041.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0041_q3,Comparative Reasoning,combination_0041.png,Does candidate C have the same total number of unit cells as the target? Answer yes or no.
combination_0041_q4,Compound Reasoning,combination_0041.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0041_q5,Extrapolative/Counterfactual Reasoning,combination_0041.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0042_q1,Image Description,combination_0042.png,How many unit cells make up the target shape?
combination_0042_q2,Basic Relational Reasoning,combination_0042.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0042_q3,Comparative Reasoning,combination_0042.png,How many separate pieces are shown in candidate C?
combination_0042_q4,Compound Reasoning,combination_0042.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0042_q5,Extrapolative/Counterfactual Reasoning,combination_0042.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0043_q1,Image Description,combination_0043.png,How many unit cells make up the target shape?
combination_0043_q2,Basic Relational Reasoning,combination_0043.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0043_q3,Comparative Reasoning,combination_0043.png,Does candidate D have the same total number of unit cells as the target? Answer yes or no.
combination_0043_q4,Compound Reasoning,combination_0043.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?
combination_0043_q5,Extrapolative/Counterfactual Reasoning,combination_0043.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0044_q1,Image Description,combination_0044.png,How many unit cells make up the target shape?
combination_0044_q2,Basic Relational Reasoning,combination_0044.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0044_q3,Comparative Reasoning,combination_0044.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.
combination_0044_q4,Compound Reasoning,combination_0044.png,Which candidate has the wrong total number of unit cells compared with the target?
combination_0044_q5,Extrapolative/Counterfactual Reasoning,combination_0044.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0045_q1,Image Description,combination_0045.png,How many unit cells make up the target shape?
combination_0045_q2,Basic Relational Reasoning,combination_0045.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0045_q3,Comparative Reasoning,combination_0045.png,How many separate pieces are shown in candidate B?
combination_0045_q4,Compound Reasoning,combination_0045.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?
combination_0045_q5,Extrapolative/Counterfactual Reasoning,combination_0045.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0046_q1,Image Description,combination_0046.png,How many unit cells make up the target shape?
combination_0046_q2,Basic Relational Reasoning,combination_0046.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0046_q3,Comparative Reasoning,combination_0046.png,How many separate pieces are shown in candidate C?
combination_0046_q4,Compound Reasoning,combination_0046.png,Which candidate cannot form the target because its combined area has the wrong number of unit cells?
combination_0046_q5,Extrapolative/Counterfactual Reasoning,combination_0046.png,"If one extra unit cell were attached along an edge of the correctly assembled connected target, would the result remain connected? Answer yes or no."
combination_0047_q1,Image Description,combination_0047.png,How many unit cells make up the target shape?
combination_0047_q2,Basic Relational Reasoning,combination_0047.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0047_q3,Comparative Reasoning,combination_0047.png,How many separate pieces are shown in candidate B?
combination_0047_q4,Compound Reasoning,combination_0047.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?
combination_0047_q5,Extrapolative/Counterfactual Reasoning,combination_0047.png,"If the topmost, then leftmost, target cell were removed, would the remaining target be connected or disconnected?"
combination_0048_q1,Image Description,combination_0048.png,How many unit cells make up the target shape?
combination_0048_q2,Basic Relational Reasoning,combination_0048.png,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation, with no mirroring, to exactly form the target?"
combination_0048_q3,Comparative Reasoning,combination_0048.png,Does candidate A have the same total number of unit cells as the target? Answer yes or no.
combination_0048_q4,Compound Reasoning,combination_0048.png,Which candidate has the correct area but would require flipping (mirroring) its pieces to form the target?
