question_id,image,acceptance_set,tolerances,targets,correct_candidate,rejected_candidate,rejection_reason
combination_0014_open_q1,combination_0014.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,D,gap or overlap
combination_0015_open_q1,combination_0015.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,D,gap or overlap
combination_0016_open_q1,combination_0016.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,B,gap or overlap
combination_0017_open_q1,combination_0017.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,B,requires being flipped over
combination_0018_open_q1,combination_0018.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,A,requires being flipped over
combination_0019_open_q1,combination_0019.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,A,gap or overlap
combination_0020_open_q1,combination_0020.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,B,wrong cell count
combination_0021_open_q1,combination_0021.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,B,gap or overlap
combination_0022_open_q1,combination_0022.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,A,wrong cell count
combination_0023_open_q1,combination_0023.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,D,requires being flipped over
combination_0024_open_q1,combination_0024.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",D,C,requires being flipped over
combination_0025_open_q1,combination_0025.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,D,wrong cell count
combination_0026_open_q1,combination_0026.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,C,wrong cell count
combination_0027_open_q1,combination_0027.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,A,wrong cell count
combination_0028_open_q1,combination_0028.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,C,wrong cell count
combination_0029_open_q1,combination_0029.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,C,requires being flipped over
combination_0030_open_q1,combination_0030.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,A,gap or overlap
combination_0031_open_q1,combination_0031.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,D,requires being flipped over
combination_0032_open_q1,combination_0032.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,C,wrong cell count
combination_0033_open_q1,combination_0033.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,C,wrong cell count
combination_0034_open_q1,combination_0034.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,D,wrong cell count
combination_0035_open_q1,combination_0035.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,B,gap or overlap
combination_0036_open_q1,combination_0036.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,A,gap or overlap
combination_0037_open_q1,combination_0037.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,B,wrong cell count
combination_0038_open_q1,combination_0038.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,D,requires being flipped over
combination_0039_open_q1,combination_0039.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,A,gap or overlap
combination_0040_open_q1,combination_0040.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,A,gap or overlap
combination_0041_open_q1,combination_0041.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,B,wrong cell count
combination_0042_open_q1,combination_0042.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,A,wrong cell count
combination_0043_open_q1,combination_0043.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,A,requires being flipped over
combination_0044_open_q1,combination_0044.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,A,wrong cell count
combination_0045_open_q1,combination_0045.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,C,requires being flipped over
combination_0046_open_q1,combination_0046.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,C,gap or overlap
combination_0047_open_q1,combination_0047.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,B,wrong cell count
combination_0048_open_q1,combination_0048.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,A,gap or overlap
combination_0049_open_q1,combination_0049.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,D,requires being flipped over
combination_0050_open_q1,combination_0050.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,C,requires being flipped over
combination_0051_open_q1,combination_0051.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,D,wrong cell count
combination_0052_open_q1,combination_0052.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",D,C,requires being flipped over
combination_0053_open_q1,combination_0053.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,B,requires being flipped over
combination_0054_open_q1,combination_0054.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,A,gap or overlap
combination_0055_open_q1,combination_0055.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,D,wrong cell count
combination_0056_open_q1,combination_0056.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,A,gap or overlap
combination_0057_open_q1,combination_0057.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,C,wrong cell count
combination_0058_open_q1,combination_0058.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,C,wrong cell count
combination_0059_open_q1,combination_0059.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,B,requires being flipped over
combination_0060_open_q1,combination_0060.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",D,C,requires being flipped over
combination_0061_open_q1,combination_0061.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,C,wrong cell count
combination_0062_open_q1,combination_0062.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,A,requires being flipped over
combination_0063_open_q1,combination_0063.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,B,wrong cell count
combination_0064_open_q1,combination_0064.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",D,A,requires being flipped over
combination_0065_open_q1,combination_0065.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,C,wrong cell count
combination_0066_open_q1,combination_0066.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,D,requires being flipped over
combination_0067_open_q1,combination_0067.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,B,gap or overlap
combination_0068_open_q1,combination_0068.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,A,gap or overlap
combination_0069_open_q1,combination_0069.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,C,wrong cell count
combination_0070_open_q1,combination_0070.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,D,gap or overlap
combination_0071_open_q1,combination_0071.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,B,requires being flipped over
combination_0072_open_q1,combination_0072.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,B,gap or overlap
combination_0073_open_q1,combination_0073.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,D,wrong cell count
combination_0074_open_q1,combination_0074.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,C,gap or overlap
combination_0075_open_q1,combination_0075.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,D,requires being flipped over
combination_0076_open_q1,combination_0076.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,B,gap or overlap
combination_0077_open_q1,combination_0077.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,B,wrong cell count
combination_0078_open_q1,combination_0078.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,D,gap or overlap
combination_0079_open_q1,combination_0079.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,B,gap or overlap
combination_0080_open_q1,combination_0080.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,B,wrong cell count
combination_0081_open_q1,combination_0081.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,C,gap or overlap
combination_0082_open_q1,combination_0082.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,C,gap or overlap
combination_0083_open_q1,combination_0083.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,D,requires being flipped over
combination_0084_open_q1,combination_0084.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,A,gap or overlap
combination_0085_open_q1,combination_0085.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,C,wrong cell count
combination_0086_open_q1,combination_0086.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,C,wrong cell count
combination_0087_open_q1,combination_0087.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,B,gap or overlap
combination_0088_open_q1,combination_0088.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,C,gap or overlap
combination_0089_open_q1,combination_0089.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,D,gap or overlap
combination_0090_open_q1,combination_0090.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,D,requires being flipped over
combination_0091_open_q1,combination_0091.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,B,wrong cell count
combination_0092_open_q1,combination_0092.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,B,gap or overlap
combination_0093_open_q1,combination_0093.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,C,gap or overlap
combination_0094_open_q1,combination_0094.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,C,wrong cell count
combination_0095_open_q1,combination_0095.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,B,gap or overlap
combination_0096_open_q1,combination_0096.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,A,wrong cell count
combination_0097_open_q1,combination_0097.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,D,gap or overlap
combination_0098_open_q1,combination_0098.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,A,requires being flipped over
combination_0099_open_q1,combination_0099.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,B,requires being flipped over
combination_0100_open_q1,combination_0100.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,C,wrong cell count
combination_0101_open_q1,combination_0101.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,D,requires being flipped over
combination_0102_open_q1,combination_0102.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,D,gap or overlap
combination_0103_open_q1,combination_0103.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,A,wrong cell count
combination_0104_open_q1,combination_0104.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,B,wrong cell count
combination_0105_open_q1,combination_0105.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,B,wrong cell count
combination_0106_open_q1,combination_0106.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,C,gap or overlap
combination_0107_open_q1,combination_0107.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,D,requires being flipped over
combination_0108_open_q1,combination_0108.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,A,gap or overlap
combination_0109_open_q1,combination_0109.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,C,requires being flipped over
combination_0110_open_q1,combination_0110.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,D,requires being flipped over
combination_0111_open_q1,combination_0111.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,D,requires being flipped over
combination_0112_open_q1,combination_0112.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,A,wrong cell count
combination_0113_open_q1,combination_0113.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,C,requires being flipped over
combination_0114_open_q1,combination_0114.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,C,wrong cell count
combination_0115_open_q1,combination_0115.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,B,gap or overlap
combination_0116_open_q1,combination_0116.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,B,wrong cell count
combination_0117_open_q1,combination_0117.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,B,requires being flipped over
combination_0118_open_q1,combination_0118.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,C,requires being flipped over
combination_0119_open_q1,combination_0119.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,A,gap or overlap
combination_0120_open_q1,combination_0120.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",D,C,requires being flipped over
combination_0121_open_q1,combination_0121.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,B,requires being flipped over
combination_0122_open_q1,combination_0122.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,A,gap or overlap
combination_0123_open_q1,combination_0123.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,D,gap or overlap
combination_0124_open_q1,combination_0124.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,C,wrong cell count
combination_0125_open_q1,combination_0125.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,D,requires being flipped over
combination_0126_open_q1,combination_0126.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,C,requires being flipped over
combination_0127_open_q1,combination_0127.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,A,gap or overlap
combination_0128_open_q1,combination_0128.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,B,gap or overlap
combination_0129_open_q1,combination_0129.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",A,D,requires being flipped over
combination_0130_open_q1,combination_0130.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,D,gap or overlap
combination_0131_open_q1,combination_0131.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,D,gap or overlap
combination_0132_open_q1,combination_0132.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,C,gap or overlap
combination_0133_open_q1,combination_0133.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,B,gap or overlap
combination_0134_open_q1,combination_0134.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,A,requires being flipped over
combination_0135_open_q1,combination_0135.png,"[""correct_candidate=C; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,D,gap or overlap
combination_0136_open_q1,combination_0136.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,B,wrong cell count
combination_0137_open_q1,combination_0137.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,B,gap or overlap
combination_0138_open_q1,combination_0138.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,A,gap or overlap
combination_0139_open_q1,combination_0139.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,A,gap or overlap
combination_0140_open_q1,combination_0140.png,"[""correct_candidate=D; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,C,gap or overlap
combination_0141_open_q1,combination_0141.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,C,gap or overlap
combination_0142_open_q1,combination_0142.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,C,wrong cell count
combination_0143_open_q1,combination_0143.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",C,A,gap or overlap
combination_0144_open_q1,combination_0144.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,A,wrong cell count
combination_0145_open_q1,combination_0145.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,C,gap or overlap
combination_0146_open_q1,combination_0146.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,A,requires being flipped over
combination_0147_open_q1,combination_0147.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,B,wrong cell count
combination_0148_open_q1,combination_0148.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",D,B,gap or overlap
combination_0149_open_q1,combination_0149.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,B,gap or overlap
combination_0150_open_q1,combination_0150.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",B,A,requires being flipped over
combination_0151_open_q1,combination_0151.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",C,A,requires being flipped over
combination_0152_open_q1,combination_0152.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",D,B,requires being flipped over
combination_0153_open_q1,combination_0153.png,"[""correct_candidate=A; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,B,wrong cell count
combination_0154_open_q1,combination_0154.png,"[""correct_candidate=B; rejected_candidate=D; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",B,D,wrong cell count
combination_0155_open_q1,combination_0155.png,"[""correct_candidate=C; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,B,wrong cell count
combination_0156_open_q1,combination_0156.png,"[""correct_candidate=D; rejected_candidate=B; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",D,B,wrong cell count
combination_0157_open_q1,combination_0157.png,"[""correct_candidate=A; rejected_candidate=C; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",A,C,wrong cell count
combination_0158_open_q1,combination_0158.png,"[""correct_candidate=B; rejected_candidate=C; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,C,gap or overlap
combination_0159_open_q1,combination_0159.png,"[""correct_candidate=C; rejected_candidate=A; rejection_reason=wrong cell count""]",{},"[""target"",""candidate panel""]",C,A,wrong cell count
combination_0160_open_q1,combination_0160.png,"[""correct_candidate=D; rejected_candidate=A; rejection_reason=requires being flipped over""]",{},"[""target"",""candidate panel""]",D,A,requires being flipped over
combination_0161_open_q1,combination_0161.png,"[""correct_candidate=A; rejected_candidate=D; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",A,D,gap or overlap
combination_0162_open_q1,combination_0162.png,"[""correct_candidate=B; rejected_candidate=A; rejection_reason=gap or overlap""]",{},"[""target"",""candidate panel""]",B,A,gap or overlap
