question_id,task,image,prompt
rotation_match_0005_q3,Comparative Reasoning,rotation_match_0005.png,"By how many degrees clockwise is candidate B rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0005_q4,Compound Reasoning,rotation_match_0005.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0005_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0005.png,"If the reference were first rotated by the target angle of 225 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0006_q1,Image Description,rotation_match_0006.png,How many vertices (corners) does the reference figure have?
rotation_match_0006_q2,Basic Relational Reasoning,rotation_match_0006.png,Which candidate shows the reference figure rigidly rotated 270 degrees clockwise? Answer with the letter.
rotation_match_0006_q3,Comparative Reasoning,rotation_match_0006.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0006_q4,Compound Reasoning,rotation_match_0006.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0006_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0006.png,"If the reference were first rotated by the target angle of 270 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0007_q1,Image Description,rotation_match_0007.png,How many vertices (corners) does the reference figure have?
rotation_match_0007_q2,Basic Relational Reasoning,rotation_match_0007.png,Which candidate shows the reference figure rigidly rotated 315 degrees clockwise? Answer with the letter.
rotation_match_0007_q3,Comparative Reasoning,rotation_match_0007.png,"By how many degrees clockwise is candidate B rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0007_q4,Compound Reasoning,rotation_match_0007.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0007_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0007.png,"If the reference were first rotated by the target angle of 315 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0008_q1,Image Description,rotation_match_0008.png,How many vertices (corners) does the reference figure have?
rotation_match_0008_q2,Basic Relational Reasoning,rotation_match_0008.png,Which candidate shows the reference figure rigidly rotated 45 degrees clockwise? Answer with the letter.
rotation_match_0008_q3,Comparative Reasoning,rotation_match_0008.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0008_q4,Compound Reasoning,rotation_match_0008.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0008_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0008.png,"If the reference were first rotated by the target angle of 45 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0009_q1,Image Description,rotation_match_0009.png,How many vertices (corners) does the reference figure have?
rotation_match_0009_q2,Basic Relational Reasoning,rotation_match_0009.png,Which candidate shows the reference figure rigidly rotated 90 degrees clockwise? Answer with the letter.
rotation_match_0009_q3,Comparative Reasoning,rotation_match_0009.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0009_q4,Compound Reasoning,rotation_match_0009.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0009_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0009.png,"If the reference were first rotated by the target angle of 90 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0010_q1,Image Description,rotation_match_0010.png,How many vertices (corners) does the reference figure have?
rotation_match_0010_q2,Basic Relational Reasoning,rotation_match_0010.png,Which candidate shows the reference figure rigidly rotated 135 degrees clockwise? Answer with the letter.
rotation_match_0010_q3,Comparative Reasoning,rotation_match_0010.png,"By how many degrees clockwise is candidate A rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0010_q4,Compound Reasoning,rotation_match_0010.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0010_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0010.png,"If the reference were first rotated by the target angle of 135 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0011_q1,Image Description,rotation_match_0011.png,How many vertices (corners) does the reference figure have?
rotation_match_0011_q2,Basic Relational Reasoning,rotation_match_0011.png,Which candidate shows the reference figure rigidly rotated 180 degrees clockwise? Answer with the letter.
rotation_match_0011_q3,Comparative Reasoning,rotation_match_0011.png,"By how many degrees clockwise is candidate A rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0011_q4,Compound Reasoning,rotation_match_0011.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0011_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0011.png,"If the reference were first rotated by the target angle of 180 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0012_q1,Image Description,rotation_match_0012.png,How many vertices (corners) does the reference figure have?
rotation_match_0012_q2,Basic Relational Reasoning,rotation_match_0012.png,Which candidate shows the reference figure rigidly rotated 225 degrees clockwise? Answer with the letter.
rotation_match_0012_q3,Comparative Reasoning,rotation_match_0012.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0012_q4,Compound Reasoning,rotation_match_0012.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0012_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0012.png,"If the reference were first rotated by the target angle of 225 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0013_q1,Image Description,rotation_match_0013.png,How many vertices (corners) does the reference figure have?
rotation_match_0013_q2,Basic Relational Reasoning,rotation_match_0013.png,Which candidate shows the reference figure rigidly rotated 270 degrees clockwise? Answer with the letter.
rotation_match_0013_q3,Comparative Reasoning,rotation_match_0013.png,"By how many degrees clockwise is candidate A rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0013_q4,Compound Reasoning,rotation_match_0013.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0013_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0013.png,"If the reference were first rotated by the target angle of 270 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0014_q1,Image Description,rotation_match_0014.png,How many vertices (corners) does the reference figure have?
rotation_match_0014_q2,Basic Relational Reasoning,rotation_match_0014.png,Which candidate shows the reference figure rigidly rotated 315 degrees clockwise? Answer with the letter.
rotation_match_0014_q3,Comparative Reasoning,rotation_match_0014.png,"By how many degrees clockwise is candidate B rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0014_q4,Compound Reasoning,rotation_match_0014.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0014_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0014.png,"If the reference were first rotated by the target angle of 315 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0015_q1,Image Description,rotation_match_0015.png,How many vertices (corners) does the reference figure have?
rotation_match_0015_q2,Basic Relational Reasoning,rotation_match_0015.png,Which candidate shows the reference figure rigidly rotated 45 degrees clockwise? Answer with the letter.
rotation_match_0015_q3,Comparative Reasoning,rotation_match_0015.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0015_q4,Compound Reasoning,rotation_match_0015.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0015_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0015.png,"If the reference were first rotated by the target angle of 45 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0016_q1,Image Description,rotation_match_0016.png,How many vertices (corners) does the reference figure have?
rotation_match_0016_q2,Basic Relational Reasoning,rotation_match_0016.png,Which candidate shows the reference figure rigidly rotated 90 degrees clockwise? Answer with the letter.
rotation_match_0016_q3,Comparative Reasoning,rotation_match_0016.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0016_q4,Compound Reasoning,rotation_match_0016.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0016_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0016.png,"If the reference were first rotated by the target angle of 90 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0017_q1,Image Description,rotation_match_0017.png,How many vertices (corners) does the reference figure have?
rotation_match_0017_q2,Basic Relational Reasoning,rotation_match_0017.png,Which candidate shows the reference figure rigidly rotated 135 degrees clockwise? Answer with the letter.
rotation_match_0017_q3,Comparative Reasoning,rotation_match_0017.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0017_q4,Compound Reasoning,rotation_match_0017.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0017_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0017.png,"If the reference were first rotated by the target angle of 135 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0018_q1,Image Description,rotation_match_0018.png,How many vertices (corners) does the reference figure have?
rotation_match_0018_q2,Basic Relational Reasoning,rotation_match_0018.png,Which candidate shows the reference figure rigidly rotated 180 degrees clockwise? Answer with the letter.
rotation_match_0018_q3,Comparative Reasoning,rotation_match_0018.png,"By how many degrees clockwise is candidate A rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0018_q4,Compound Reasoning,rotation_match_0018.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0018_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0018.png,"If the reference were first rotated by the target angle of 180 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0019_q1,Image Description,rotation_match_0019.png,How many vertices (corners) does the reference figure have?
rotation_match_0019_q2,Basic Relational Reasoning,rotation_match_0019.png,Which candidate shows the reference figure rigidly rotated 225 degrees clockwise? Answer with the letter.
rotation_match_0019_q3,Comparative Reasoning,rotation_match_0019.png,"By how many degrees clockwise is candidate B rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0019_q4,Compound Reasoning,rotation_match_0019.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0019_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0019.png,"If the reference were first rotated by the target angle of 225 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0020_q1,Image Description,rotation_match_0020.png,How many vertices (corners) does the reference figure have?
rotation_match_0020_q2,Basic Relational Reasoning,rotation_match_0020.png,Which candidate shows the reference figure rigidly rotated 270 degrees clockwise? Answer with the letter.
rotation_match_0020_q3,Comparative Reasoning,rotation_match_0020.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0020_q4,Compound Reasoning,rotation_match_0020.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0020_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0020.png,"If the reference were first rotated by the target angle of 270 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0021_q1,Image Description,rotation_match_0021.png,How many vertices (corners) does the reference figure have?
rotation_match_0021_q2,Basic Relational Reasoning,rotation_match_0021.png,Which candidate shows the reference figure rigidly rotated 315 degrees clockwise? Answer with the letter.
rotation_match_0021_q3,Comparative Reasoning,rotation_match_0021.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0021_q4,Compound Reasoning,rotation_match_0021.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0021_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0021.png,"If the reference were first rotated by the target angle of 315 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0022_q1,Image Description,rotation_match_0022.png,How many vertices (corners) does the reference figure have?
rotation_match_0022_q2,Basic Relational Reasoning,rotation_match_0022.png,Which candidate shows the reference figure rigidly rotated 45 degrees clockwise? Answer with the letter.
rotation_match_0022_q3,Comparative Reasoning,rotation_match_0022.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0022_q4,Compound Reasoning,rotation_match_0022.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0022_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0022.png,"If the reference were first rotated by the target angle of 45 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0023_q1,Image Description,rotation_match_0023.png,How many vertices (corners) does the reference figure have?
rotation_match_0023_q2,Basic Relational Reasoning,rotation_match_0023.png,Which candidate shows the reference figure rigidly rotated 90 degrees clockwise? Answer with the letter.
rotation_match_0023_q3,Comparative Reasoning,rotation_match_0023.png,"By how many degrees clockwise is candidate B rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0023_q4,Compound Reasoning,rotation_match_0023.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0023_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0023.png,"If the reference were first rotated by the target angle of 90 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0024_q1,Image Description,rotation_match_0024.png,How many vertices (corners) does the reference figure have?
rotation_match_0024_q2,Basic Relational Reasoning,rotation_match_0024.png,Which candidate shows the reference figure rigidly rotated 135 degrees clockwise? Answer with the letter.
rotation_match_0024_q3,Comparative Reasoning,rotation_match_0024.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0024_q4,Compound Reasoning,rotation_match_0024.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0024_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0024.png,"If the reference were first rotated by the target angle of 135 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0025_q1,Image Description,rotation_match_0025.png,How many vertices (corners) does the reference figure have?
rotation_match_0025_q2,Basic Relational Reasoning,rotation_match_0025.png,Which candidate shows the reference figure rigidly rotated 180 degrees clockwise? Answer with the letter.
rotation_match_0025_q3,Comparative Reasoning,rotation_match_0025.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0025_q4,Compound Reasoning,rotation_match_0025.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0025_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0025.png,"If the reference were first rotated by the target angle of 180 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0026_q1,Image Description,rotation_match_0026.png,How many vertices (corners) does the reference figure have?
rotation_match_0026_q2,Basic Relational Reasoning,rotation_match_0026.png,Which candidate shows the reference figure rigidly rotated 225 degrees clockwise? Answer with the letter.
rotation_match_0026_q3,Comparative Reasoning,rotation_match_0026.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0026_q4,Compound Reasoning,rotation_match_0026.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0026_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0026.png,"If the reference were first rotated by the target angle of 225 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0027_q1,Image Description,rotation_match_0027.png,How many vertices (corners) does the reference figure have?
rotation_match_0027_q2,Basic Relational Reasoning,rotation_match_0027.png,Which candidate shows the reference figure rigidly rotated 270 degrees clockwise? Answer with the letter.
rotation_match_0027_q3,Comparative Reasoning,rotation_match_0027.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0027_q4,Compound Reasoning,rotation_match_0027.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0027_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0027.png,"If the reference were first rotated by the target angle of 270 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0028_q1,Image Description,rotation_match_0028.png,How many vertices (corners) does the reference figure have?
rotation_match_0028_q2,Basic Relational Reasoning,rotation_match_0028.png,Which candidate shows the reference figure rigidly rotated 315 degrees clockwise? Answer with the letter.
rotation_match_0028_q3,Comparative Reasoning,rotation_match_0028.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0028_q4,Compound Reasoning,rotation_match_0028.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0028_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0028.png,"If the reference were first rotated by the target angle of 315 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0029_q1,Image Description,rotation_match_0029.png,How many vertices (corners) does the reference figure have?
rotation_match_0029_q2,Basic Relational Reasoning,rotation_match_0029.png,Which candidate shows the reference figure rigidly rotated 45 degrees clockwise? Answer with the letter.
rotation_match_0029_q3,Comparative Reasoning,rotation_match_0029.png,"By how many degrees clockwise is candidate B rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0029_q4,Compound Reasoning,rotation_match_0029.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0029_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0029.png,"If the reference were first rotated by the target angle of 45 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0030_q1,Image Description,rotation_match_0030.png,How many vertices (corners) does the reference figure have?
rotation_match_0030_q2,Basic Relational Reasoning,rotation_match_0030.png,Which candidate shows the reference figure rigidly rotated 90 degrees clockwise? Answer with the letter.
rotation_match_0030_q3,Comparative Reasoning,rotation_match_0030.png,"By how many degrees clockwise is candidate D rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0030_q4,Compound Reasoning,rotation_match_0030.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0030_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0030.png,"If the reference were first rotated by the target angle of 90 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0031_q1,Image Description,rotation_match_0031.png,How many vertices (corners) does the reference figure have?
rotation_match_0031_q2,Basic Relational Reasoning,rotation_match_0031.png,Which candidate shows the reference figure rigidly rotated 135 degrees clockwise? Answer with the letter.
rotation_match_0031_q3,Comparative Reasoning,rotation_match_0031.png,"By how many degrees clockwise is candidate A rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0031_q4,Compound Reasoning,rotation_match_0031.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0031_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0031.png,"If the reference were first rotated by the target angle of 135 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0032_q1,Image Description,rotation_match_0032.png,How many vertices (corners) does the reference figure have?
rotation_match_0032_q2,Basic Relational Reasoning,rotation_match_0032.png,Which candidate shows the reference figure rigidly rotated 180 degrees clockwise? Answer with the letter.
rotation_match_0032_q3,Comparative Reasoning,rotation_match_0032.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0032_q4,Compound Reasoning,rotation_match_0032.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0032_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0032.png,"If the reference were first rotated by the target angle of 180 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0033_q1,Image Description,rotation_match_0033.png,How many vertices (corners) does the reference figure have?
rotation_match_0033_q2,Basic Relational Reasoning,rotation_match_0033.png,Which candidate shows the reference figure rigidly rotated 225 degrees clockwise? Answer with the letter.
rotation_match_0033_q3,Comparative Reasoning,rotation_match_0033.png,"By how many degrees clockwise is candidate A rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0033_q4,Compound Reasoning,rotation_match_0033.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
rotation_match_0033_q5,Extrapolative/Counterfactual Reasoning,rotation_match_0033.png,"If the reference were first rotated by the target angle of 225 degrees clockwise and then rotated an additional 90 degrees clockwise, what would the total normalized rotation be? Answer from 45, 90, 135, 180, 225, 270, 315, or 360 degrees."
rotation_match_0034_q1,Image Description,rotation_match_0034.png,How many vertices (corners) does the reference figure have?
rotation_match_0034_q2,Basic Relational Reasoning,rotation_match_0034.png,Which candidate shows the reference figure rigidly rotated 270 degrees clockwise? Answer with the letter.
rotation_match_0034_q3,Comparative Reasoning,rotation_match_0034.png,"By how many degrees clockwise is candidate C rotated relative to the reference? Choose 45, 90, 135, 180, 225, 270, or 315 degrees."
rotation_match_0034_q4,Compound Reasoning,rotation_match_0034.png,Exactly one candidate is a reflection (mirror image) rather than a rotation. Which one? Answer with the letter.
