question_id,image,acceptance_set,tolerances,targets,flat_edge_neighbours,opposite_face
cube_net_0016_open_q1,cube_net_0016.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=E""]",{},"[""A""]","[""F""]",E
cube_net_0017_open_q1,cube_net_0017.png,"[""flat_edge_neighbours=[\""B\"",\""E\""]; opposite_face=F""]",{},"[""D""]","[""B"",""E""]",F
cube_net_0018_open_q1,cube_net_0018.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=D""]",{},"[""C""]","[""E""]",D
cube_net_0019_open_q1,cube_net_0019.png,"[""flat_edge_neighbours=[\""B\"",\""C\""]; opposite_face=E""]",{},"[""D""]","[""B"",""C""]",E
cube_net_0020_open_q1,cube_net_0020.png,"[""flat_edge_neighbours=[\""C\"",\""F\""]; opposite_face=D""]",{},"[""B""]","[""C"",""F""]",D
cube_net_0021_open_q1,cube_net_0021.png,"[""flat_edge_neighbours=[\""C\"",\""D\""]; opposite_face=F""]",{},"[""E""]","[""C"",""D""]",F
cube_net_0022_open_q1,cube_net_0022.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=D""]",{},"[""B""]","[""A""]",D
cube_net_0023_open_q1,cube_net_0023.png,"[""flat_edge_neighbours=[\""C\"",\""E\""]; opposite_face=B""]",{},"[""A""]","[""C"",""E""]",B
cube_net_0024_open_q1,cube_net_0024.png,"[""flat_edge_neighbours=[\""C\""]; opposite_face=A""]",{},"[""E""]","[""C""]",A
cube_net_0025_open_q1,cube_net_0025.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=F""]",{},"[""A""]","[""B""]",F
cube_net_0026_open_q1,cube_net_0026.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=E""]",{},"[""C""]","[""A""]",E
cube_net_0027_open_q1,cube_net_0027.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=C""]",{},"[""E""]","[""A""]",C
cube_net_0028_open_q1,cube_net_0028.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=F""]",{},"[""A""]","[""B""]",F
cube_net_0029_open_q1,cube_net_0029.png,"[""flat_edge_neighbours=[\""C\"",\""E\""]; opposite_face=B""]",{},"[""A""]","[""C"",""E""]",B
cube_net_0030_open_q1,cube_net_0030.png,"[""flat_edge_neighbours=[\""A\"",\""D\""]; opposite_face=E""]",{},"[""F""]","[""A"",""D""]",E
cube_net_0031_open_q1,cube_net_0031.png,"[""flat_edge_neighbours=[\""B\"",\""C\""]; opposite_face=F""]",{},"[""E""]","[""B"",""C""]",F
cube_net_0032_open_q1,cube_net_0032.png,"[""flat_edge_neighbours=[\""A\"",\""C\"",\""E\"",\""F\""]; opposite_face=B""]",{},"[""D""]","[""A"",""C"",""E"",""F""]",B
cube_net_0033_open_q1,cube_net_0033.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=A""]",{},"[""E""]","[""F""]",A
cube_net_0034_open_q1,cube_net_0034.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=D""]",{},"[""B""]","[""F""]",D
cube_net_0035_open_q1,cube_net_0035.png,"[""flat_edge_neighbours=[\""B\"",\""E\""]; opposite_face=D""]",{},"[""C""]","[""B"",""E""]",D
cube_net_0036_open_q1,cube_net_0036.png,"[""flat_edge_neighbours=[\""B\"",\""F\""]; opposite_face=C""]",{},"[""D""]","[""B"",""F""]",C
cube_net_0037_open_q1,cube_net_0037.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=A""]",{},"[""B""]","[""D""]",A
cube_net_0038_open_q1,cube_net_0038.png,"[""flat_edge_neighbours=[\""E\"",\""F\""]; opposite_face=C""]",{},"[""D""]","[""E"",""F""]",C
cube_net_0039_open_q1,cube_net_0039.png,"[""flat_edge_neighbours=[\""A\"",\""B\""]; opposite_face=E""]",{},"[""C""]","[""A"",""B""]",E
cube_net_0040_open_q1,cube_net_0040.png,"[""flat_edge_neighbours=[\""A\"",\""B\""]; opposite_face=D""]",{},"[""F""]","[""A"",""B""]",D
cube_net_0041_open_q1,cube_net_0041.png,"[""flat_edge_neighbours=[\""A\"",\""C\"",\""D\""]; opposite_face=F""]",{},"[""B""]","[""A"",""C"",""D""]",F
cube_net_0042_open_q1,cube_net_0042.png,"[""flat_edge_neighbours=[\""B\"",\""E\""]; opposite_face=A""]",{},"[""C""]","[""B"",""E""]",A
cube_net_0043_open_q1,cube_net_0043.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=A""]",{},"[""F""]","[""D""]",A
cube_net_0044_open_q1,cube_net_0044.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=C""]",{},"[""D""]","[""A""]",C
cube_net_0045_open_q1,cube_net_0045.png,"[""flat_edge_neighbours=[\""B\"",\""E\"",\""F\""]; opposite_face=D""]",{},"[""A""]","[""B"",""E"",""F""]",D
cube_net_0046_open_q1,cube_net_0046.png,"[""flat_edge_neighbours=[\""E\"",\""F\""]; opposite_face=B""]",{},"[""C""]","[""E"",""F""]",B
cube_net_0047_open_q1,cube_net_0047.png,"[""flat_edge_neighbours=[\""B\"",\""C\"",\""D\""]; opposite_face=A""]",{},"[""F""]","[""B"",""C"",""D""]",A
cube_net_0048_open_q1,cube_net_0048.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=E""]",{},"[""D""]","[""A"",""F""]",E
cube_net_0049_open_q1,cube_net_0049.png,"[""flat_edge_neighbours=[\""C\"",\""F\""]; opposite_face=E""]",{},"[""D""]","[""C"",""F""]",E
cube_net_0050_open_q1,cube_net_0050.png,"[""flat_edge_neighbours=[\""A\"",\""C\"",\""E\""]; opposite_face=D""]",{},"[""F""]","[""A"",""C"",""E""]",D
cube_net_0051_open_q1,cube_net_0051.png,"[""flat_edge_neighbours=[\""C\"",\""F\""]; opposite_face=B""]",{},"[""A""]","[""C"",""F""]",B
cube_net_0052_open_q1,cube_net_0052.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=E""]",{},"[""A""]","[""D""]",E
cube_net_0053_open_q1,cube_net_0053.png,"[""flat_edge_neighbours=[\""D\"",\""E\""]; opposite_face=C""]",{},"[""B""]","[""D"",""E""]",C
cube_net_0054_open_q1,cube_net_0054.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=C""]",{},"[""E""]","[""F""]",C
cube_net_0055_open_q1,cube_net_0055.png,"[""flat_edge_neighbours=[\""C\""]; opposite_face=A""]",{},"[""F""]","[""C""]",A
cube_net_0056_open_q1,cube_net_0056.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=F""]",{},"[""C""]","[""B""]",F
cube_net_0057_open_q1,cube_net_0057.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=B""]",{},"[""C""]","[""A"",""F""]",B
cube_net_0058_open_q1,cube_net_0058.png,"[""flat_edge_neighbours=[\""C\""]; opposite_face=A""]",{},"[""E""]","[""C""]",A
cube_net_0059_open_q1,cube_net_0059.png,"[""flat_edge_neighbours=[\""C\"",\""D\""]; opposite_face=A""]",{},"[""E""]","[""C"",""D""]",A
cube_net_0060_open_q1,cube_net_0060.png,"[""flat_edge_neighbours=[\""D\"",\""E\""]; opposite_face=C""]",{},"[""A""]","[""D"",""E""]",C
cube_net_0061_open_q1,cube_net_0061.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=B""]",{},"[""C""]","[""A"",""F""]",B
cube_net_0062_open_q1,cube_net_0062.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=A""]",{},"[""C""]","[""F""]",A
cube_net_0063_open_q1,cube_net_0063.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=F""]",{},"[""A""]","[""E""]",F
cube_net_0064_open_q1,cube_net_0064.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=D""]",{},"[""B""]","[""E""]",D
cube_net_0065_open_q1,cube_net_0065.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=D""]",{},"[""B""]","[""F""]",D
cube_net_0066_open_q1,cube_net_0066.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=A""]",{},"[""E""]","[""F""]",A
cube_net_0067_open_q1,cube_net_0067.png,"[""flat_edge_neighbours=[\""C\""]; opposite_face=E""]",{},"[""B""]","[""C""]",E
cube_net_0068_open_q1,cube_net_0068.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=E""]",{},"[""D""]","[""A"",""F""]",E
cube_net_0069_open_q1,cube_net_0069.png,"[""flat_edge_neighbours=[\""B\"",\""D\""]; opposite_face=F""]",{},"[""C""]","[""B"",""D""]",F
cube_net_0070_open_q1,cube_net_0070.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=F""]",{},"[""A""]","[""D""]",F
cube_net_0071_open_q1,cube_net_0071.png,"[""flat_edge_neighbours=[\""B\"",\""F\""]; opposite_face=C""]",{},"[""D""]","[""B"",""F""]",C
cube_net_0072_open_q1,cube_net_0072.png,"[""flat_edge_neighbours=[\""B\"",\""C\"",\""E\""]; opposite_face=A""]",{},"[""D""]","[""B"",""C"",""E""]",A
cube_net_0073_open_q1,cube_net_0073.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=D""]",{},"[""B""]","[""E""]",D
cube_net_0074_open_q1,cube_net_0074.png,"[""flat_edge_neighbours=[\""B\"",\""E\"",\""F\""]; opposite_face=D""]",{},"[""A""]","[""B"",""E"",""F""]",D
cube_net_0075_open_q1,cube_net_0075.png,"[""flat_edge_neighbours=[\""B\"",\""E\""]; opposite_face=A""]",{},"[""F""]","[""B"",""E""]",A
cube_net_0076_open_q1,cube_net_0076.png,"[""flat_edge_neighbours=[\""A\"",\""D\""]; opposite_face=B""]",{},"[""E""]","[""A"",""D""]",B
cube_net_0077_open_q1,cube_net_0077.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=C""]",{},"[""D""]","[""A""]",C
cube_net_0078_open_q1,cube_net_0078.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=E""]",{},"[""D""]","[""F""]",E
cube_net_0079_open_q1,cube_net_0079.png,"[""flat_edge_neighbours=[\""A\"",\""C\""]; opposite_face=F""]",{},"[""E""]","[""A"",""C""]",F
cube_net_0080_open_q1,cube_net_0080.png,"[""flat_edge_neighbours=[\""A\"",\""B\""]; opposite_face=C""]",{},"[""F""]","[""A"",""B""]",C
cube_net_0081_open_q1,cube_net_0081.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=E""]",{},"[""B""]","[""A"",""F""]",E
cube_net_0082_open_q1,cube_net_0082.png,"[""flat_edge_neighbours=[\""C\"",\""E\""]; opposite_face=D""]",{},"[""A""]","[""C"",""E""]",D
cube_net_0083_open_q1,cube_net_0083.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=A""]",{},"[""C""]","[""B""]",A
cube_net_0084_open_q1,cube_net_0084.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=D""]",{},"[""C""]","[""A"",""F""]",D
cube_net_0085_open_q1,cube_net_0085.png,"[""flat_edge_neighbours=[\""B\"",\""E\"",\""F\""]; opposite_face=D""]",{},"[""A""]","[""B"",""E"",""F""]",D
cube_net_0086_open_q1,cube_net_0086.png,"[""flat_edge_neighbours=[\""C\"",\""F\""]; opposite_face=E""]",{},"[""D""]","[""C"",""F""]",E
cube_net_0087_open_q1,cube_net_0087.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=E""]",{},"[""F""]","[""A""]",E
cube_net_0088_open_q1,cube_net_0088.png,"[""flat_edge_neighbours=[\""C\"",\""E\"",\""F\""]; opposite_face=B""]",{},"[""A""]","[""C"",""E"",""F""]",B
cube_net_0089_open_q1,cube_net_0089.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=C""]",{},"[""A""]","[""E""]",C
cube_net_0090_open_q1,cube_net_0090.png,"[""flat_edge_neighbours=[\""B\"",\""D\""]; opposite_face=F""]",{},"[""A""]","[""B"",""D""]",F
cube_net_0091_open_q1,cube_net_0091.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=B""]",{},"[""D""]","[""F""]",B
cube_net_0092_open_q1,cube_net_0092.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=C""]",{},"[""B""]","[""A""]",C
cube_net_0093_open_q1,cube_net_0093.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=C""]",{},"[""B""]","[""F""]",C
cube_net_0094_open_q1,cube_net_0094.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=F""]",{},"[""E""]","[""B""]",F
cube_net_0095_open_q1,cube_net_0095.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=B""]",{},"[""C""]","[""A""]",B
cube_net_0096_open_q1,cube_net_0096.png,"[""flat_edge_neighbours=[\""D\"",\""E\""]; opposite_face=C""]",{},"[""A""]","[""D"",""E""]",C
cube_net_0097_open_q1,cube_net_0097.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=F""]",{},"[""B""]","[""D""]",F
cube_net_0098_open_q1,cube_net_0098.png,"[""flat_edge_neighbours=[\""A\"",\""C\"",\""D\"",\""F\""]; opposite_face=E""]",{},"[""B""]","[""A"",""C"",""D"",""F""]",E
cube_net_0099_open_q1,cube_net_0099.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=C""]",{},"[""F""]","[""B""]",C
cube_net_0100_open_q1,cube_net_0100.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=C""]",{},"[""A""]","[""F""]",C
cube_net_0101_open_q1,cube_net_0101.png,"[""flat_edge_neighbours=[\""A\"",\""C\""]; opposite_face=D""]",{},"[""F""]","[""A"",""C""]",D
cube_net_0102_open_q1,cube_net_0102.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=D""]",{},"[""B""]","[""A""]",D
cube_net_0103_open_q1,cube_net_0103.png,"[""flat_edge_neighbours=[\""C\"",\""E\""]; opposite_face=F""]",{},"[""A""]","[""C"",""E""]",F
cube_net_0104_open_q1,cube_net_0104.png,"[""flat_edge_neighbours=[\""D\"",\""F\""]; opposite_face=A""]",{},"[""C""]","[""D"",""F""]",A
cube_net_0105_open_q1,cube_net_0105.png,"[""flat_edge_neighbours=[\""A\"",\""B\"",\""C\""]; opposite_face=E""]",{},"[""D""]","[""A"",""B"",""C""]",E
cube_net_0106_open_q1,cube_net_0106.png,"[""flat_edge_neighbours=[\""C\"",\""D\""]; opposite_face=E""]",{},"[""A""]","[""C"",""D""]",E
cube_net_0107_open_q1,cube_net_0107.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=A""]",{},"[""E""]","[""D""]",A
cube_net_0108_open_q1,cube_net_0108.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=B""]",{},"[""E""]","[""F""]",B
cube_net_0109_open_q1,cube_net_0109.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=E""]",{},"[""B""]","[""D""]",E
cube_net_0110_open_q1,cube_net_0110.png,"[""flat_edge_neighbours=[\""A\"",\""B\"",\""C\""]; opposite_face=E""]",{},"[""F""]","[""A"",""B"",""C""]",E
cube_net_0111_open_q1,cube_net_0111.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=E""]",{},"[""A""]","[""F""]",E
cube_net_0112_open_q1,cube_net_0112.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=C""]",{},"[""D""]","[""E""]",C
cube_net_0113_open_q1,cube_net_0113.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=E""]",{},"[""A""]","[""B""]",E
cube_net_0114_open_q1,cube_net_0114.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=F""]",{},"[""E""]","[""A""]",F
cube_net_0115_open_q1,cube_net_0115.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=A""]",{},"[""E""]","[""D""]",A
cube_net_0116_open_q1,cube_net_0116.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=D""]",{},"[""E""]","[""A"",""F""]",D
cube_net_0117_open_q1,cube_net_0117.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=C""]",{},"[""E""]","[""A"",""F""]",C
cube_net_0118_open_q1,cube_net_0118.png,"[""flat_edge_neighbours=[\""C\"",\""E\""]; opposite_face=F""]",{},"[""A""]","[""C"",""E""]",F
cube_net_0119_open_q1,cube_net_0119.png,"[""flat_edge_neighbours=[\""A\"",\""E\""]; opposite_face=D""]",{},"[""F""]","[""A"",""E""]",D
cube_net_0120_open_q1,cube_net_0120.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=C""]",{},"[""B""]","[""F""]",C
cube_net_0121_open_q1,cube_net_0121.png,"[""flat_edge_neighbours=[\""A\"",\""B\"",\""C\""]; opposite_face=F""]",{},"[""D""]","[""A"",""B"",""C""]",F
cube_net_0122_open_q1,cube_net_0122.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=A""]",{},"[""D""]","[""F""]",A
cube_net_0123_open_q1,cube_net_0123.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=B""]",{},"[""D""]","[""E""]",B
cube_net_0124_open_q1,cube_net_0124.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=A""]",{},"[""B""]","[""F""]",A
cube_net_0125_open_q1,cube_net_0125.png,"[""flat_edge_neighbours=[\""C\""]; opposite_face=D""]",{},"[""F""]","[""C""]",D
cube_net_0126_open_q1,cube_net_0126.png,"[""flat_edge_neighbours=[\""D\"",\""E\""]; opposite_face=F""]",{},"[""A""]","[""D"",""E""]",F
cube_net_0127_open_q1,cube_net_0127.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=D""]",{},"[""A""]","[""E""]",D
cube_net_0128_open_q1,cube_net_0128.png,"[""flat_edge_neighbours=[\""D\""]; opposite_face=A""]",{},"[""B""]","[""D""]",A
cube_net_0129_open_q1,cube_net_0129.png,"[""flat_edge_neighbours=[\""A\"",\""E\"",\""F\""]; opposite_face=B""]",{},"[""C""]","[""A"",""E"",""F""]",B
cube_net_0130_open_q1,cube_net_0130.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=C""]",{},"[""B""]","[""A"",""F""]",C
cube_net_0131_open_q1,cube_net_0131.png,"[""flat_edge_neighbours=[\""A\"",\""C\"",\""D\"",\""E\""]; opposite_face=F""]",{},"[""B""]","[""A"",""C"",""D"",""E""]",F
cube_net_0132_open_q1,cube_net_0132.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=E""]",{},"[""D""]","[""F""]",E
cube_net_0133_open_q1,cube_net_0133.png,"[""flat_edge_neighbours=[\""D\"",\""F\""]; opposite_face=E""]",{},"[""C""]","[""D"",""F""]",E
cube_net_0134_open_q1,cube_net_0134.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=C""]",{},"[""F""]","[""A""]",C
cube_net_0135_open_q1,cube_net_0135.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=B""]",{},"[""C""]","[""E""]",B
cube_net_0136_open_q1,cube_net_0136.png,"[""flat_edge_neighbours=[\""B\"",\""F\""]; opposite_face=E""]",{},"[""C""]","[""B"",""F""]",E
cube_net_0137_open_q1,cube_net_0137.png,"[""flat_edge_neighbours=[\""D\"",\""F\""]; opposite_face=B""]",{},"[""E""]","[""D"",""F""]",B
cube_net_0138_open_q1,cube_net_0138.png,"[""flat_edge_neighbours=[\""D\"",\""E\"",\""F\""]; opposite_face=B""]",{},"[""C""]","[""D"",""E"",""F""]",B
cube_net_0139_open_q1,cube_net_0139.png,"[""flat_edge_neighbours=[\""D\"",\""E\""]; opposite_face=B""]",{},"[""C""]","[""D"",""E""]",B
cube_net_0140_open_q1,cube_net_0140.png,"[""flat_edge_neighbours=[\""A\"",\""E\"",\""F\""]; opposite_face=D""]",{},"[""C""]","[""A"",""E"",""F""]",D
cube_net_0141_open_q1,cube_net_0141.png,"[""flat_edge_neighbours=[\""D\"",\""E\""]; opposite_face=F""]",{},"[""A""]","[""D"",""E""]",F
cube_net_0142_open_q1,cube_net_0142.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=E""]",{},"[""A""]","[""F""]",E
cube_net_0143_open_q1,cube_net_0143.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=D""]",{},"[""A""]","[""E""]",D
cube_net_0144_open_q1,cube_net_0144.png,"[""flat_edge_neighbours=[\""B\"",\""E\"",\""F\""]; opposite_face=A""]",{},"[""C""]","[""B"",""E"",""F""]",A
cube_net_0145_open_q1,cube_net_0145.png,"[""flat_edge_neighbours=[\""B\"",\""C\""]; opposite_face=E""]",{},"[""F""]","[""B"",""C""]",E
cube_net_0146_open_q1,cube_net_0146.png,"[""flat_edge_neighbours=[\""A\"",\""E\""]; opposite_face=B""]",{},"[""D""]","[""A"",""E""]",B
cube_net_0147_open_q1,cube_net_0147.png,"[""flat_edge_neighbours=[\""B\"",\""E\"",\""F\""]; opposite_face=A""]",{},"[""D""]","[""B"",""E"",""F""]",A
cube_net_0148_open_q1,cube_net_0148.png,"[""flat_edge_neighbours=[\""B\"",\""E\""]; opposite_face=D""]",{},"[""C""]","[""B"",""E""]",D
cube_net_0149_open_q1,cube_net_0149.png,"[""flat_edge_neighbours=[\""A\"",\""B\""]; opposite_face=E""]",{},"[""F""]","[""A"",""B""]",E
cube_net_0150_open_q1,cube_net_0150.png,"[""flat_edge_neighbours=[\""A\"",\""D\""]; opposite_face=F""]",{},"[""B""]","[""A"",""D""]",F
cube_net_0151_open_q1,cube_net_0151.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=E""]",{},"[""F""]","[""B""]",E
cube_net_0152_open_q1,cube_net_0152.png,"[""flat_edge_neighbours=[\""A\"",\""E\""]; opposite_face=F""]",{},"[""C""]","[""A"",""E""]",F
cube_net_0153_open_q1,cube_net_0153.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=B""]",{},"[""A""]","[""E""]",B
cube_net_0154_open_q1,cube_net_0154.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=B""]",{},"[""C""]","[""A""]",B
cube_net_0155_open_q1,cube_net_0155.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=C""]",{},"[""E""]","[""F""]",C
cube_net_0156_open_q1,cube_net_0156.png,"[""flat_edge_neighbours=[\""A\"",\""B\""]; opposite_face=C""]",{},"[""E""]","[""A"",""B""]",C
cube_net_0157_open_q1,cube_net_0157.png,"[""flat_edge_neighbours=[\""C\""]; opposite_face=B""]",{},"[""F""]","[""C""]",B
cube_net_0158_open_q1,cube_net_0158.png,"[""flat_edge_neighbours=[\""C\"",\""D\""]; opposite_face=F""]",{},"[""E""]","[""C"",""D""]",F
cube_net_0159_open_q1,cube_net_0159.png,"[""flat_edge_neighbours=[\""C\"",\""F\""]; opposite_face=B""]",{},"[""A""]","[""C"",""F""]",B
cube_net_0160_open_q1,cube_net_0160.png,"[""flat_edge_neighbours=[\""C\"",\""E\"",\""F\""]; opposite_face=A""]",{},"[""B""]","[""C"",""E"",""F""]",A
cube_net_0161_open_q1,cube_net_0161.png,"[""flat_edge_neighbours=[\""A\"",\""B\""]; opposite_face=C""]",{},"[""F""]","[""A"",""B""]",C
cube_net_0162_open_q1,cube_net_0162.png,"[""flat_edge_neighbours=[\""A\"",\""B\"",\""D\""]; opposite_face=C""]",{},"[""E""]","[""A"",""B"",""D""]",C
cube_net_0163_open_q1,cube_net_0163.png,"[""flat_edge_neighbours=[\""F\""]; opposite_face=B""]",{},"[""E""]","[""F""]",B
cube_net_0164_open_q1,cube_net_0164.png,"[""flat_edge_neighbours=[\""B\""]; opposite_face=F""]",{},"[""A""]","[""B""]",F
cube_net_0165_open_q1,cube_net_0165.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=A""]",{},"[""C""]","[""E""]",A
cube_net_0166_open_q1,cube_net_0166.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=C""]",{},"[""F""]","[""A""]",C
cube_net_0167_open_q1,cube_net_0167.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=C""]",{},"[""B""]","[""A""]",C
cube_net_0168_open_q1,cube_net_0168.png,"[""flat_edge_neighbours=[\""A\"",\""B\""]; opposite_face=D""]",{},"[""C""]","[""A"",""B""]",D
cube_net_0169_open_q1,cube_net_0169.png,"[""flat_edge_neighbours=[\""D\"",\""F\""]; opposite_face=C""]",{},"[""A""]","[""D"",""F""]",C
cube_net_0170_open_q1,cube_net_0170.png,"[""flat_edge_neighbours=[\""A\""]; opposite_face=F""]",{},"[""D""]","[""A""]",F
cube_net_0171_open_q1,cube_net_0171.png,"[""flat_edge_neighbours=[\""A\"",\""C\""]; opposite_face=D""]",{},"[""B""]","[""A"",""C""]",D
cube_net_0172_open_q1,cube_net_0172.png,"[""flat_edge_neighbours=[\""A\"",\""D\""]; opposite_face=B""]",{},"[""F""]","[""A"",""D""]",B
cube_net_0173_open_q1,cube_net_0173.png,"[""flat_edge_neighbours=[\""A\"",\""C\"",\""D\""]; opposite_face=B""]",{},"[""F""]","[""A"",""C"",""D""]",B
cube_net_0174_open_q1,cube_net_0174.png,"[""flat_edge_neighbours=[\""A\"",\""F\""]; opposite_face=B""]",{},"[""D""]","[""A"",""F""]",B
cube_net_0175_open_q1,cube_net_0175.png,"[""flat_edge_neighbours=[\""B\"",\""C\""]; opposite_face=F""]",{},"[""A""]","[""B"",""C""]",F
cube_net_0176_open_q1,cube_net_0176.png,"[""flat_edge_neighbours=[\""E\""]; opposite_face=A""]",{},"[""C""]","[""E""]",A
