question_id,task,image,prompt,groundtruth
nested_triangles_0003_q1,Image Description,nested_triangles_0003.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",4
nested_triangles_0003_q2,Basic Relational Reasoning,nested_triangles_0003.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0003_q3,Comparative Reasoning,nested_triangles_0003.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",6.9
nested_triangles_0003_q4,Compound Reasoning,nested_triangles_0003.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",57
nested_triangles_0003_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0003.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0004_q1,Image Description,nested_triangles_0004.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",6
nested_triangles_0004_q2,Basic Relational Reasoning,nested_triangles_0004.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0004_q3,Comparative Reasoning,nested_triangles_0004.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",8.3
nested_triangles_0004_q4,Compound Reasoning,nested_triangles_0004.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",50
nested_triangles_0004_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0004.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0005_q1,Image Description,nested_triangles_0005.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",10
nested_triangles_0005_q2,Basic Relational Reasoning,nested_triangles_0005.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0005_q3,Comparative Reasoning,nested_triangles_0005.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.5
nested_triangles_0005_q4,Compound Reasoning,nested_triangles_0005.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",0
nested_triangles_0005_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0005.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0006_q1,Image Description,nested_triangles_0006.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",9
nested_triangles_0006_q2,Basic Relational Reasoning,nested_triangles_0006.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0006_q3,Comparative Reasoning,nested_triangles_0006.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.2
nested_triangles_0006_q4,Compound Reasoning,nested_triangles_0006.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",102
nested_triangles_0006_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0006.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0007_q1,Image Description,nested_triangles_0007.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",12
nested_triangles_0007_q2,Basic Relational Reasoning,nested_triangles_0007.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0007_q3,Comparative Reasoning,nested_triangles_0007.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.6
nested_triangles_0007_q4,Compound Reasoning,nested_triangles_0007.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",0
nested_triangles_0007_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0007.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0008_q1,Image Description,nested_triangles_0008.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",7
nested_triangles_0008_q2,Basic Relational Reasoning,nested_triangles_0008.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0008_q3,Comparative Reasoning,nested_triangles_0008.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",12.1
nested_triangles_0008_q4,Compound Reasoning,nested_triangles_0008.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",68
nested_triangles_0008_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0008.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0009_q1,Image Description,nested_triangles_0009.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",4
nested_triangles_0009_q2,Basic Relational Reasoning,nested_triangles_0009.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0009_q3,Comparative Reasoning,nested_triangles_0009.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",6.9
nested_triangles_0009_q4,Compound Reasoning,nested_triangles_0009.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",57
nested_triangles_0009_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0009.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0010_q1,Image Description,nested_triangles_0010.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",6
nested_triangles_0010_q2,Basic Relational Reasoning,nested_triangles_0010.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0010_q3,Comparative Reasoning,nested_triangles_0010.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",8.3
nested_triangles_0010_q4,Compound Reasoning,nested_triangles_0010.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",50
nested_triangles_0010_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0010.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0011_q1,Image Description,nested_triangles_0011.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",8
nested_triangles_0011_q2,Basic Relational Reasoning,nested_triangles_0011.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0011_q3,Comparative Reasoning,nested_triangles_0011.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",9.8
nested_triangles_0011_q4,Compound Reasoning,nested_triangles_0011.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",47
nested_triangles_0011_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0011.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0012_q1,Image Description,nested_triangles_0012.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",10
nested_triangles_0012_q2,Basic Relational Reasoning,nested_triangles_0012.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0012_q3,Comparative Reasoning,nested_triangles_0012.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.3
nested_triangles_0012_q4,Compound Reasoning,nested_triangles_0012.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",0
nested_triangles_0012_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0012.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0013_q1,Image Description,nested_triangles_0013.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",12
nested_triangles_0013_q2,Basic Relational Reasoning,nested_triangles_0013.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0013_q3,Comparative Reasoning,nested_triangles_0013.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.6
nested_triangles_0013_q4,Compound Reasoning,nested_triangles_0013.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",0
nested_triangles_0013_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0013.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0014_q1,Image Description,nested_triangles_0014.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",7
nested_triangles_0014_q2,Basic Relational Reasoning,nested_triangles_0014.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0014_q3,Comparative Reasoning,nested_triangles_0014.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",12.1
nested_triangles_0014_q4,Compound Reasoning,nested_triangles_0014.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",68
nested_triangles_0014_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0014.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0015_q1,Image Description,nested_triangles_0015.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",8
nested_triangles_0015_q2,Basic Relational Reasoning,nested_triangles_0015.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0015_q3,Comparative Reasoning,nested_triangles_0015.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",9.8
nested_triangles_0015_q4,Compound Reasoning,nested_triangles_0015.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",47
nested_triangles_0015_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0015.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0016_q1,Image Description,nested_triangles_0016.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",10
nested_triangles_0016_q2,Basic Relational Reasoning,nested_triangles_0016.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0016_q3,Comparative Reasoning,nested_triangles_0016.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",8.4
nested_triangles_0016_q4,Compound Reasoning,nested_triangles_0016.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",86
nested_triangles_0016_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0016.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0017_q1,Image Description,nested_triangles_0017.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",4
nested_triangles_0017_q2,Basic Relational Reasoning,nested_triangles_0017.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0017_q3,Comparative Reasoning,nested_triangles_0017.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",3.8
nested_triangles_0017_q4,Compound Reasoning,nested_triangles_0017.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",81
nested_triangles_0017_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0017.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0018_q1,Image Description,nested_triangles_0018.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",9
nested_triangles_0018_q2,Basic Relational Reasoning,nested_triangles_0018.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0018_q3,Comparative Reasoning,nested_triangles_0018.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",8.2
nested_triangles_0018_q4,Compound Reasoning,nested_triangles_0018.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",78
nested_triangles_0018_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0018.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0019_q1,Image Description,nested_triangles_0019.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",10
nested_triangles_0019_q2,Basic Relational Reasoning,nested_triangles_0019.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0019_q3,Comparative Reasoning,nested_triangles_0019.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.3
nested_triangles_0019_q4,Compound Reasoning,nested_triangles_0019.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",0
nested_triangles_0019_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0019.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0020_q1,Image Description,nested_triangles_0020.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",11
nested_triangles_0020_q2,Basic Relational Reasoning,nested_triangles_0020.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0020_q3,Comparative Reasoning,nested_triangles_0020.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.4
nested_triangles_0020_q4,Compound Reasoning,nested_triangles_0020.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",0
nested_triangles_0020_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0020.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0021_q1,Image Description,nested_triangles_0021.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",4
nested_triangles_0021_q2,Basic Relational Reasoning,nested_triangles_0021.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0021_q3,Comparative Reasoning,nested_triangles_0021.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",3.9
nested_triangles_0021_q4,Compound Reasoning,nested_triangles_0021.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",77
nested_triangles_0021_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0021.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0022_q1,Image Description,nested_triangles_0022.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",10
nested_triangles_0022_q2,Basic Relational Reasoning,nested_triangles_0022.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0022_q3,Comparative Reasoning,nested_triangles_0022.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.2
nested_triangles_0022_q4,Compound Reasoning,nested_triangles_0022.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",0
nested_triangles_0022_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0022.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0023_q1,Image Description,nested_triangles_0023.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",7
nested_triangles_0023_q2,Basic Relational Reasoning,nested_triangles_0023.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0023_q3,Comparative Reasoning,nested_triangles_0023.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",4.8
nested_triangles_0023_q4,Compound Reasoning,nested_triangles_0023.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",28
nested_triangles_0023_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0023.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0024_q1,Image Description,nested_triangles_0024.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",8
nested_triangles_0024_q2,Basic Relational Reasoning,nested_triangles_0024.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0024_q3,Comparative Reasoning,nested_triangles_0024.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",5.1
nested_triangles_0024_q4,Compound Reasoning,nested_triangles_0024.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",96
nested_triangles_0024_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0024.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",yes
nested_triangles_0025_q1,Image Description,nested_triangles_0025.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",12
nested_triangles_0025_q2,Basic Relational Reasoning,nested_triangles_0025.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",changing
nested_triangles_0025_q3,Comparative Reasoning,nested_triangles_0025.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",8.8
nested_triangles_0025_q4,Compound Reasoning,nested_triangles_0025.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",23
nested_triangles_0025_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0025.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0026_q1,Image Description,nested_triangles_0026.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",10
nested_triangles_0026_q2,Basic Relational Reasoning,nested_triangles_0026.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0026_q3,Comparative Reasoning,nested_triangles_0026.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",8.4
nested_triangles_0026_q4,Compound Reasoning,nested_triangles_0026.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",86
nested_triangles_0026_q5,Extrapolative/Counterfactual Reasoning,nested_triangles_0026.png,"If one more triangle were added inside the innermost one following the same size-reduction pattern, would its side length still be long enough to be visually distinguishable at this image resolution (i.e. greater than roughly 12% of the outermost triangle's side length)? Answer yes or no.",no
nested_triangles_0027_q1,Image Description,nested_triangles_0027.png,"How many triangles are in this image? Please answer with a number in curly brackets, e.g. {10}.",4
nested_triangles_0027_q2,Basic Relational Reasoning,nested_triangles_0027.png,"Do the shapes shrink by roughly the same factor at each step, or does the amount of shrinking change as you move inward? Answer 'constant' or 'changing'.",constant
nested_triangles_0027_q3,Comparative Reasoning,nested_triangles_0027.png,"What is the approximate ratio of the outermost triangle's side length to the innermost triangle's side length? Answer as a number rounded to 1 decimal in curly brackets, e.g. {3.2}.",3.8
nested_triangles_0027_q4,Compound Reasoning,nested_triangles_0027.png,"Through approximately how many degrees has the innermost triangle been rotated relative to the outermost triangle? Because regular triangles have 3-fold symmetry, answer with a value from 0 to 120 in curly brackets, e.g. {25}.",81
