question_id,image,acceptance_set,tolerances,targets,closest_pair,direction_from_earlier
compass_bearing_0058_open_q1,compass_bearing_0058.png,"[""closest_pair=A-C; direction_from_earlier=north""]",{},"[""A"",""C""]",A-C,north
compass_bearing_0060_open_q1,compass_bearing_0060.png,"[""closest_pair=A-C; direction_from_earlier=east""]",{},"[""A"",""C""]",A-C,east
compass_bearing_0063_open_q1,compass_bearing_0063.png,"[""closest_pair=A-B; direction_from_earlier=south-west""]",{},"[""A"",""B""]",A-B,south-west
compass_bearing_0065_open_q1,compass_bearing_0065.png,"[""closest_pair=C-D; direction_from_earlier=east""]",{},"[""C"",""D""]",C-D,east
compass_bearing_0066_open_q1,compass_bearing_0066.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0067_open_q1,compass_bearing_0067.png,"[""closest_pair=B-D; direction_from_earlier=north-east""]",{},"[""B"",""D""]",B-D,north-east
compass_bearing_0070_open_q1,compass_bearing_0070.png,"[""closest_pair=A-C; direction_from_earlier=west""]",{},"[""A"",""C""]",A-C,west
compass_bearing_0073_open_q1,compass_bearing_0073.png,"[""closest_pair=B-C; direction_from_earlier=west""]",{},"[""B"",""C""]",B-C,west
compass_bearing_0075_open_q1,compass_bearing_0075.png,"[""closest_pair=B-C; direction_from_earlier=south""]",{},"[""B"",""C""]",B-C,south
compass_bearing_0076_open_q1,compass_bearing_0076.png,"[""closest_pair=B-C; direction_from_earlier=south-west""]",{},"[""B"",""C""]",B-C,south-west
compass_bearing_0078_open_q1,compass_bearing_0078.png,"[""closest_pair=B-C; direction_from_earlier=north-west""]",{},"[""B"",""C""]",B-C,north-west
compass_bearing_0084_open_q1,compass_bearing_0084.png,"[""closest_pair=A-B; direction_from_earlier=north-west""]",{},"[""A"",""B""]",A-B,north-west
compass_bearing_0085_open_q1,compass_bearing_0085.png,"[""closest_pair=C-D; direction_from_earlier=north-east""]",{},"[""C"",""D""]",C-D,north-east
compass_bearing_0086_open_q1,compass_bearing_0086.png,"[""closest_pair=A-B; direction_from_earlier=south-east""]",{},"[""A"",""B""]",A-B,south-east
compass_bearing_0090_open_q1,compass_bearing_0090.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
compass_bearing_0095_open_q1,compass_bearing_0095.png,"[""closest_pair=A-B; direction_from_earlier=east""]",{},"[""A"",""B""]",A-B,east
compass_bearing_0102_open_q1,compass_bearing_0102.png,"[""closest_pair=B-C; direction_from_earlier=south-west""]",{},"[""B"",""C""]",B-C,south-west
compass_bearing_0105_open_q1,compass_bearing_0105.png,"[""closest_pair=A-D; direction_from_earlier=north""]",{},"[""A"",""D""]",A-D,north
compass_bearing_0108_open_q1,compass_bearing_0108.png,"[""closest_pair=B-C; direction_from_earlier=west""]",{},"[""B"",""C""]",B-C,west
compass_bearing_0111_open_q1,compass_bearing_0111.png,"[""closest_pair=A-B; direction_from_earlier=south-west""]",{},"[""A"",""B""]",A-B,south-west
compass_bearing_0114_open_q1,compass_bearing_0114.png,"[""closest_pair=A-C; direction_from_earlier=east""]",{},"[""A"",""C""]",A-C,east
compass_bearing_0115_open_q1,compass_bearing_0115.png,"[""closest_pair=B-D; direction_from_earlier=east""]",{},"[""B"",""D""]",B-D,east
compass_bearing_0120_open_q1,compass_bearing_0120.png,"[""closest_pair=A-B; direction_from_earlier=east""]",{},"[""A"",""B""]",A-B,east
compass_bearing_0128_open_q1,compass_bearing_0128.png,"[""closest_pair=B-C; direction_from_earlier=south-west""]",{},"[""B"",""C""]",B-C,south-west
compass_bearing_0130_open_q1,compass_bearing_0130.png,"[""closest_pair=B-C; direction_from_earlier=west""]",{},"[""B"",""C""]",B-C,west
compass_bearing_0131_open_q1,compass_bearing_0131.png,"[""closest_pair=A-D; direction_from_earlier=south-west""]",{},"[""A"",""D""]",A-D,south-west
compass_bearing_0134_open_q1,compass_bearing_0134.png,"[""closest_pair=A-B; direction_from_earlier=south""]",{},"[""A"",""B""]",A-B,south
compass_bearing_0135_open_q1,compass_bearing_0135.png,"[""closest_pair=A-D; direction_from_earlier=north""]",{},"[""A"",""D""]",A-D,north
compass_bearing_0137_open_q1,compass_bearing_0137.png,"[""closest_pair=B-C; direction_from_earlier=north""]",{},"[""B"",""C""]",B-C,north
compass_bearing_0140_open_q1,compass_bearing_0140.png,"[""closest_pair=A-B; direction_from_earlier=east""]",{},"[""A"",""B""]",A-B,east
compass_bearing_0141_open_q1,compass_bearing_0141.png,"[""closest_pair=B-D; direction_from_earlier=north""]",{},"[""B"",""D""]",B-D,north
compass_bearing_0145_open_q1,compass_bearing_0145.png,"[""closest_pair=B-C; direction_from_earlier=south""]",{},"[""B"",""C""]",B-C,south
compass_bearing_0147_open_q1,compass_bearing_0147.png,"[""closest_pair=B-D; direction_from_earlier=north-east""]",{},"[""B"",""D""]",B-D,north-east
compass_bearing_0148_open_q1,compass_bearing_0148.png,"[""closest_pair=A-C; direction_from_earlier=north-west""]",{},"[""A"",""C""]",A-C,north-west
compass_bearing_0150_open_q1,compass_bearing_0150.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
compass_bearing_0151_open_q1,compass_bearing_0151.png,"[""closest_pair=C-D; direction_from_earlier=west""]",{},"[""C"",""D""]",C-D,west
compass_bearing_0153_open_q1,compass_bearing_0153.png,"[""closest_pair=B-C; direction_from_earlier=north-east""]",{},"[""B"",""C""]",B-C,north-east
compass_bearing_0158_open_q1,compass_bearing_0158.png,"[""closest_pair=A-B; direction_from_earlier=north-east""]",{},"[""A"",""B""]",A-B,north-east
compass_bearing_0161_open_q1,compass_bearing_0161.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0162_open_q1,compass_bearing_0162.png,"[""closest_pair=B-C; direction_from_earlier=south-west""]",{},"[""B"",""C""]",B-C,south-west
compass_bearing_0166_open_q1,compass_bearing_0166.png,"[""closest_pair=A-B; direction_from_earlier=north-west""]",{},"[""A"",""B""]",A-B,north-west
compass_bearing_0167_open_q1,compass_bearing_0167.png,"[""closest_pair=B-C; direction_from_earlier=south""]",{},"[""B"",""C""]",B-C,south
compass_bearing_0168_open_q1,compass_bearing_0168.png,"[""closest_pair=B-C; direction_from_earlier=north-west""]",{},"[""B"",""C""]",B-C,north-west
compass_bearing_0169_open_q1,compass_bearing_0169.png,"[""closest_pair=A-C; direction_from_earlier=north""]",{},"[""A"",""C""]",A-C,north
compass_bearing_0170_open_q1,compass_bearing_0170.png,"[""closest_pair=B-C; direction_from_earlier=west""]",{},"[""B"",""C""]",B-C,west
compass_bearing_0173_open_q1,compass_bearing_0173.png,"[""closest_pair=B-C; direction_from_earlier=north-west""]",{},"[""B"",""C""]",B-C,north-west
compass_bearing_0177_open_q1,compass_bearing_0177.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0178_open_q1,compass_bearing_0178.png,"[""closest_pair=A-C; direction_from_earlier=west""]",{},"[""A"",""C""]",A-C,west
compass_bearing_0179_open_q1,compass_bearing_0179.png,"[""closest_pair=A-D; direction_from_earlier=south-east""]",{},"[""A"",""D""]",A-D,south-east
compass_bearing_0180_open_q1,compass_bearing_0180.png,"[""closest_pair=A-B; direction_from_earlier=east""]",{},"[""A"",""B""]",A-B,east
compass_bearing_0189_open_q1,compass_bearing_0189.png,"[""closest_pair=B-D; direction_from_earlier=south-west""]",{},"[""B"",""D""]",B-D,south-west
compass_bearing_0190_open_q1,compass_bearing_0190.png,"[""closest_pair=A-C; direction_from_earlier=west""]",{},"[""A"",""C""]",A-C,west
compass_bearing_0196_open_q1,compass_bearing_0196.png,"[""closest_pair=A-C; direction_from_earlier=north-east""]",{},"[""A"",""C""]",A-C,north-east
compass_bearing_0198_open_q1,compass_bearing_0198.png,"[""closest_pair=A-C; direction_from_earlier=north-west""]",{},"[""A"",""C""]",A-C,north-west
compass_bearing_0199_open_q1,compass_bearing_0199.png,"[""closest_pair=B-D; direction_from_earlier=west""]",{},"[""B"",""D""]",B-D,west
compass_bearing_0201_open_q1,compass_bearing_0201.png,"[""closest_pair=A-C; direction_from_earlier=south""]",{},"[""A"",""C""]",A-C,south
compass_bearing_0205_open_q1,compass_bearing_0205.png,"[""closest_pair=A-C; direction_from_earlier=north""]",{},"[""A"",""C""]",A-C,north
compass_bearing_0206_open_q1,compass_bearing_0206.png,"[""closest_pair=A-B; direction_from_earlier=north-east""]",{},"[""A"",""B""]",A-B,north-east
compass_bearing_0208_open_q1,compass_bearing_0208.png,"[""closest_pair=B-C; direction_from_earlier=south""]",{},"[""B"",""C""]",B-C,south
compass_bearing_0210_open_q1,compass_bearing_0210.png,"[""closest_pair=A-C; direction_from_earlier=east""]",{},"[""A"",""C""]",A-C,east
compass_bearing_0218_open_q1,compass_bearing_0218.png,"[""closest_pair=B-C; direction_from_earlier=north""]",{},"[""B"",""C""]",B-C,north
compass_bearing_0219_open_q1,compass_bearing_0219.png,"[""closest_pair=C-D; direction_from_earlier=south-west""]",{},"[""C"",""D""]",C-D,south-west
compass_bearing_0220_open_q1,compass_bearing_0220.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
compass_bearing_0224_open_q1,compass_bearing_0224.png,"[""closest_pair=A-C; direction_from_earlier=south-east""]",{},"[""A"",""C""]",A-C,south-east
compass_bearing_0228_open_q1,compass_bearing_0228.png,"[""closest_pair=B-C; direction_from_earlier=north""]",{},"[""B"",""C""]",B-C,north
compass_bearing_0235_open_q1,compass_bearing_0235.png,"[""closest_pair=A-B; direction_from_earlier=south""]",{},"[""A"",""B""]",A-B,south
compass_bearing_0239_open_q1,compass_bearing_0239.png,"[""closest_pair=B-D; direction_from_earlier=north-east""]",{},"[""B"",""D""]",B-D,north-east
compass_bearing_0240_open_q1,compass_bearing_0240.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
compass_bearing_0242_open_q1,compass_bearing_0242.png,"[""closest_pair=A-C; direction_from_earlier=north""]",{},"[""A"",""C""]",A-C,north
compass_bearing_0243_open_q1,compass_bearing_0243.png,"[""closest_pair=A-D; direction_from_earlier=north-west""]",{},"[""A"",""D""]",A-D,north-west
compass_bearing_0244_open_q1,compass_bearing_0244.png,"[""closest_pair=B-C; direction_from_earlier=north-east""]",{},"[""B"",""C""]",B-C,north-east
compass_bearing_0246_open_q1,compass_bearing_0246.png,"[""closest_pair=A-C; direction_from_earlier=south-west""]",{},"[""A"",""C""]",A-C,south-west
compass_bearing_0247_open_q1,compass_bearing_0247.png,"[""closest_pair=A-D; direction_from_earlier=south-west""]",{},"[""A"",""D""]",A-D,south-west
compass_bearing_0249_open_q1,compass_bearing_0249.png,"[""closest_pair=B-C; direction_from_earlier=west""]",{},"[""B"",""C""]",B-C,west
compass_bearing_0250_open_q1,compass_bearing_0250.png,"[""closest_pair=A-C; direction_from_earlier=west""]",{},"[""A"",""C""]",A-C,west
compass_bearing_0255_open_q1,compass_bearing_0255.png,"[""closest_pair=C-D; direction_from_earlier=east""]",{},"[""C"",""D""]",C-D,east
compass_bearing_0261_open_q1,compass_bearing_0261.png,"[""closest_pair=A-D; direction_from_earlier=east""]",{},"[""A"",""D""]",A-D,east
compass_bearing_0263_open_q1,compass_bearing_0263.png,"[""closest_pair=B-D; direction_from_earlier=north-west""]",{},"[""B"",""D""]",B-D,north-west
compass_bearing_0266_open_q1,compass_bearing_0266.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0270_open_q1,compass_bearing_0270.png,"[""closest_pair=A-C; direction_from_earlier=west""]",{},"[""A"",""C""]",A-C,west
compass_bearing_0272_open_q1,compass_bearing_0272.png,"[""closest_pair=A-C; direction_from_earlier=south""]",{},"[""A"",""C""]",A-C,south
compass_bearing_0273_open_q1,compass_bearing_0273.png,"[""closest_pair=A-C; direction_from_earlier=west""]",{},"[""A"",""C""]",A-C,west
compass_bearing_0274_open_q1,compass_bearing_0274.png,"[""closest_pair=B-C; direction_from_earlier=west""]",{},"[""B"",""C""]",B-C,west
compass_bearing_0276_open_q1,compass_bearing_0276.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0277_open_q1,compass_bearing_0277.png,"[""closest_pair=B-D; direction_from_earlier=south-east""]",{},"[""B"",""D""]",B-D,south-east
compass_bearing_0279_open_q1,compass_bearing_0279.png,"[""closest_pair=B-D; direction_from_earlier=south""]",{},"[""B"",""D""]",B-D,south
compass_bearing_0280_open_q1,compass_bearing_0280.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
compass_bearing_0285_open_q1,compass_bearing_0285.png,"[""closest_pair=A-D; direction_from_earlier=west""]",{},"[""A"",""D""]",A-D,west
compass_bearing_0290_open_q1,compass_bearing_0290.png,"[""closest_pair=A-B; direction_from_earlier=west""]",{},"[""A"",""B""]",A-B,west
compass_bearing_0296_open_q1,compass_bearing_0296.png,"[""closest_pair=A-C; direction_from_earlier=south-west""]",{},"[""A"",""C""]",A-C,south-west
compass_bearing_0300_open_q1,compass_bearing_0300.png,"[""closest_pair=A-C; direction_from_earlier=east""]",{},"[""A"",""C""]",A-C,east
compass_bearing_0301_open_q1,compass_bearing_0301.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0302_open_q1,compass_bearing_0302.png,"[""closest_pair=A-C; direction_from_earlier=north-west""]",{},"[""A"",""C""]",A-C,north-west
compass_bearing_0304_open_q1,compass_bearing_0304.png,"[""closest_pair=A-C; direction_from_earlier=north-west""]",{},"[""A"",""C""]",A-C,north-west
compass_bearing_0307_open_q1,compass_bearing_0307.png,"[""closest_pair=A-C; direction_from_earlier=south-west""]",{},"[""A"",""C""]",A-C,south-west
compass_bearing_0309_open_q1,compass_bearing_0309.png,"[""closest_pair=A-B; direction_from_earlier=south-west""]",{},"[""A"",""B""]",A-B,south-west
compass_bearing_0310_open_q1,compass_bearing_0310.png,"[""closest_pair=A-B; direction_from_earlier=west""]",{},"[""A"",""B""]",A-B,west
compass_bearing_0313_open_q1,compass_bearing_0313.png,"[""closest_pair=C-D; direction_from_earlier=north-east""]",{},"[""C"",""D""]",C-D,north-east
compass_bearing_0316_open_q1,compass_bearing_0316.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
compass_bearing_0318_open_q1,compass_bearing_0318.png,"[""closest_pair=A-B; direction_from_earlier=east""]",{},"[""A"",""B""]",A-B,east
compass_bearing_0320_open_q1,compass_bearing_0320.png,"[""closest_pair=A-C; direction_from_earlier=north""]",{},"[""A"",""C""]",A-C,north
compass_bearing_0325_open_q1,compass_bearing_0325.png,"[""closest_pair=A-C; direction_from_earlier=south-east""]",{},"[""A"",""C""]",A-C,south-east
compass_bearing_0329_open_q1,compass_bearing_0329.png,"[""closest_pair=B-C; direction_from_earlier=north-west""]",{},"[""B"",""C""]",B-C,north-west
compass_bearing_0333_open_q1,compass_bearing_0333.png,"[""closest_pair=A-D; direction_from_earlier=south""]",{},"[""A"",""D""]",A-D,south
compass_bearing_0336_open_q1,compass_bearing_0336.png,"[""closest_pair=A-C; direction_from_earlier=east""]",{},"[""A"",""C""]",A-C,east
compass_bearing_0337_open_q1,compass_bearing_0337.png,"[""closest_pair=A-D; direction_from_earlier=south-west""]",{},"[""A"",""D""]",A-D,south-west
compass_bearing_0339_open_q1,compass_bearing_0339.png,"[""closest_pair=B-D; direction_from_earlier=north-west""]",{},"[""B"",""D""]",B-D,north-west
compass_bearing_0340_open_q1,compass_bearing_0340.png,"[""closest_pair=A-B; direction_from_earlier=west""]",{},"[""A"",""B""]",A-B,west
compass_bearing_0343_open_q1,compass_bearing_0343.png,"[""closest_pair=A-C; direction_from_earlier=north-west""]",{},"[""A"",""C""]",A-C,north-west
compass_bearing_0346_open_q1,compass_bearing_0346.png,"[""closest_pair=B-C; direction_from_earlier=south""]",{},"[""B"",""C""]",B-C,south
compass_bearing_0349_open_q1,compass_bearing_0349.png,"[""closest_pair=A-C; direction_from_earlier=south-west""]",{},"[""A"",""C""]",A-C,south-west
compass_bearing_0350_open_q1,compass_bearing_0350.png,"[""closest_pair=A-B; direction_from_earlier=south-west""]",{},"[""A"",""B""]",A-B,south-west
compass_bearing_0351_open_q1,compass_bearing_0351.png,"[""closest_pair=C-D; direction_from_earlier=south-east""]",{},"[""C"",""D""]",C-D,south-east
compass_bearing_0352_open_q1,compass_bearing_0352.png,"[""closest_pair=A-C; direction_from_earlier=south""]",{},"[""A"",""C""]",A-C,south
compass_bearing_0353_open_q1,compass_bearing_0353.png,"[""closest_pair=C-D; direction_from_earlier=south-west""]",{},"[""C"",""D""]",C-D,south-west
compass_bearing_0354_open_q1,compass_bearing_0354.png,"[""closest_pair=A-B; direction_from_earlier=north-west""]",{},"[""A"",""B""]",A-B,north-west
compass_bearing_0358_open_q1,compass_bearing_0358.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0359_open_q1,compass_bearing_0359.png,"[""closest_pair=B-C; direction_from_earlier=west""]",{},"[""B"",""C""]",B-C,west
compass_bearing_0363_open_q1,compass_bearing_0363.png,"[""closest_pair=B-D; direction_from_earlier=south""]",{},"[""B"",""D""]",B-D,south
compass_bearing_0365_open_q1,compass_bearing_0365.png,"[""closest_pair=A-C; direction_from_earlier=north-east""]",{},"[""A"",""C""]",A-C,north-east
compass_bearing_0369_open_q1,compass_bearing_0369.png,"[""closest_pair=A-B; direction_from_earlier=north-west""]",{},"[""A"",""B""]",A-B,north-west
compass_bearing_0370_open_q1,compass_bearing_0370.png,"[""closest_pair=B-C; direction_from_earlier=north-west""]",{},"[""B"",""C""]",B-C,north-west
compass_bearing_0371_open_q1,compass_bearing_0371.png,"[""closest_pair=A-B; direction_from_earlier=south-west""]",{},"[""A"",""B""]",A-B,south-west
compass_bearing_0372_open_q1,compass_bearing_0372.png,"[""closest_pair=A-C; direction_from_earlier=north-west""]",{},"[""A"",""C""]",A-C,north-west
compass_bearing_0375_open_q1,compass_bearing_0375.png,"[""closest_pair=A-C; direction_from_earlier=west""]",{},"[""A"",""C""]",A-C,west
compass_bearing_0377_open_q1,compass_bearing_0377.png,"[""closest_pair=B-C; direction_from_earlier=south-west""]",{},"[""B"",""C""]",B-C,south-west
compass_bearing_0378_open_q1,compass_bearing_0378.png,"[""closest_pair=A-C; direction_from_earlier=south-west""]",{},"[""A"",""C""]",A-C,south-west
compass_bearing_0380_open_q1,compass_bearing_0380.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
compass_bearing_0385_open_q1,compass_bearing_0385.png,"[""closest_pair=B-C; direction_from_earlier=south-east""]",{},"[""B"",""C""]",B-C,south-east
compass_bearing_0387_open_q1,compass_bearing_0387.png,"[""closest_pair=A-B; direction_from_earlier=south""]",{},"[""A"",""B""]",A-B,south
compass_bearing_0390_open_q1,compass_bearing_0390.png,"[""closest_pair=B-C; direction_from_earlier=west""]",{},"[""B"",""C""]",B-C,west
compass_bearing_0391_open_q1,compass_bearing_0391.png,"[""closest_pair=A-C; direction_from_earlier=north""]",{},"[""A"",""C""]",A-C,north
compass_bearing_0395_open_q1,compass_bearing_0395.png,"[""closest_pair=B-D; direction_from_earlier=north""]",{},"[""B"",""D""]",B-D,north
compass_bearing_0401_open_q1,compass_bearing_0401.png,"[""closest_pair=B-D; direction_from_earlier=south-west""]",{},"[""B"",""D""]",B-D,south-west
compass_bearing_0404_open_q1,compass_bearing_0404.png,"[""closest_pair=A-C; direction_from_earlier=south-west""]",{},"[""A"",""C""]",A-C,south-west
compass_bearing_0409_open_q1,compass_bearing_0409.png,"[""closest_pair=A-C; direction_from_earlier=south-west""]",{},"[""A"",""C""]",A-C,south-west
compass_bearing_0410_open_q1,compass_bearing_0410.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
compass_bearing_0416_open_q1,compass_bearing_0416.png,"[""closest_pair=A-C; direction_from_earlier=east""]",{},"[""A"",""C""]",A-C,east
compass_bearing_0422_open_q1,compass_bearing_0422.png,"[""closest_pair=A-B; direction_from_earlier=north-west""]",{},"[""A"",""B""]",A-B,north-west
compass_bearing_0427_open_q1,compass_bearing_0427.png,"[""closest_pair=B-C; direction_from_earlier=south-west""]",{},"[""B"",""C""]",B-C,south-west
compass_bearing_0428_open_q1,compass_bearing_0428.png,"[""closest_pair=B-C; direction_from_earlier=south-east""]",{},"[""B"",""C""]",B-C,south-east
compass_bearing_0430_open_q1,compass_bearing_0430.png,"[""closest_pair=A-C; direction_from_earlier=east""]",{},"[""A"",""C""]",A-C,east
compass_bearing_0431_open_q1,compass_bearing_0431.png,"[""closest_pair=A-D; direction_from_earlier=north-east""]",{},"[""A"",""D""]",A-D,north-east
compass_bearing_0434_open_q1,compass_bearing_0434.png,"[""closest_pair=A-B; direction_from_earlier=north-east""]",{},"[""A"",""B""]",A-B,north-east
compass_bearing_0437_open_q1,compass_bearing_0437.png,"[""closest_pair=A-B; direction_from_earlier=west""]",{},"[""A"",""B""]",A-B,west
compass_bearing_0442_open_q1,compass_bearing_0442.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0445_open_q1,compass_bearing_0445.png,"[""closest_pair=A-B; direction_from_earlier=north-west""]",{},"[""A"",""B""]",A-B,north-west
compass_bearing_0446_open_q1,compass_bearing_0446.png,"[""closest_pair=A-B; direction_from_earlier=north-east""]",{},"[""A"",""B""]",A-B,north-east
compass_bearing_0450_open_q1,compass_bearing_0450.png,"[""closest_pair=A-B; direction_from_earlier=north""]",{},"[""A"",""B""]",A-B,north
compass_bearing_0451_open_q1,compass_bearing_0451.png,"[""closest_pair=C-D; direction_from_earlier=north-east""]",{},"[""C"",""D""]",C-D,north-east
compass_bearing_0453_open_q1,compass_bearing_0453.png,"[""closest_pair=C-D; direction_from_earlier=south""]",{},"[""C"",""D""]",C-D,south
compass_bearing_0455_open_q1,compass_bearing_0455.png,"[""closest_pair=A-D; direction_from_earlier=north-east""]",{},"[""A"",""D""]",A-D,north-east
compass_bearing_0457_open_q1,compass_bearing_0457.png,"[""closest_pair=A-D; direction_from_earlier=north-west""]",{},"[""A"",""D""]",A-D,north-west
compass_bearing_0461_open_q1,compass_bearing_0461.png,"[""closest_pair=A-B; direction_from_earlier=north-west""]",{},"[""A"",""B""]",A-B,north-west
compass_bearing_0467_open_q1,compass_bearing_0467.png,"[""closest_pair=A-D; direction_from_earlier=west""]",{},"[""A"",""D""]",A-D,west
compass_bearing_0468_open_q1,compass_bearing_0468.png,"[""closest_pair=A-C; direction_from_earlier=south-east""]",{},"[""A"",""C""]",A-C,south-east
compass_bearing_0469_open_q1,compass_bearing_0469.png,"[""closest_pair=B-D; direction_from_earlier=north-west""]",{},"[""B"",""D""]",B-D,north-west
compass_bearing_0473_open_q1,compass_bearing_0473.png,"[""closest_pair=C-D; direction_from_earlier=south-west""]",{},"[""C"",""D""]",C-D,south-west
compass_bearing_0477_open_q1,compass_bearing_0477.png,"[""closest_pair=B-C; direction_from_earlier=north-west""]",{},"[""B"",""C""]",B-C,north-west
compass_bearing_0482_open_q1,compass_bearing_0482.png,"[""closest_pair=A-B; direction_from_earlier=south-west""]",{},"[""A"",""B""]",A-B,south-west
compass_bearing_0483_open_q1,compass_bearing_0483.png,"[""closest_pair=B-C; direction_from_earlier=north-west""]",{},"[""B"",""C""]",B-C,north-west
compass_bearing_0486_open_q1,compass_bearing_0486.png,"[""closest_pair=A-C; direction_from_earlier=east""]",{},"[""A"",""C""]",A-C,east
compass_bearing_0490_open_q1,compass_bearing_0490.png,"[""closest_pair=A-B; direction_from_earlier=east""]",{},"[""A"",""B""]",A-B,east
compass_bearing_0500_open_q1,compass_bearing_0500.png,"[""closest_pair=A-C; direction_from_earlier=north""]",{},"[""A"",""C""]",A-C,north
compass_bearing_0504_open_q1,compass_bearing_0504.png,"[""closest_pair=A-C; direction_from_earlier=north-west""]",{},"[""A"",""C""]",A-C,north-west
compass_bearing_0510_open_q1,compass_bearing_0510.png,"[""closest_pair=A-C; direction_from_earlier=west""]",{},"[""A"",""C""]",A-C,west
compass_bearing_0511_open_q1,compass_bearing_0511.png,"[""closest_pair=A-D; direction_from_earlier=north-east""]",{},"[""A"",""D""]",A-D,north-east
compass_bearing_0514_open_q1,compass_bearing_0514.png,"[""closest_pair=B-C; direction_from_earlier=east""]",{},"[""B"",""C""]",B-C,east
