question_id,task,image,prompt,groundtruth
fbd_0003_q2,Basic Relational Reasoning,fbd_0003.png,Which labeled arrow represents the tension force on the analyzed body? Answer with the arrow label.,T1
fbd_0003_q3,Comparative Reasoning,fbd_0003.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['T1', 'T2', 'W1', 'W2']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'yes'}"
fbd_0003_q4,Compound Reasoning,fbd_0003.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the tension magnitude for this scenario? Give both values.","{'net_force_N': 0.0, 'tension_magnitude': 96.24}"
fbd_0003_q5,Extrapolative/Counterfactual Reasoning,fbd_0003.png,"If force T1 were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0004_q1,Image Description,fbd_0004.png,How many force arrows are shown in this diagram?,4
fbd_0004_q2,Basic Relational Reasoning,fbd_0004.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label.,W
fbd_0004_q3,Comparative Reasoning,fbd_0004.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['A', 'N'], ['F', 'W']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'yes'}"
fbd_0004_q4,Compound Reasoning,fbd_0004.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the minimum friction coefficient for this scenario? Give both values.","{'minimum_friction_coefficient': 0.71, 'net_force_N': 0.0}"
fbd_0004_q5,Extrapolative/Counterfactual Reasoning,fbd_0004.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","right (0 degrees; 0=right, 90=up)"
fbd_0005_q1,Image Description,fbd_0005.png,How many force arrows are shown in this diagram?,2
fbd_0005_q2,Basic Relational Reasoning,fbd_0005.png,Which labeled arrow represents the normal force on the analyzed body? Answer with the arrow label.,N
fbd_0005_q3,Comparative Reasoning,fbd_0005.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['N', 'W']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'yes'}"
fbd_0005_q4,Compound Reasoning,fbd_0005.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the support force magnitude for this scenario? Give both values.","{'net_force_N': 0.0, 'support_force_magnitude': 156.67}"
fbd_0005_q5,Extrapolative/Counterfactual Reasoning,fbd_0005.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0006_q1,Image Description,fbd_0006.png,How many force arrows are shown in this diagram?,3
fbd_0006_q2,Basic Relational Reasoning,fbd_0006.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label.,W
fbd_0006_q3,Comparative Reasoning,fbd_0006.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W'], ['N'], ['F']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'yes'}"
fbd_0006_q4,Compound Reasoning,fbd_0006.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the required friction coefficient for this scenario? Give both values.","{'net_force_N': 0.0, 'required_friction_coefficient': 0.55}"
fbd_0006_q5,Extrapolative/Counterfactual Reasoning,fbd_0006.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","direction (241 degrees; 0=right, 90=up)"
fbd_0007_q1,Image Description,fbd_0007.png,How many force arrows are shown in this diagram?,4
fbd_0007_q2,Basic Relational Reasoning,fbd_0007.png,Which labeled arrow represents the applied force on the analyzed body? Answer with the arrow label.,A
fbd_0007_q3,Comparative Reasoning,fbd_0007.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W'], ['N'], ['F'], ['A']], 'physical_equilibrium': 'no', 'shown_vertical_forces_balanced': 'no'}"
fbd_0007_q4,Compound Reasoning,fbd_0007.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the required friction coefficient for this scenario? Give both values.","{'net_force_N': 35.34, 'required_friction_coefficient': 0.45}"
fbd_0007_q5,Extrapolative/Counterfactual Reasoning,fbd_0007.png,"If the incline angle were increased to 40 degrees while mass, applied force, and friction coefficient stayed unchanged, would the block slip? Answer yes or no.",yes
fbd_0008_q1,Image Description,fbd_0008.png,How many force arrows are shown in this diagram?,2
fbd_0008_q2,Basic Relational Reasoning,fbd_0008.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label.,W
fbd_0008_q3,Comparative Reasoning,fbd_0008.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W'], ['T']], 'physical_equilibrium': 'no', 'shown_vertical_forces_balanced': 'no'}"
fbd_0008_q4,Compound Reasoning,fbd_0008.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the tension magnitude for this scenario? Give both values.","{'net_force_N': 30.05, 'tension_magnitude': 64.42}"
fbd_0008_q5,Extrapolative/Counterfactual Reasoning,fbd_0008.png,"If force T were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0009_q1,Image Description,fbd_0009.png,How many force arrows are shown in this diagram?,4
fbd_0009_q2,Basic Relational Reasoning,fbd_0009.png,Which labeled arrow represents the tension force on the analyzed body? Answer with the arrow label.,T1
fbd_0009_q3,Comparative Reasoning,fbd_0009.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W2'], ['T1', 'T2'], ['W1']], 'physical_equilibrium': 'no', 'shown_vertical_forces_balanced': 'no'}"
fbd_0009_q4,Compound Reasoning,fbd_0009.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the tension magnitude for this scenario? Give both values.","{'net_force_N': 22.76, 'tension_magnitude': 154.31}"
fbd_0009_q5,Extrapolative/Counterfactual Reasoning,fbd_0009.png,"If force T1 were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0010_q1,Image Description,fbd_0010.png,How many force arrows are shown in this diagram?,4
fbd_0010_q2,Basic Relational Reasoning,fbd_0010.png,Which labeled arrow represents the friction force on the analyzed body? Answer with the arrow label.,F
fbd_0010_q3,Comparative Reasoning,fbd_0010.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['A', 'N'], ['W'], ['F']], 'physical_equilibrium': 'no', 'shown_vertical_forces_balanced': 'no'}"
fbd_0010_q4,Compound Reasoning,fbd_0010.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the minimum friction coefficient for this scenario? Give both values.","{'minimum_friction_coefficient': 0.63, 'net_force_N': 69.38}"
fbd_0010_q5,Extrapolative/Counterfactual Reasoning,fbd_0010.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","direction (343.6 degrees; 0=right, 90=up)"
fbd_0011_q1,Image Description,fbd_0011.png,How many force arrows are shown in this diagram?,2
fbd_0011_q2,Basic Relational Reasoning,fbd_0011.png,Which labeled arrow represents the normal force on the analyzed body? Answer with the arrow label.,N
fbd_0011_q3,Comparative Reasoning,fbd_0011.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['N'], ['W']], 'physical_equilibrium': 'no', 'shown_vertical_forces_balanced': 'no'}"
fbd_0011_q4,Compound Reasoning,fbd_0011.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the support force magnitude for this scenario? Give both values.","{'net_force_N': 25.16, 'support_force_magnitude': 155.04}"
fbd_0011_q5,Extrapolative/Counterfactual Reasoning,fbd_0011.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0012_q1,Image Description,fbd_0012.png,How many force arrows are shown in this diagram?,3
fbd_0012_q2,Basic Relational Reasoning,fbd_0012.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label.,W
fbd_0012_q3,Comparative Reasoning,fbd_0012.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W'], ['N'], ['F']], 'physical_equilibrium': 'no', 'shown_vertical_forces_balanced': 'yes'}"
fbd_0012_q4,Compound Reasoning,fbd_0012.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the required friction coefficient for this scenario? Give both values.","{'net_force_N': 27.86, 'required_friction_coefficient': 0.25}"
fbd_0012_q5,Extrapolative/Counterfactual Reasoning,fbd_0012.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","direction (255.8 degrees; 0=right, 90=up)"
fbd_0013_q1,Image Description,fbd_0013.png,How many force arrows are shown in this diagram?,3
fbd_0013_q2,Basic Relational Reasoning,fbd_0013.png,Which labeled arrow represents the friction force on the analyzed body? Answer with the arrow label. Also identify which required force is missing from the diagram.,"{'arrow_label': 'F', 'missing_force': 'normal'}"
fbd_0013_q3,Comparative Reasoning,fbd_0013.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W'], ['F'], ['A']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
fbd_0013_q4,Compound Reasoning,fbd_0013.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the required friction coefficient for this scenario? Give both values.","{'net_force_N': 0.0, 'required_friction_coefficient': 0.58}"
fbd_0013_q5,Extrapolative/Counterfactual Reasoning,fbd_0013.png,"If the incline angle were increased to 40 degrees while mass, applied force, and friction coefficient stayed unchanged, would the block slip? Answer yes or no.",no
fbd_0014_q1,Image Description,fbd_0014.png,How many force arrows are shown in this diagram?,1
fbd_0014_q2,Basic Relational Reasoning,fbd_0014.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label. Also identify which required force is missing from the diagram.,"{'arrow_label': 'W', 'missing_force': 'tension'}"
fbd_0014_q3,Comparative Reasoning,fbd_0014.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
fbd_0014_q4,Compound Reasoning,fbd_0014.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the tension magnitude for this scenario? Give both values.","{'net_force_N': 0.0, 'tension_magnitude': 75.64}"
fbd_0014_q5,Extrapolative/Counterfactual Reasoning,fbd_0014.png,"If force T were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0015_q1,Image Description,fbd_0015.png,How many force arrows are shown in this diagram?,3
fbd_0015_q2,Basic Relational Reasoning,fbd_0015.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label. Also identify which required force is missing from the diagram.,"{'arrow_label': 'W1', 'missing_force': 'tension'}"
fbd_0015_q3,Comparative Reasoning,fbd_0015.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['T2', 'W1', 'W2']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
fbd_0015_q4,Compound Reasoning,fbd_0015.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the tension magnitude for this scenario? Give both values.","{'net_force_N': 0.0, 'tension_magnitude': 210.33}"
fbd_0015_q5,Extrapolative/Counterfactual Reasoning,fbd_0015.png,"If force T1 were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0016_q1,Image Description,fbd_0016.png,How many force arrows are shown in this diagram?,3
fbd_0016_q2,Basic Relational Reasoning,fbd_0016.png,Which labeled arrow represents the friction force on the analyzed body? Answer with the arrow label. Also identify which required force is missing from the diagram.,"{'arrow_label': 'F', 'missing_force': 'normal'}"
fbd_0016_q3,Comparative Reasoning,fbd_0016.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['A'], ['F', 'W']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'yes'}"
fbd_0016_q4,Compound Reasoning,fbd_0016.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the minimum friction coefficient for this scenario? Give both values.","{'minimum_friction_coefficient': 0.62, 'net_force_N': 0.0}"
fbd_0016_q5,Extrapolative/Counterfactual Reasoning,fbd_0016.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","right (0 degrees; 0=right, 90=up)"
fbd_0017_q1,Image Description,fbd_0017.png,How many force arrows are shown in this diagram?,1
fbd_0017_q2,Basic Relational Reasoning,fbd_0017.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label. Also identify which required force is missing from the diagram.,"{'arrow_label': 'W', 'missing_force': 'normal'}"
fbd_0017_q3,Comparative Reasoning,fbd_0017.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
fbd_0017_q4,Compound Reasoning,fbd_0017.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the support force magnitude for this scenario? Give both values.","{'net_force_N': 0.0, 'support_force_magnitude': 140.77}"
fbd_0017_q5,Extrapolative/Counterfactual Reasoning,fbd_0017.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0018_q1,Image Description,fbd_0018.png,How many force arrows are shown in this diagram?,2
fbd_0018_q2,Basic Relational Reasoning,fbd_0018.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label. Also identify which required force is missing from the diagram.,"{'arrow_label': 'W', 'missing_force': 'normal'}"
fbd_0018_q3,Comparative Reasoning,fbd_0018.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W'], ['F']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
fbd_0018_q4,Compound Reasoning,fbd_0018.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the required friction coefficient for this scenario? Give both values.","{'net_force_N': 0.0, 'required_friction_coefficient': 0.49}"
fbd_0018_q5,Extrapolative/Counterfactual Reasoning,fbd_0018.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","direction (244 degrees; 0=right, 90=up)"
fbd_0019_q1,Image Description,fbd_0019.png,How many force arrows are shown in this diagram?,4
fbd_0019_q2,Basic Relational Reasoning,fbd_0019.png,Which labeled arrow represents the applied force on the analyzed body? Answer with the arrow label.,A
fbd_0019_q3,Comparative Reasoning,fbd_0019.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['W'], ['N'], ['F'], ['A']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
fbd_0019_q4,Compound Reasoning,fbd_0019.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the required friction coefficient for this scenario? Give both values. Separately, inspect the rendered diagram: one drawn force is incorrect; identify that drawn arrow and explain its error relative to the physically correct model.","{'net_force_N': 0.0, 'required_friction_coefficient': 0.63, 'wrong_force_details': {'arrow_label': 'N', 'correct_value': {'direction_degrees': 127.0, 'magnitude': 131.85656}, 'error_kind': 'direction', 'shown_value': {'direction_degrees': 162.0, 'magnitude': 131.85656}, 'whats_wrong': 'direction is rotated 35 degrees from its physically required direction', 'which_force': 'normal'}}"
fbd_0019_q5,Extrapolative/Counterfactual Reasoning,fbd_0019.png,"If the incline angle were increased to 40 degrees while mass, applied force, and friction coefficient stayed unchanged, would the block slip? Answer yes or no.",no
fbd_0020_q1,Image Description,fbd_0020.png,How many force arrows are shown in this diagram?,2
fbd_0020_q2,Basic Relational Reasoning,fbd_0020.png,Which labeled arrow represents the weight force on the analyzed body? Answer with the arrow label.,W
fbd_0020_q3,Comparative Reasoning,fbd_0020.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['T'], ['W']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
fbd_0020_q4,Compound Reasoning,fbd_0020.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the tension magnitude for this scenario? Give both values. Separately, inspect the rendered diagram: one drawn force is incorrect; identify that drawn arrow and explain its error relative to the physically correct model.","{'net_force_N': 0.0, 'tension_magnitude': 201.01, 'wrong_force_details': {'arrow_label': 'T', 'correct_value': {'direction_degrees': 90.0, 'magnitude': 201.0069}, 'error_kind': 'magnitude', 'shown_value': {'direction_degrees': 90.0, 'magnitude': 281.40966}, 'whats_wrong': 'magnitude is 40% larger than the physically required value', 'which_force': 'tension'}}"
fbd_0020_q5,Extrapolative/Counterfactual Reasoning,fbd_0020.png,"If force T were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0021_q1,Image Description,fbd_0021.png,How many force arrows are shown in this diagram?,4
fbd_0021_q2,Basic Relational Reasoning,fbd_0021.png,Which labeled arrow represents the tension force on the analyzed body? Answer with the arrow label.,T1
fbd_0021_q3,Comparative Reasoning,fbd_0021.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['T1', 'T2', 'W1', 'W2']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
fbd_0021_q4,Compound Reasoning,fbd_0021.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the tension magnitude for this scenario? Give both values. Separately, inspect the rendered diagram: one drawn force is incorrect; identify that drawn arrow and explain its error relative to the physically correct model.","{'net_force_N': 0.0, 'tension_magnitude': 84.76, 'wrong_force_details': {'arrow_label': 'T1', 'correct_value': {'direction_degrees': 90.0, 'magnitude': 84.7584}, 'error_kind': 'direction', 'shown_value': {'direction_degrees': 125.0, 'magnitude': 84.7584}, 'whats_wrong': 'direction is rotated 35 degrees from its physically required direction', 'which_force': 'tension_left'}}"
fbd_0021_q5,Extrapolative/Counterfactual Reasoning,fbd_0021.png,"If force T1 were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","downward (270 degrees; 0=right, 90=up)"
fbd_0022_q1,Image Description,fbd_0022.png,How many force arrows are shown in this diagram?,4
fbd_0022_q2,Basic Relational Reasoning,fbd_0022.png,Which labeled arrow represents the friction force on the analyzed body? Answer with the arrow label.,F
fbd_0022_q3,Comparative Reasoning,fbd_0022.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['N'], ['A'], ['F', 'W']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'yes'}"
fbd_0022_q4,Compound Reasoning,fbd_0022.png,"Using the physically correct force model (not any intentionally incorrect arrow as drawn), what is the physical net force magnitude in newtons, and what is the minimum friction coefficient for this scenario? Give both values. Separately, inspect the rendered diagram: one drawn force is incorrect; identify that drawn arrow and explain its error relative to the physically correct model.","{'minimum_friction_coefficient': 0.7, 'net_force_N': 0.0, 'wrong_force_details': {'arrow_label': 'N', 'correct_value': {'direction_degrees': 180.0, 'magnitude': 298.64}, 'error_kind': 'magnitude', 'shown_value': {'direction_degrees': 180.0, 'magnitude': 418.096}, 'whats_wrong': 'magnitude is 40% larger than the physically required value', 'which_force': 'normal'}}"
fbd_0022_q5,Extrapolative/Counterfactual Reasoning,fbd_0022.png,"If force N were removed while all other physical forces stayed unchanged, what direction would the resulting acceleration point? Use 0 degrees for right and 90 degrees for up.","right (0 degrees; 0=right, 90=up)"
fbd_0023_q1,Image Description,fbd_0023.png,How many force arrows are shown in this diagram?,2
fbd_0023_q2,Basic Relational Reasoning,fbd_0023.png,Which labeled arrow represents the normal force on the analyzed body? Answer with the arrow label.,N
fbd_0023_q3,Comparative Reasoning,fbd_0023.png,"Using only the arrows as drawn in this diagram, rank their shown magnitudes from largest to smallest, grouping ties, and state whether their shown vertical components are balanced. Then, as a separate judgment using the physically correct version of the scenario, state whether the body is in equilibrium overall. Give all three answers and keep the drawn-diagram and physically-correct frames separate.","{'magnitude_ranking': [['N', 'W']], 'physical_equilibrium': 'yes', 'shown_vertical_forces_balanced': 'no'}"
