question_id,image,prompt
embedded_figure_0015_open_q1,embedded_figure_0015.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0016_open_q1,embedded_figure_0016.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0017_open_q1,embedded_figure_0017.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0018_open_q1,embedded_figure_0018.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0019_open_q1,embedded_figure_0019.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0020_open_q1,embedded_figure_0020.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0021_open_q1,embedded_figure_0021.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0022_open_q1,embedded_figure_0022.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0023_open_q1,embedded_figure_0023.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0024_open_q1,embedded_figure_0024.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0025_open_q1,embedded_figure_0025.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0026_open_q1,embedded_figure_0026.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0027_open_q1,embedded_figure_0027.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0028_open_q1,embedded_figure_0028.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0029_open_q1,embedded_figure_0029.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0030_open_q1,embedded_figure_0030.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0031_open_q1,embedded_figure_0031.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0032_open_q1,embedded_figure_0032.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0033_open_q1,embedded_figure_0033.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0034_open_q1,embedded_figure_0034.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0035_open_q1,embedded_figure_0035.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0036_open_q1,embedded_figure_0036.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0037_open_q1,embedded_figure_0037.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0038_open_q1,embedded_figure_0038.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0039_open_q1,embedded_figure_0039.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0040_open_q1,embedded_figure_0040.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0041_open_q1,embedded_figure_0041.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0042_open_q1,embedded_figure_0042.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0043_open_q1,embedded_figure_0043.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0044_open_q1,embedded_figure_0044.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0045_open_q1,embedded_figure_0045.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0046_open_q1,embedded_figure_0046.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0047_open_q1,embedded_figure_0047.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0048_open_q1,embedded_figure_0048.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0049_open_q1,embedded_figure_0049.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0050_open_q1,embedded_figure_0050.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0051_open_q1,embedded_figure_0051.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0052_open_q1,embedded_figure_0052.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0053_open_q1,embedded_figure_0053.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0054_open_q1,embedded_figure_0054.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0055_open_q1,embedded_figure_0055.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0056_open_q1,embedded_figure_0056.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0057_open_q1,embedded_figure_0057.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0058_open_q1,embedded_figure_0058.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0059_open_q1,embedded_figure_0059.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0060_open_q1,embedded_figure_0060.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0061_open_q1,embedded_figure_0061.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0062_open_q1,embedded_figure_0062.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0063_open_q1,embedded_figure_0063.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0064_open_q1,embedded_figure_0064.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0065_open_q1,embedded_figure_0065.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0066_open_q1,embedded_figure_0066.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0067_open_q1,embedded_figure_0067.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0068_open_q1,embedded_figure_0068.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0069_open_q1,embedded_figure_0069.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0070_open_q1,embedded_figure_0070.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0071_open_q1,embedded_figure_0071.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0072_open_q1,embedded_figure_0072.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0073_open_q1,embedded_figure_0073.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0074_open_q1,embedded_figure_0074.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0075_open_q1,embedded_figure_0075.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0076_open_q1,embedded_figure_0076.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0077_open_q1,embedded_figure_0077.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0078_open_q1,embedded_figure_0078.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0079_open_q1,embedded_figure_0079.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0080_open_q1,embedded_figure_0080.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0081_open_q1,embedded_figure_0081.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0082_open_q1,embedded_figure_0082.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0083_open_q1,embedded_figure_0083.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0084_open_q1,embedded_figure_0084.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0085_open_q1,embedded_figure_0085.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0086_open_q1,embedded_figure_0086.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0087_open_q1,embedded_figure_0087.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0088_open_q1,embedded_figure_0088.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0089_open_q1,embedded_figure_0089.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0090_open_q1,embedded_figure_0090.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0091_open_q1,embedded_figure_0091.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0092_open_q1,embedded_figure_0092.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0093_open_q1,embedded_figure_0093.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0094_open_q1,embedded_figure_0094.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0095_open_q1,embedded_figure_0095.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0096_open_q1,embedded_figure_0096.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0097_open_q1,embedded_figure_0097.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0098_open_q1,embedded_figure_0098.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0099_open_q1,embedded_figure_0099.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0100_open_q1,embedded_figure_0100.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0101_open_q1,embedded_figure_0101.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0102_open_q1,embedded_figure_0102.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0103_open_q1,embedded_figure_0103.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0104_open_q1,embedded_figure_0104.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0105_open_q1,embedded_figure_0105.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0106_open_q1,embedded_figure_0106.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0107_open_q1,embedded_figure_0107.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0108_open_q1,embedded_figure_0108.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0109_open_q1,embedded_figure_0109.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0110_open_q1,embedded_figure_0110.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0111_open_q1,embedded_figure_0111.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0112_open_q1,embedded_figure_0112.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0113_open_q1,embedded_figure_0113.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0114_open_q1,embedded_figure_0114.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0115_open_q1,embedded_figure_0115.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0116_open_q1,embedded_figure_0116.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0117_open_q1,embedded_figure_0117.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0118_open_q1,embedded_figure_0118.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0119_open_q1,embedded_figure_0119.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0120_open_q1,embedded_figure_0120.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0121_open_q1,embedded_figure_0121.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0122_open_q1,embedded_figure_0122.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0123_open_q1,embedded_figure_0123.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0124_open_q1,embedded_figure_0124.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0125_open_q1,embedded_figure_0125.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0126_open_q1,embedded_figure_0126.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0127_open_q1,embedded_figure_0127.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0128_open_q1,embedded_figure_0128.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0129_open_q1,embedded_figure_0129.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0130_open_q1,embedded_figure_0130.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0131_open_q1,embedded_figure_0131.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0132_open_q1,embedded_figure_0132.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0133_open_q1,embedded_figure_0133.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0134_open_q1,embedded_figure_0134.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0135_open_q1,embedded_figure_0135.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0136_open_q1,embedded_figure_0136.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0137_open_q1,embedded_figure_0137.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0138_open_q1,embedded_figure_0138.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0139_open_q1,embedded_figure_0139.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0140_open_q1,embedded_figure_0140.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0141_open_q1,embedded_figure_0141.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0142_open_q1,embedded_figure_0142.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0143_open_q1,embedded_figure_0143.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
embedded_figure_0144_open_q1,embedded_figure_0144.png,"Name the shape hidden in the line drawing, then give the letter of the candidate with the same outline under rotation and scaling. Explain briefly what you used in the image, then end with a confidence score from 0 to 1."
