question_id,task,image,prompt,groundtruth
orthographic_0008_q5,Extrapolative/Counterfactual Reasoning,orthographic_0008.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0009_q1,Image Description,orthographic_0009.png,How many unit cells are filled in the top view?,8
orthographic_0009_q2,Basic Relational Reasoning,orthographic_0009.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0009_q3,Comparative Reasoning,orthographic_0009.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0009_q4,Compound Reasoning,orthographic_0009.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique
orthographic_0009_q5,Extrapolative/Counterfactual Reasoning,orthographic_0009.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0010_q1,Image Description,orthographic_0010.png,How many unit cells are filled in the top view?,4
orthographic_0010_q2,Basic Relational Reasoning,orthographic_0010.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",10
orthographic_0010_q3,Comparative Reasoning,orthographic_0010.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",side
orthographic_0010_q4,Compound Reasoning,orthographic_0010.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique
orthographic_0010_q5,Extrapolative/Counterfactual Reasoning,orthographic_0010.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0011_q1,Image Description,orthographic_0011.png,How many unit cells are filled in the top view?,8
orthographic_0011_q2,Basic Relational Reasoning,orthographic_0011.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0011_q3,Comparative Reasoning,orthographic_0011.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0011_q4,Compound Reasoning,orthographic_0011.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique
orthographic_0011_q5,Extrapolative/Counterfactual Reasoning,orthographic_0011.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0012_q1,Image Description,orthographic_0012.png,How many unit cells are filled in the top view?,6
orthographic_0012_q2,Basic Relational Reasoning,orthographic_0012.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0012_q3,Comparative Reasoning,orthographic_0012.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",D
orthographic_0012_q4,Compound Reasoning,orthographic_0012.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique
orthographic_0012_q5,Extrapolative/Counterfactual Reasoning,orthographic_0012.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0013_q1,Image Description,orthographic_0013.png,How many unit cells are filled in the top view?,6
orthographic_0013_q2,Basic Relational Reasoning,orthographic_0013.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",8
orthographic_0013_q3,Comparative Reasoning,orthographic_0013.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0013_q4,Compound Reasoning,orthographic_0013.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique
orthographic_0013_q5,Extrapolative/Counterfactual Reasoning,orthographic_0013.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0014_q1,Image Description,orthographic_0014.png,How many unit cells are filled in the top view?,6
orthographic_0014_q2,Basic Relational Reasoning,orthographic_0014.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",6
orthographic_0014_q3,Comparative Reasoning,orthographic_0014.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0014_q4,Compound Reasoning,orthographic_0014.png,"Candidate B matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",top
orthographic_0014_q5,Extrapolative/Counterfactual Reasoning,orthographic_0014.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0015_q1,Image Description,orthographic_0015.png,How many unit cells are filled in the top view?,4
orthographic_0015_q2,Basic Relational Reasoning,orthographic_0015.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7
orthographic_0015_q3,Comparative Reasoning,orthographic_0015.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",front
orthographic_0015_q4,Compound Reasoning,orthographic_0015.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique
orthographic_0015_q5,Extrapolative/Counterfactual Reasoning,orthographic_0015.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0016_q1,Image Description,orthographic_0016.png,How many unit cells are filled in the top view?,7
orthographic_0016_q2,Basic Relational Reasoning,orthographic_0016.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",8
orthographic_0016_q3,Comparative Reasoning,orthographic_0016.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",D
orthographic_0016_q4,Compound Reasoning,orthographic_0016.png,"Candidate A matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",top
orthographic_0016_q5,Extrapolative/Counterfactual Reasoning,orthographic_0016.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0017_q1,Image Description,orthographic_0017.png,How many unit cells are filled in the top view?,4
orthographic_0017_q2,Basic Relational Reasoning,orthographic_0017.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0017_q3,Comparative Reasoning,orthographic_0017.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",front
orthographic_0017_q4,Compound Reasoning,orthographic_0017.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique
orthographic_0017_q5,Extrapolative/Counterfactual Reasoning,orthographic_0017.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0018_q1,Image Description,orthographic_0018.png,How many unit cells are filled in the top view?,4
orthographic_0018_q2,Basic Relational Reasoning,orthographic_0018.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7
orthographic_0018_q3,Comparative Reasoning,orthographic_0018.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",B
orthographic_0018_q4,Compound Reasoning,orthographic_0018.png,"Candidate D matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",front
orthographic_0018_q5,Extrapolative/Counterfactual Reasoning,orthographic_0018.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0019_q1,Image Description,orthographic_0019.png,How many unit cells are filled in the top view?,4
orthographic_0019_q2,Basic Relational Reasoning,orthographic_0019.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",10
orthographic_0019_q3,Comparative Reasoning,orthographic_0019.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",side
orthographic_0019_q4,Compound Reasoning,orthographic_0019.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique
orthographic_0019_q5,Extrapolative/Counterfactual Reasoning,orthographic_0019.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0020_q1,Image Description,orthographic_0020.png,How many unit cells are filled in the top view?,5
orthographic_0020_q2,Basic Relational Reasoning,orthographic_0020.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",11
orthographic_0020_q3,Comparative Reasoning,orthographic_0020.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",B
orthographic_0020_q4,Compound Reasoning,orthographic_0020.png,"Candidate C matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",side
orthographic_0020_q5,Extrapolative/Counterfactual Reasoning,orthographic_0020.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0021_q1,Image Description,orthographic_0021.png,How many unit cells are filled in the top view?,7
orthographic_0021_q2,Basic Relational Reasoning,orthographic_0021.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7
orthographic_0021_q3,Comparative Reasoning,orthographic_0021.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0021_q4,Compound Reasoning,orthographic_0021.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique
orthographic_0021_q5,Extrapolative/Counterfactual Reasoning,orthographic_0021.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0022_q1,Image Description,orthographic_0022.png,How many unit cells are filled in the top view?,5
orthographic_0022_q2,Basic Relational Reasoning,orthographic_0022.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7
orthographic_0022_q3,Comparative Reasoning,orthographic_0022.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",B
orthographic_0022_q4,Compound Reasoning,orthographic_0022.png,"Candidate C matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",front
orthographic_0022_q5,Extrapolative/Counterfactual Reasoning,orthographic_0022.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0023_q1,Image Description,orthographic_0023.png,How many unit cells are filled in the top view?,7
orthographic_0023_q2,Basic Relational Reasoning,orthographic_0023.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0023_q3,Comparative Reasoning,orthographic_0023.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0023_q4,Compound Reasoning,orthographic_0023.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique
orthographic_0023_q5,Extrapolative/Counterfactual Reasoning,orthographic_0023.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0024_q1,Image Description,orthographic_0024.png,How many unit cells are filled in the top view?,7
orthographic_0024_q2,Basic Relational Reasoning,orthographic_0024.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",11
orthographic_0024_q3,Comparative Reasoning,orthographic_0024.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",front
orthographic_0024_q4,Compound Reasoning,orthographic_0024.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",not unique
orthographic_0024_q5,Extrapolative/Counterfactual Reasoning,orthographic_0024.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0025_q1,Image Description,orthographic_0025.png,How many unit cells are filled in the top view?,4
orthographic_0025_q2,Basic Relational Reasoning,orthographic_0025.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0025_q3,Comparative Reasoning,orthographic_0025.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",side
orthographic_0025_q4,Compound Reasoning,orthographic_0025.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",not unique
orthographic_0025_q5,Extrapolative/Counterfactual Reasoning,orthographic_0025.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0026_q1,Image Description,orthographic_0026.png,How many unit cells are filled in the top view?,5
orthographic_0026_q2,Basic Relational Reasoning,orthographic_0026.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",11
orthographic_0026_q3,Comparative Reasoning,orthographic_0026.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",C
orthographic_0026_q4,Compound Reasoning,orthographic_0026.png,"Candidate D matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",top
orthographic_0026_q5,Extrapolative/Counterfactual Reasoning,orthographic_0026.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0027_q1,Image Description,orthographic_0027.png,How many unit cells are filled in the top view?,7
orthographic_0027_q2,Basic Relational Reasoning,orthographic_0027.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",10
orthographic_0027_q3,Comparative Reasoning,orthographic_0027.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",front
orthographic_0027_q4,Compound Reasoning,orthographic_0027.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique
orthographic_0027_q5,Extrapolative/Counterfactual Reasoning,orthographic_0027.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0028_q1,Image Description,orthographic_0028.png,How many unit cells are filled in the top view?,6
orthographic_0028_q2,Basic Relational Reasoning,orthographic_0028.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",6
orthographic_0028_q3,Comparative Reasoning,orthographic_0028.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0028_q4,Compound Reasoning,orthographic_0028.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique
orthographic_0028_q5,Extrapolative/Counterfactual Reasoning,orthographic_0028.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0029_q1,Image Description,orthographic_0029.png,How many unit cells are filled in the top view?,4
orthographic_0029_q2,Basic Relational Reasoning,orthographic_0029.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0029_q3,Comparative Reasoning,orthographic_0029.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",side
orthographic_0029_q4,Compound Reasoning,orthographic_0029.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",not unique
orthographic_0029_q5,Extrapolative/Counterfactual Reasoning,orthographic_0029.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0030_q1,Image Description,orthographic_0030.png,How many unit cells are filled in the top view?,6
orthographic_0030_q2,Basic Relational Reasoning,orthographic_0030.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",10
orthographic_0030_q3,Comparative Reasoning,orthographic_0030.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",D
orthographic_0030_q4,Compound Reasoning,orthographic_0030.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique
orthographic_0030_q5,Extrapolative/Counterfactual Reasoning,orthographic_0030.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0031_q1,Image Description,orthographic_0031.png,How many unit cells are filled in the top view?,7
orthographic_0031_q2,Basic Relational Reasoning,orthographic_0031.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",10
orthographic_0031_q3,Comparative Reasoning,orthographic_0031.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0031_q4,Compound Reasoning,orthographic_0031.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",not unique
orthographic_0031_q5,Extrapolative/Counterfactual Reasoning,orthographic_0031.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0032_q1,Image Description,orthographic_0032.png,How many unit cells are filled in the top view?,4
orthographic_0032_q2,Basic Relational Reasoning,orthographic_0032.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",6
orthographic_0032_q3,Comparative Reasoning,orthographic_0032.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",C
orthographic_0032_q4,Compound Reasoning,orthographic_0032.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique
orthographic_0032_q5,Extrapolative/Counterfactual Reasoning,orthographic_0032.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0033_q1,Image Description,orthographic_0033.png,How many unit cells are filled in the top view?,5
orthographic_0033_q2,Basic Relational Reasoning,orthographic_0033.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",10
orthographic_0033_q3,Comparative Reasoning,orthographic_0033.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",side
orthographic_0033_q4,Compound Reasoning,orthographic_0033.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique
orthographic_0033_q5,Extrapolative/Counterfactual Reasoning,orthographic_0033.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0034_q1,Image Description,orthographic_0034.png,How many unit cells are filled in the top view?,6
orthographic_0034_q2,Basic Relational Reasoning,orthographic_0034.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0034_q3,Comparative Reasoning,orthographic_0034.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",side
orthographic_0034_q4,Compound Reasoning,orthographic_0034.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique
orthographic_0034_q5,Extrapolative/Counterfactual Reasoning,orthographic_0034.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0035_q1,Image Description,orthographic_0035.png,How many unit cells are filled in the top view?,6
orthographic_0035_q2,Basic Relational Reasoning,orthographic_0035.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0035_q3,Comparative Reasoning,orthographic_0035.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",side
orthographic_0035_q4,Compound Reasoning,orthographic_0035.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique
orthographic_0035_q5,Extrapolative/Counterfactual Reasoning,orthographic_0035.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0036_q1,Image Description,orthographic_0036.png,How many unit cells are filled in the top view?,4
orthographic_0036_q2,Basic Relational Reasoning,orthographic_0036.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7
orthographic_0036_q3,Comparative Reasoning,orthographic_0036.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",C
orthographic_0036_q4,Compound Reasoning,orthographic_0036.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",not unique
orthographic_0036_q5,Extrapolative/Counterfactual Reasoning,orthographic_0036.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0037_q1,Image Description,orthographic_0037.png,How many unit cells are filled in the top view?,8
orthographic_0037_q2,Basic Relational Reasoning,orthographic_0037.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",11
orthographic_0037_q3,Comparative Reasoning,orthographic_0037.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0037_q4,Compound Reasoning,orthographic_0037.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique
orthographic_0037_q5,Extrapolative/Counterfactual Reasoning,orthographic_0037.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
orthographic_0038_q1,Image Description,orthographic_0038.png,How many unit cells are filled in the top view?,7
orthographic_0038_q2,Basic Relational Reasoning,orthographic_0038.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9
orthographic_0038_q3,Comparative Reasoning,orthographic_0038.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0038_q4,Compound Reasoning,orthographic_0038.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",not unique
orthographic_0038_q5,Extrapolative/Counterfactual Reasoning,orthographic_0038.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side
orthographic_0039_q1,Image Description,orthographic_0039.png,How many unit cells are filled in the top view?,6
orthographic_0039_q2,Basic Relational Reasoning,orthographic_0039.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7
orthographic_0039_q3,Comparative Reasoning,orthographic_0039.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top
orthographic_0039_q4,Compound Reasoning,orthographic_0039.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique
orthographic_0039_q5,Extrapolative/Counterfactual Reasoning,orthographic_0039.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side
