question_id,image,acceptance_set,tolerances,targets,minimum_cube_count,uniqueness
orthographic_0047_open_q1,orthographic_0047.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
orthographic_0048_open_q1,orthographic_0048.png,"[""minimum_cube_count=10; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,unique
orthographic_0049_open_q1,orthographic_0049.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0050_open_q1,orthographic_0050.png,"[""minimum_cube_count=9; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,not unique
orthographic_0051_open_q1,orthographic_0051.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0052_open_q1,orthographic_0052.png,"[""minimum_cube_count=7; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,not unique
orthographic_0053_open_q1,orthographic_0053.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0054_open_q1,orthographic_0054.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0055_open_q1,orthographic_0055.png,"[""minimum_cube_count=6; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,not unique
orthographic_0056_open_q1,orthographic_0056.png,"[""minimum_cube_count=12; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",12,not unique
orthographic_0057_open_q1,orthographic_0057.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0058_open_q1,orthographic_0058.png,"[""minimum_cube_count=10; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,unique
orthographic_0059_open_q1,orthographic_0059.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0060_open_q1,orthographic_0060.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
orthographic_0061_open_q1,orthographic_0061.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
orthographic_0062_open_q1,orthographic_0062.png,"[""minimum_cube_count=9; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,not unique
orthographic_0063_open_q1,orthographic_0063.png,"[""minimum_cube_count=9; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,not unique
orthographic_0064_open_q1,orthographic_0064.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
orthographic_0065_open_q1,orthographic_0065.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
orthographic_0066_open_q1,orthographic_0066.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0067_open_q1,orthographic_0067.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0068_open_q1,orthographic_0068.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0069_open_q1,orthographic_0069.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0070_open_q1,orthographic_0070.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0071_open_q1,orthographic_0071.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0072_open_q1,orthographic_0072.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0073_open_q1,orthographic_0073.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
orthographic_0074_open_q1,orthographic_0074.png,"[""minimum_cube_count=11; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",11,not unique
orthographic_0075_open_q1,orthographic_0075.png,"[""minimum_cube_count=9; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,unique
orthographic_0076_open_q1,orthographic_0076.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0077_open_q1,orthographic_0077.png,"[""minimum_cube_count=12; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",12,not unique
orthographic_0078_open_q1,orthographic_0078.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0079_open_q1,orthographic_0079.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0080_open_q1,orthographic_0080.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0081_open_q1,orthographic_0081.png,"[""minimum_cube_count=9; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,not unique
orthographic_0082_open_q1,orthographic_0082.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0083_open_q1,orthographic_0083.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0084_open_q1,orthographic_0084.png,"[""minimum_cube_count=9; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,not unique
orthographic_0085_open_q1,orthographic_0085.png,"[""minimum_cube_count=7; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,not unique
orthographic_0086_open_q1,orthographic_0086.png,"[""minimum_cube_count=12; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",12,unique
orthographic_0087_open_q1,orthographic_0087.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0088_open_q1,orthographic_0088.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
orthographic_0089_open_q1,orthographic_0089.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0090_open_q1,orthographic_0090.png,"[""minimum_cube_count=6; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,not unique
orthographic_0091_open_q1,orthographic_0091.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0092_open_q1,orthographic_0092.png,"[""minimum_cube_count=9; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,unique
orthographic_0093_open_q1,orthographic_0093.png,"[""minimum_cube_count=11; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",11,not unique
orthographic_0094_open_q1,orthographic_0094.png,"[""minimum_cube_count=10; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,unique
orthographic_0095_open_q1,orthographic_0095.png,"[""minimum_cube_count=11; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",11,not unique
orthographic_0096_open_q1,orthographic_0096.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0097_open_q1,orthographic_0097.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0098_open_q1,orthographic_0098.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0099_open_q1,orthographic_0099.png,"[""minimum_cube_count=9; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,not unique
orthographic_0100_open_q1,orthographic_0100.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0101_open_q1,orthographic_0101.png,"[""minimum_cube_count=9; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,not unique
orthographic_0102_open_q1,orthographic_0102.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0103_open_q1,orthographic_0103.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0104_open_q1,orthographic_0104.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0105_open_q1,orthographic_0105.png,"[""minimum_cube_count=10; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,unique
orthographic_0106_open_q1,orthographic_0106.png,"[""minimum_cube_count=11; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",11,not unique
orthographic_0107_open_q1,orthographic_0107.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0108_open_q1,orthographic_0108.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0109_open_q1,orthographic_0109.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0110_open_q1,orthographic_0110.png,"[""minimum_cube_count=9; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,unique
orthographic_0111_open_q1,orthographic_0111.png,"[""minimum_cube_count=12; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",12,unique
orthographic_0112_open_q1,orthographic_0112.png,"[""minimum_cube_count=9; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,unique
orthographic_0113_open_q1,orthographic_0113.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0114_open_q1,orthographic_0114.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0115_open_q1,orthographic_0115.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0116_open_q1,orthographic_0116.png,"[""minimum_cube_count=11; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",11,not unique
orthographic_0117_open_q1,orthographic_0117.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0118_open_q1,orthographic_0118.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0119_open_q1,orthographic_0119.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0120_open_q1,orthographic_0120.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0121_open_q1,orthographic_0121.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0122_open_q1,orthographic_0122.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0123_open_q1,orthographic_0123.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0124_open_q1,orthographic_0124.png,"[""minimum_cube_count=8; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,unique
orthographic_0125_open_q1,orthographic_0125.png,"[""minimum_cube_count=7; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",7,unique
orthographic_0126_open_q1,orthographic_0126.png,"[""minimum_cube_count=9; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",9,not unique
orthographic_0127_open_q1,orthographic_0127.png,"[""minimum_cube_count=6; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",6,unique
orthographic_0128_open_q1,orthographic_0128.png,"[""minimum_cube_count=11; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",11,not unique
orthographic_0129_open_q1,orthographic_0129.png,"[""minimum_cube_count=10; uniqueness=unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,unique
orthographic_0130_open_q1,orthographic_0130.png,"[""minimum_cube_count=10; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",10,not unique
orthographic_0131_open_q1,orthographic_0131.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
orthographic_0132_open_q1,orthographic_0132.png,"[""minimum_cube_count=8; uniqueness=not unique""]","{""minimum_cube_count"":{""absolute_tolerance"":0,""unit"":""count""}}","[""top"",""front"",""side""]",8,not unique
