question_id,task,image,prompt,groundtruth
occluded_pattern_0005_q3,Comparative Reasoning,occluded_pattern_0005.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0005_q4,Compound Reasoning,occluded_pattern_0005.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern_0005_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0005.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",15
occluded_pattern_0006_q1,Image Description,occluded_pattern_0006.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,8
occluded_pattern_0006_q2,Basic Relational Reasoning,occluded_pattern_0006.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0006_q3,Comparative Reasoning,occluded_pattern_0006.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0006_q4,Compound Reasoning,occluded_pattern_0006.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0006_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0006.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0007_q1,Image Description,occluded_pattern_0007.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,5
occluded_pattern_0007_q2,Basic Relational Reasoning,occluded_pattern_0007.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",9
occluded_pattern_0007_q3,Comparative Reasoning,occluded_pattern_0007.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0007_q4,Compound Reasoning,occluded_pattern_0007.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern_0007_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0007.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",10
occluded_pattern_0008_q1,Image Description,occluded_pattern_0008.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,6
occluded_pattern_0008_q2,Basic Relational Reasoning,occluded_pattern_0008.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",8
occluded_pattern_0008_q3,Comparative Reasoning,occluded_pattern_0008.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0008_q4,Compound Reasoning,occluded_pattern_0008.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0008_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0008.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",9
occluded_pattern_0009_q1,Image Description,occluded_pattern_0009.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,6
occluded_pattern_0009_q2,Basic Relational Reasoning,occluded_pattern_0009.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0009_q3,Comparative Reasoning,occluded_pattern_0009.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0009_q4,Compound Reasoning,occluded_pattern_0009.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern_0009_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0009.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0010_q1,Image Description,occluded_pattern_0010.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,8
occluded_pattern_0010_q2,Basic Relational Reasoning,occluded_pattern_0010.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",18
occluded_pattern_0010_q3,Comparative Reasoning,occluded_pattern_0010.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0010_q4,Compound Reasoning,occluded_pattern_0010.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,10
occluded_pattern_0010_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0010.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",19
occluded_pattern_0011_q1,Image Description,occluded_pattern_0011.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,11
occluded_pattern_0011_q2,Basic Relational Reasoning,occluded_pattern_0011.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",13
occluded_pattern_0011_q3,Comparative Reasoning,occluded_pattern_0011.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0011_q4,Compound Reasoning,occluded_pattern_0011.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0011_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0011.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",14
occluded_pattern_0012_q1,Image Description,occluded_pattern_0012.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,4
occluded_pattern_0012_q2,Basic Relational Reasoning,occluded_pattern_0012.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6
occluded_pattern_0012_q3,Comparative Reasoning,occluded_pattern_0012.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0012_q4,Compound Reasoning,occluded_pattern_0012.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0012_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0012.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7
occluded_pattern_0013_q1,Image Description,occluded_pattern_0013.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,10
occluded_pattern_0013_q2,Basic Relational Reasoning,occluded_pattern_0013.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",16
occluded_pattern_0013_q3,Comparative Reasoning,occluded_pattern_0013.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0013_q4,Compound Reasoning,occluded_pattern_0013.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,6
occluded_pattern_0013_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0013.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",17
occluded_pattern_0014_q1,Image Description,occluded_pattern_0014.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,5
occluded_pattern_0014_q2,Basic Relational Reasoning,occluded_pattern_0014.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0014_q3,Comparative Reasoning,occluded_pattern_0014.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0014_q4,Compound Reasoning,occluded_pattern_0014.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,5
occluded_pattern_0014_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0014.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0015_q1,Image Description,occluded_pattern_0015.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,3
occluded_pattern_0015_q2,Basic Relational Reasoning,occluded_pattern_0015.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6
occluded_pattern_0015_q3,Comparative Reasoning,occluded_pattern_0015.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0015_q4,Compound Reasoning,occluded_pattern_0015.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3
occluded_pattern_0015_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0015.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7
occluded_pattern_0016_q1,Image Description,occluded_pattern_0016.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,18
occluded_pattern_0016_q2,Basic Relational Reasoning,occluded_pattern_0016.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",30
occluded_pattern_0016_q3,Comparative Reasoning,occluded_pattern_0016.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0016_q4,Compound Reasoning,occluded_pattern_0016.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,12
occluded_pattern_0016_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0016.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",31
occluded_pattern_0017_q1,Image Description,occluded_pattern_0017.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,7
occluded_pattern_0017_q2,Basic Relational Reasoning,occluded_pattern_0017.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",11
occluded_pattern_0017_q3,Comparative Reasoning,occluded_pattern_0017.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0017_q4,Compound Reasoning,occluded_pattern_0017.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern_0017_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0017.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",12
occluded_pattern_0018_q1,Image Description,occluded_pattern_0018.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,7
occluded_pattern_0018_q2,Basic Relational Reasoning,occluded_pattern_0018.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0018_q3,Comparative Reasoning,occluded_pattern_0018.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0018_q4,Compound Reasoning,occluded_pattern_0018.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3
occluded_pattern_0018_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0018.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0019_q1,Image Description,occluded_pattern_0019.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,20
occluded_pattern_0019_q2,Basic Relational Reasoning,occluded_pattern_0019.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",24
occluded_pattern_0019_q3,Comparative Reasoning,occluded_pattern_0019.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0019_q4,Compound Reasoning,occluded_pattern_0019.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern_0019_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0019.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",25
occluded_pattern_0020_q1,Image Description,occluded_pattern_0020.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,8
occluded_pattern_0020_q2,Basic Relational Reasoning,occluded_pattern_0020.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0020_q3,Comparative Reasoning,occluded_pattern_0020.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0020_q4,Compound Reasoning,occluded_pattern_0020.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0020_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0020.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0021_q1,Image Description,occluded_pattern_0021.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,12
occluded_pattern_0021_q2,Basic Relational Reasoning,occluded_pattern_0021.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",15
occluded_pattern_0021_q3,Comparative Reasoning,occluded_pattern_0021.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0021_q4,Compound Reasoning,occluded_pattern_0021.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3
occluded_pattern_0021_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0021.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",16
occluded_pattern_0022_q1,Image Description,occluded_pattern_0022.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,12
occluded_pattern_0022_q2,Basic Relational Reasoning,occluded_pattern_0022.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",24
occluded_pattern_0022_q3,Comparative Reasoning,occluded_pattern_0022.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0022_q4,Compound Reasoning,occluded_pattern_0022.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,12
occluded_pattern_0022_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0022.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",25
occluded_pattern_0023_q1,Image Description,occluded_pattern_0023.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,4
occluded_pattern_0023_q2,Basic Relational Reasoning,occluded_pattern_0023.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6
occluded_pattern_0023_q3,Comparative Reasoning,occluded_pattern_0023.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0023_q4,Compound Reasoning,occluded_pattern_0023.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0023_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0023.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7
occluded_pattern_0024_q1,Image Description,occluded_pattern_0024.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,4
occluded_pattern_0024_q2,Basic Relational Reasoning,occluded_pattern_0024.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6
occluded_pattern_0024_q3,Comparative Reasoning,occluded_pattern_0024.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0024_q4,Compound Reasoning,occluded_pattern_0024.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0024_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0024.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7
occluded_pattern_0025_q1,Image Description,occluded_pattern_0025.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,17
occluded_pattern_0025_q2,Basic Relational Reasoning,occluded_pattern_0025.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",20
occluded_pattern_0025_q3,Comparative Reasoning,occluded_pattern_0025.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0025_q4,Compound Reasoning,occluded_pattern_0025.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3
occluded_pattern_0025_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0025.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",21
occluded_pattern_0026_q1,Image Description,occluded_pattern_0026.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,10
occluded_pattern_0026_q2,Basic Relational Reasoning,occluded_pattern_0026.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",12
occluded_pattern_0026_q3,Comparative Reasoning,occluded_pattern_0026.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0026_q4,Compound Reasoning,occluded_pattern_0026.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0026_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0026.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",13
occluded_pattern_0027_q1,Image Description,occluded_pattern_0027.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,5
occluded_pattern_0027_q2,Basic Relational Reasoning,occluded_pattern_0027.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0027_q3,Comparative Reasoning,occluded_pattern_0027.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0027_q4,Compound Reasoning,occluded_pattern_0027.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,5
occluded_pattern_0027_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0027.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0028_q1,Image Description,occluded_pattern_0028.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,10
occluded_pattern_0028_q2,Basic Relational Reasoning,occluded_pattern_0028.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",16
occluded_pattern_0028_q3,Comparative Reasoning,occluded_pattern_0028.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0028_q4,Compound Reasoning,occluded_pattern_0028.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,6
occluded_pattern_0028_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0028.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",17
occluded_pattern_0029_q1,Image Description,occluded_pattern_0029.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,8
occluded_pattern_0029_q2,Basic Relational Reasoning,occluded_pattern_0029.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0029_q3,Comparative Reasoning,occluded_pattern_0029.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0029_q4,Compound Reasoning,occluded_pattern_0029.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0029_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0029.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0030_q1,Image Description,occluded_pattern_0030.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,10
occluded_pattern_0030_q2,Basic Relational Reasoning,occluded_pattern_0030.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",15
occluded_pattern_0030_q3,Comparative Reasoning,occluded_pattern_0030.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0030_q4,Compound Reasoning,occluded_pattern_0030.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,5
occluded_pattern_0030_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0030.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",16
occluded_pattern_0031_q1,Image Description,occluded_pattern_0031.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,18
occluded_pattern_0031_q2,Basic Relational Reasoning,occluded_pattern_0031.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",24
occluded_pattern_0031_q3,Comparative Reasoning,occluded_pattern_0031.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0031_q4,Compound Reasoning,occluded_pattern_0031.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,6
occluded_pattern_0031_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0031.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",25
occluded_pattern_0032_q1,Image Description,occluded_pattern_0032.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,6
occluded_pattern_0032_q2,Basic Relational Reasoning,occluded_pattern_0032.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0032_q3,Comparative Reasoning,occluded_pattern_0032.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
occluded_pattern_0032_q4,Compound Reasoning,occluded_pattern_0032.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4
occluded_pattern_0032_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0032.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0033_q1,Image Description,occluded_pattern_0033.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,8
occluded_pattern_0033_q2,Basic Relational Reasoning,occluded_pattern_0033.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern_0033_q3,Comparative Reasoning,occluded_pattern_0033.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern_0033_q4,Compound Reasoning,occluded_pattern_0033.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0033_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0033.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern_0034_q1,Image Description,occluded_pattern_0034.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,10
occluded_pattern_0034_q2,Basic Relational Reasoning,occluded_pattern_0034.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",12
occluded_pattern_0034_q3,Comparative Reasoning,occluded_pattern_0034.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
occluded_pattern_0034_q4,Compound Reasoning,occluded_pattern_0034.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern_0034_q5,Extrapolative/Counterfactual Reasoning,occluded_pattern_0034.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",13
occluded_pattern_0035_q1,Image Description,occluded_pattern_0035.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,7
occluded_pattern_0035_q2,Basic Relational Reasoning,occluded_pattern_0035.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",11
occluded_pattern_0035_q3,Comparative Reasoning,occluded_pattern_0035.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle
