question_id,task,image,prompt
overlap_circles_0022_q2,Basic Relational Reasoning,overlap_circles_0022.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
overlap_circles_0022_q3,Comparative Reasoning,overlap_circles_0022.png,"Roughly how many circles overlap at the most densely overlapped point in the image? Answer with a number in curly brackets, e.g. {4}."
overlap_circles_0022_q4,Compound Reasoning,overlap_circles_0022.png,"Estimate what percentage of circles in this image overlap with at least 3 other circles. Answer as a whole number percentage in curly brackets, e.g. {40}."
overlap_circles_0022_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0022.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0023_q1,Image Description,overlap_circles_0023.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0023_q2,Basic Relational Reasoning,overlap_circles_0023.png,Is there any circle that does not overlap with any other circle? Answer yes or no.
overlap_circles_0023_q3,Comparative Reasoning,overlap_circles_0023.png,"Which is larger: the biggest circle or the smallest circle? Estimate the ratio of their sizes (diameter), rounded to 1 decimal, e.g. {2.3}."
overlap_circles_0023_q4,Compound Reasoning,overlap_circles_0023.png,"Estimate what percentage of circles in this image overlap with at least 3 other circles. Answer as a whole number percentage in curly brackets, e.g. {40}."
overlap_circles_0023_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0023.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0024_q1,Image Description,overlap_circles_0024.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0024_q2,Basic Relational Reasoning,overlap_circles_0024.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
overlap_circles_0024_q3,Comparative Reasoning,overlap_circles_0024.png,"Roughly how many circles overlap at the most densely overlapped point in the image? Answer with a number in curly brackets, e.g. {4}."
overlap_circles_0024_q4,Compound Reasoning,overlap_circles_0024.png,How many circles have a radius larger than the average radius of all circles in this image? Answer with a number in curly brackets.
overlap_circles_0024_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0024.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0025_q1,Image Description,overlap_circles_0025.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0025_q2,Basic Relational Reasoning,overlap_circles_0025.png,Is there any circle that does not overlap with any other circle? Answer yes or no.
overlap_circles_0025_q3,Comparative Reasoning,overlap_circles_0025.png,"Which is larger: the biggest circle or the smallest circle? Estimate the ratio of their sizes (diameter), rounded to 1 decimal, e.g. {2.3}."
overlap_circles_0025_q4,Compound Reasoning,overlap_circles_0025.png,How many circles have a radius larger than the average radius of all circles in this image? Answer with a number in curly brackets.
overlap_circles_0025_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0025.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0026_q1,Image Description,overlap_circles_0026.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0026_q2,Basic Relational Reasoning,overlap_circles_0026.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
overlap_circles_0026_q3,Comparative Reasoning,overlap_circles_0026.png,"Are the circles clustered tightly in one area, or spread evenly across the whole image? Answer 'clustered' or 'spread'."
overlap_circles_0026_q4,Compound Reasoning,overlap_circles_0026.png,"If you removed the largest circle from the image, how many circles would remain that don't overlap with any other circle? Answer with a number in curly brackets."
overlap_circles_0026_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0026.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0027_q1,Image Description,overlap_circles_0027.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0027_q2,Basic Relational Reasoning,overlap_circles_0027.png,Is there any circle that does not overlap with any other circle? Answer yes or no.
overlap_circles_0027_q3,Comparative Reasoning,overlap_circles_0027.png,"Which is larger: the biggest circle or the smallest circle? Estimate the ratio of their sizes (diameter), rounded to 1 decimal, e.g. {2.3}."
overlap_circles_0027_q4,Compound Reasoning,overlap_circles_0027.png,"If you removed the largest circle from the image, how many circles would remain that don't overlap with any other circle? Answer with a number in curly brackets."
overlap_circles_0027_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0027.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0028_q1,Image Description,overlap_circles_0028.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0028_q2,Basic Relational Reasoning,overlap_circles_0028.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
overlap_circles_0028_q3,Comparative Reasoning,overlap_circles_0028.png,"Are the circles clustered tightly in one area, or spread evenly across the whole image? Answer 'clustered' or 'spread'."
overlap_circles_0028_q4,Compound Reasoning,overlap_circles_0028.png,"Estimate what percentage of circles in this image overlap with at least 3 other circles. Answer as a whole number percentage in curly brackets, e.g. {40}."
overlap_circles_0028_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0028.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0029_q1,Image Description,overlap_circles_0029.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0029_q2,Basic Relational Reasoning,overlap_circles_0029.png,Is there any circle that does not overlap with any other circle? Answer yes or no.
overlap_circles_0029_q3,Comparative Reasoning,overlap_circles_0029.png,"Are the circles clustered tightly in one area, or spread evenly across the whole image? Answer 'clustered' or 'spread'."
overlap_circles_0029_q4,Compound Reasoning,overlap_circles_0029.png,How many circles have a radius larger than the average radius of all circles in this image? Answer with a number in curly brackets.
overlap_circles_0029_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0029.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0030_q1,Image Description,overlap_circles_0030.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0030_q2,Basic Relational Reasoning,overlap_circles_0030.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
overlap_circles_0030_q3,Comparative Reasoning,overlap_circles_0030.png,"Roughly how many circles overlap at the most densely overlapped point in the image? Answer with a number in curly brackets, e.g. {4}."
overlap_circles_0030_q4,Compound Reasoning,overlap_circles_0030.png,"If you removed the largest circle from the image, how many circles would remain that don't overlap with any other circle? Answer with a number in curly brackets."
overlap_circles_0030_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0030.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0031_q1,Image Description,overlap_circles_0031.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0031_q2,Basic Relational Reasoning,overlap_circles_0031.png,Is there any circle that does not overlap with any other circle? Answer yes or no.
overlap_circles_0031_q3,Comparative Reasoning,overlap_circles_0031.png,"Are the circles clustered tightly in one area, or spread evenly across the whole image? Answer 'clustered' or 'spread'."
overlap_circles_0031_q4,Compound Reasoning,overlap_circles_0031.png,How many circles have a radius larger than the average radius of all circles in this image? Answer with a number in curly brackets.
overlap_circles_0031_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0031.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0032_q1,Image Description,overlap_circles_0032.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0032_q2,Basic Relational Reasoning,overlap_circles_0032.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
overlap_circles_0032_q3,Comparative Reasoning,overlap_circles_0032.png,"Which is larger: the biggest circle or the smallest circle? Estimate the ratio of their sizes (diameter), rounded to 1 decimal, e.g. {2.3}."
overlap_circles_0032_q4,Compound Reasoning,overlap_circles_0032.png,How many circles have a radius larger than the average radius of all circles in this image? Answer with a number in curly brackets.
overlap_circles_0032_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0032.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0033_q1,Image Description,overlap_circles_0033.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0033_q2,Basic Relational Reasoning,overlap_circles_0033.png,Is there any circle that does not overlap with any other circle? Answer yes or no.
overlap_circles_0033_q3,Comparative Reasoning,overlap_circles_0033.png,"Which is larger: the biggest circle or the smallest circle? Estimate the ratio of their sizes (diameter), rounded to 1 decimal, e.g. {2.3}."
overlap_circles_0033_q4,Compound Reasoning,overlap_circles_0033.png,"If you removed the largest circle from the image, how many circles would remain that don't overlap with any other circle? Answer with a number in curly brackets."
overlap_circles_0033_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0033.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0034_q1,Image Description,overlap_circles_0034.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0034_q2,Basic Relational Reasoning,overlap_circles_0034.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
overlap_circles_0034_q3,Comparative Reasoning,overlap_circles_0034.png,"Roughly how many circles overlap at the most densely overlapped point in the image? Answer with a number in curly brackets, e.g. {4}."
overlap_circles_0034_q4,Compound Reasoning,overlap_circles_0034.png,How many circles have a radius larger than the average radius of all circles in this image? Answer with a number in curly brackets.
overlap_circles_0034_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0034.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0035_q1,Image Description,overlap_circles_0035.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0035_q2,Basic Relational Reasoning,overlap_circles_0035.png,Is there any circle that does not overlap with any other circle? Answer yes or no.
overlap_circles_0035_q3,Comparative Reasoning,overlap_circles_0035.png,"Which is larger: the biggest circle or the smallest circle? Estimate the ratio of their sizes (diameter), rounded to 1 decimal, e.g. {2.3}."
overlap_circles_0035_q4,Compound Reasoning,overlap_circles_0035.png,How many circles have a radius larger than the average radius of all circles in this image? Answer with a number in curly brackets.
overlap_circles_0035_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0035.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0036_q1,Image Description,overlap_circles_0036.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0036_q2,Basic Relational Reasoning,overlap_circles_0036.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
overlap_circles_0036_q3,Comparative Reasoning,overlap_circles_0036.png,"Are the circles clustered tightly in one area, or spread evenly across the whole image? Answer 'clustered' or 'spread'."
overlap_circles_0036_q4,Compound Reasoning,overlap_circles_0036.png,"If you removed the largest circle from the image, how many circles would remain that don't overlap with any other circle? Answer with a number in curly brackets."
overlap_circles_0036_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0036.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0037_q1,Image Description,overlap_circles_0037.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0037_q2,Basic Relational Reasoning,overlap_circles_0037.png,Is there any circle that does not overlap with any other circle? Answer yes or no.
overlap_circles_0037_q3,Comparative Reasoning,overlap_circles_0037.png,"Which is larger: the biggest circle or the smallest circle? Estimate the ratio of their sizes (diameter), rounded to 1 decimal, e.g. {2.3}."
overlap_circles_0037_q4,Compound Reasoning,overlap_circles_0037.png,How many circles have a radius larger than the average radius of all circles in this image? Answer with a number in curly brackets.
overlap_circles_0037_q5,Extrapolative/Counterfactual Reasoning,overlap_circles_0037.png,"If the largest circle were removed, how many overlapping circle-pairs would remain?"
overlap_circles_0038_q1,Image Description,overlap_circles_0038.png,"How many distinct circles are in this image? Answer with a number in curly brackets, e.g. {8}."
overlap_circles_0038_q2,Basic Relational Reasoning,overlap_circles_0038.png,"How many pairs of circles overlap with each other? Answer with a number in curly brackets, e.g. {10}."
