question_id,task,image,prompt
physical_stability_0015_q2,Basic Relational Reasoning,physical_stability_0015.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0015_q3,Comparative Reasoning,physical_stability_0015.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0015_q4,Compound Reasoning,physical_stability_0015.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0015_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0015.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0016_q1,Image Description,physical_stability_0016.png,How many blocks are in this stack?
physical_stability_0016_q2,Basic Relational Reasoning,physical_stability_0016.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?"
physical_stability_0016_q3,Comparative Reasoning,physical_stability_0016.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0016_q4,Compound Reasoning,physical_stability_0016.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0016_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0016.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0017_q1,Image Description,physical_stability_0017.png,How many blocks are in this stack?
physical_stability_0017_q2,Basic Relational Reasoning,physical_stability_0017.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?"
physical_stability_0017_q3,Comparative Reasoning,physical_stability_0017.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0017_q4,Compound Reasoning,physical_stability_0017.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0017_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0017.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0018_q1,Image Description,physical_stability_0018.png,How many blocks are in this stack?
physical_stability_0018_q2,Basic Relational Reasoning,physical_stability_0018.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0018_q3,Comparative Reasoning,physical_stability_0018.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0018_q4,Compound Reasoning,physical_stability_0018.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0018_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0018.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0019_q1,Image Description,physical_stability_0019.png,How many blocks are in this stack?
physical_stability_0019_q2,Basic Relational Reasoning,physical_stability_0019.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0019_q3,Comparative Reasoning,physical_stability_0019.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0019_q4,Compound Reasoning,physical_stability_0019.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0019_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0019.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0020_q1,Image Description,physical_stability_0020.png,How many blocks are in this stack?
physical_stability_0020_q2,Basic Relational Reasoning,physical_stability_0020.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0020_q3,Comparative Reasoning,physical_stability_0020.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0020_q4,Compound Reasoning,physical_stability_0020.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0020_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0020.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0021_q1,Image Description,physical_stability_0021.png,How many blocks are in this stack?
physical_stability_0021_q2,Basic Relational Reasoning,physical_stability_0021.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0021_q3,Comparative Reasoning,physical_stability_0021.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0021_q4,Compound Reasoning,physical_stability_0021.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0021_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0021.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0022_q1,Image Description,physical_stability_0022.png,How many blocks are in this stack?
physical_stability_0022_q2,Basic Relational Reasoning,physical_stability_0022.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0022_q3,Comparative Reasoning,physical_stability_0022.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0022_q4,Compound Reasoning,physical_stability_0022.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0022_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0022.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0023_q1,Image Description,physical_stability_0023.png,How many blocks are in this stack?
physical_stability_0023_q2,Basic Relational Reasoning,physical_stability_0023.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?"
physical_stability_0023_q3,Comparative Reasoning,physical_stability_0023.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0023_q4,Compound Reasoning,physical_stability_0023.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0023_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0023.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0024_q1,Image Description,physical_stability_0024.png,How many blocks are in this stack?
physical_stability_0024_q2,Basic Relational Reasoning,physical_stability_0024.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?"
physical_stability_0024_q3,Comparative Reasoning,physical_stability_0024.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0024_q4,Compound Reasoning,physical_stability_0024.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0024_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0024.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0025_q1,Image Description,physical_stability_0025.png,How many blocks are in this stack?
physical_stability_0025_q2,Basic Relational Reasoning,physical_stability_0025.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?"
physical_stability_0025_q3,Comparative Reasoning,physical_stability_0025.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0025_q4,Compound Reasoning,physical_stability_0025.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0025_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0025.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0026_q1,Image Description,physical_stability_0026.png,How many blocks are in this stack?
physical_stability_0026_q2,Basic Relational Reasoning,physical_stability_0026.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0026_q3,Comparative Reasoning,physical_stability_0026.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0026_q4,Compound Reasoning,physical_stability_0026.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0026_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0026.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0027_q1,Image Description,physical_stability_0027.png,How many blocks are in this stack?
physical_stability_0027_q2,Basic Relational Reasoning,physical_stability_0027.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?"
physical_stability_0027_q3,Comparative Reasoning,physical_stability_0027.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0027_q4,Compound Reasoning,physical_stability_0027.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0027_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0027.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0028_q1,Image Description,physical_stability_0028.png,How many blocks are in this stack?
physical_stability_0028_q2,Basic Relational Reasoning,physical_stability_0028.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0028_q3,Comparative Reasoning,physical_stability_0028.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0028_q4,Compound Reasoning,physical_stability_0028.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0028_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0028.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0029_q1,Image Description,physical_stability_0029.png,How many blocks are in this stack?
physical_stability_0029_q2,Basic Relational Reasoning,physical_stability_0029.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0029_q3,Comparative Reasoning,physical_stability_0029.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0029_q4,Compound Reasoning,physical_stability_0029.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0029_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0029.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0030_q1,Image Description,physical_stability_0030.png,How many blocks are in this stack?
physical_stability_0030_q2,Basic Relational Reasoning,physical_stability_0030.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?"
physical_stability_0030_q3,Comparative Reasoning,physical_stability_0030.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0030_q4,Compound Reasoning,physical_stability_0030.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0030_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0030.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0031_q1,Image Description,physical_stability_0031.png,How many blocks are in this stack?
physical_stability_0031_q2,Basic Relational Reasoning,physical_stability_0031.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0031_q3,Comparative Reasoning,physical_stability_0031.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0031_q4,Compound Reasoning,physical_stability_0031.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0031_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0031.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0032_q1,Image Description,physical_stability_0032.png,How many blocks are in this stack?
physical_stability_0032_q2,Basic Relational Reasoning,physical_stability_0032.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0032_q3,Comparative Reasoning,physical_stability_0032.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0032_q4,Compound Reasoning,physical_stability_0032.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0032_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0032.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0033_q1,Image Description,physical_stability_0033.png,How many blocks are in this stack?
physical_stability_0033_q2,Basic Relational Reasoning,physical_stability_0033.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?"
physical_stability_0033_q3,Comparative Reasoning,physical_stability_0033.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0033_q4,Compound Reasoning,physical_stability_0033.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0033_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0033.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0034_q1,Image Description,physical_stability_0034.png,How many blocks are in this stack?
physical_stability_0034_q2,Basic Relational Reasoning,physical_stability_0034.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?"
physical_stability_0034_q3,Comparative Reasoning,physical_stability_0034.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0034_q4,Compound Reasoning,physical_stability_0034.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0034_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0034.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0035_q1,Image Description,physical_stability_0035.png,How many blocks are in this stack?
physical_stability_0035_q2,Basic Relational Reasoning,physical_stability_0035.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?"
physical_stability_0035_q3,Comparative Reasoning,physical_stability_0035.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0035_q4,Compound Reasoning,physical_stability_0035.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0035_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0035.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0036_q1,Image Description,physical_stability_0036.png,How many blocks are in this stack?
physical_stability_0036_q2,Basic Relational Reasoning,physical_stability_0036.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?"
physical_stability_0036_q3,Comparative Reasoning,physical_stability_0036.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0036_q4,Compound Reasoning,physical_stability_0036.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0036_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0036.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0037_q1,Image Description,physical_stability_0037.png,How many blocks are in this stack?
physical_stability_0037_q2,Basic Relational Reasoning,physical_stability_0037.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0037_q3,Comparative Reasoning,physical_stability_0037.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0037_q4,Compound Reasoning,physical_stability_0037.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0037_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0037.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0038_q1,Image Description,physical_stability_0038.png,How many blocks are in this stack?
physical_stability_0038_q2,Basic Relational Reasoning,physical_stability_0038.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?"
physical_stability_0038_q3,Comparative Reasoning,physical_stability_0038.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0038_q4,Compound Reasoning,physical_stability_0038.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0038_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0038.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0039_q1,Image Description,physical_stability_0039.png,How many blocks are in this stack?
physical_stability_0039_q2,Basic Relational Reasoning,physical_stability_0039.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?"
physical_stability_0039_q3,Comparative Reasoning,physical_stability_0039.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0039_q4,Compound Reasoning,physical_stability_0039.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0039_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0039.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0040_q1,Image Description,physical_stability_0040.png,How many blocks are in this stack?
physical_stability_0040_q2,Basic Relational Reasoning,physical_stability_0040.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?"
physical_stability_0040_q3,Comparative Reasoning,physical_stability_0040.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.
physical_stability_0040_q4,Compound Reasoning,physical_stability_0040.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable."
physical_stability_0040_q5,Extrapolative/Counterfactual Reasoning,physical_stability_0040.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason."
physical_stability_0041_q1,Image Description,physical_stability_0041.png,How many blocks are in this stack?
physical_stability_0041_q2,Basic Relational Reasoning,physical_stability_0041.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?"
