question_id,task,image,prompt,groundtruth
polyhedron_0005_q1,Image Description,polyhedron_0005.png,"How many faces does this solid have in total, including hidden faces?",20
polyhedron_0005_q2,Basic Relational Reasoning,polyhedron_0005.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0005_q3,Comparative Reasoning,polyhedron_0005.png,How many vertices (corner points) does this solid have?,12
polyhedron_0005_q4,Compound Reasoning,polyhedron_0005.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0005_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0005.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0006_q1,Image Description,polyhedron_0006.png,"How many faces does this solid have in total, including hidden faces?",8
polyhedron_0006_q2,Basic Relational Reasoning,polyhedron_0006.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0006_q3,Comparative Reasoning,polyhedron_0006.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0006_q4,Compound Reasoning,polyhedron_0006.png,"Using Euler's formula, if this solid has 12 vertices and 18 edges, how many faces must it have?",8
polyhedron_0006_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0006.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0007_q1,Image Description,polyhedron_0007.png,"How many faces does this solid have in total, including hidden faces?",14
polyhedron_0007_q2,Basic Relational Reasoning,polyhedron_0007.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0007_q3,Comparative Reasoning,polyhedron_0007.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0007_q4,Compound Reasoning,polyhedron_0007.png,"Using Euler's formula, if this solid has 12 vertices and 24 edges, how many faces must it have?",14
polyhedron_0007_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0007.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0008_q1,Image Description,polyhedron_0008.png,"How many faces does this solid have in total, including hidden faces?",14
polyhedron_0008_q2,Basic Relational Reasoning,polyhedron_0008.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0008_q3,Comparative Reasoning,polyhedron_0008.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0008_q4,Compound Reasoning,polyhedron_0008.png,"Using Euler's formula, if this solid has 24 vertices and 36 edges, how many faces must it have?",14
polyhedron_0008_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0008.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0009_q1,Image Description,polyhedron_0009.png,"How many faces does this solid have in total, including hidden faces?",14
polyhedron_0009_q2,Basic Relational Reasoning,polyhedron_0009.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0009_q3,Comparative Reasoning,polyhedron_0009.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0009_q4,Compound Reasoning,polyhedron_0009.png,"Using Euler's formula, if this solid has 24 vertices and 36 edges, how many faces must it have?",14
polyhedron_0009_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0009.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0010_q1,Image Description,polyhedron_0010.png,"How many faces does this solid have in total, including hidden faces?",26
polyhedron_0010_q2,Basic Relational Reasoning,polyhedron_0010.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0010_q3,Comparative Reasoning,polyhedron_0010.png,How many faces of this solid face toward the camera from this viewing angle?,13
polyhedron_0010_q4,Compound Reasoning,polyhedron_0010.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Archimedean
polyhedron_0010_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0010.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0011_q1,Image Description,polyhedron_0011.png,"How many faces does this solid have in total, including hidden faces?",32
polyhedron_0011_q2,Basic Relational Reasoning,polyhedron_0011.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0011_q3,Comparative Reasoning,polyhedron_0011.png,How many vertices (corner points) does this solid have?,30
polyhedron_0011_q4,Compound Reasoning,polyhedron_0011.png,"Using Euler's formula, if this solid has 30 vertices and 60 edges, how many faces must it have?",32
polyhedron_0011_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0011.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0012_q1,Image Description,polyhedron_0012.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0012_q2,Basic Relational Reasoning,polyhedron_0012.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0012_q3,Comparative Reasoning,polyhedron_0012.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0012_q4,Compound Reasoning,polyhedron_0012.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Catalan
polyhedron_0012_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0012.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0013_q1,Image Description,polyhedron_0013.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0013_q2,Basic Relational Reasoning,polyhedron_0013.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0013_q3,Comparative Reasoning,polyhedron_0013.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0013_q4,Compound Reasoning,polyhedron_0013.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0013_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0013.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0014_q1,Image Description,polyhedron_0014.png,"How many faces does this solid have in total, including hidden faces?",24
polyhedron_0014_q2,Basic Relational Reasoning,polyhedron_0014.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0014_q3,Comparative Reasoning,polyhedron_0014.png,How many faces of this solid face toward the camera from this viewing angle?,12
polyhedron_0014_q4,Compound Reasoning,polyhedron_0014.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Catalan
polyhedron_0014_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0014.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0015_q1,Image Description,polyhedron_0015.png,"How many faces does this solid have in total, including hidden faces?",30
polyhedron_0015_q2,Basic Relational Reasoning,polyhedron_0015.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0015_q3,Comparative Reasoning,polyhedron_0015.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0015_q4,Compound Reasoning,polyhedron_0015.png,"Using Euler's formula, if this solid has 32 vertices and 60 edges, how many faces must it have?",30
polyhedron_0015_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0015.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0016_q1,Image Description,polyhedron_0016.png,"How many faces does this solid have in total, including hidden faces?",8
polyhedron_0016_q2,Basic Relational Reasoning,polyhedron_0016.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,non-convex
polyhedron_0016_q3,Comparative Reasoning,polyhedron_0016.png,How many faces of this solid face toward the camera from this viewing angle?,4
polyhedron_0016_q4,Compound Reasoning,polyhedron_0016.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Compound
polyhedron_0016_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0016.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0017_q1,Image Description,polyhedron_0017.png,"How many faces does this solid have in total, including hidden faces?",14
polyhedron_0017_q2,Basic Relational Reasoning,polyhedron_0017.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,non-convex
polyhedron_0017_q3,Comparative Reasoning,polyhedron_0017.png,How many vertices (corner points) does this solid have?,14
polyhedron_0017_q4,Compound Reasoning,polyhedron_0017.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Compound
polyhedron_0017_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0017.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0018_q1,Image Description,polyhedron_0018.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0018_q2,Basic Relational Reasoning,polyhedron_0018.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,non-convex
polyhedron_0018_q3,Comparative Reasoning,polyhedron_0018.png,How many faces of this solid face toward the camera from this viewing angle?,10
polyhedron_0018_q4,Compound Reasoning,polyhedron_0018.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0018_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0018.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0019_q1,Image Description,polyhedron_0019.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0019_q2,Basic Relational Reasoning,polyhedron_0019.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,non-convex
polyhedron_0019_q3,Comparative Reasoning,polyhedron_0019.png,How many faces of this solid face toward the camera from this viewing angle?,6
polyhedron_0019_q4,Compound Reasoning,polyhedron_0019.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0019_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0019.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0020_q1,Image Description,polyhedron_0020.png,"How many faces does this solid have in total, including hidden faces?",4
polyhedron_0020_q2,Basic Relational Reasoning,polyhedron_0020.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0020_q3,Comparative Reasoning,polyhedron_0020.png,How many vertices (corner points) does this solid have?,4
polyhedron_0020_q4,Compound Reasoning,polyhedron_0020.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0020_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0020.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0021_q1,Image Description,polyhedron_0021.png,"How many faces does this solid have in total, including hidden faces?",6
polyhedron_0021_q2,Basic Relational Reasoning,polyhedron_0021.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0021_q3,Comparative Reasoning,polyhedron_0021.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",squares
polyhedron_0021_q4,Compound Reasoning,polyhedron_0021.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Platonic
polyhedron_0021_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0021.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0022_q1,Image Description,polyhedron_0022.png,"How many faces does this solid have in total, including hidden faces?",8
polyhedron_0022_q2,Basic Relational Reasoning,polyhedron_0022.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0022_q3,Comparative Reasoning,polyhedron_0022.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",triangles
polyhedron_0022_q4,Compound Reasoning,polyhedron_0022.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Platonic
polyhedron_0022_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0022.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0023_q1,Image Description,polyhedron_0023.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0023_q2,Basic Relational Reasoning,polyhedron_0023.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0023_q3,Comparative Reasoning,polyhedron_0023.png,How many faces of this solid face toward the camera from this viewing angle?,6
polyhedron_0023_q4,Compound Reasoning,polyhedron_0023.png,"Using Euler's formula, if this solid has 20 vertices and 30 edges, how many faces must it have?",12
polyhedron_0023_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0023.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0024_q1,Image Description,polyhedron_0024.png,"How many faces does this solid have in total, including hidden faces?",20
polyhedron_0024_q2,Basic Relational Reasoning,polyhedron_0024.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0024_q3,Comparative Reasoning,polyhedron_0024.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",triangles
polyhedron_0024_q4,Compound Reasoning,polyhedron_0024.png,"Using Euler's formula, if this solid has 12 vertices and 30 edges, how many faces must it have?",20
polyhedron_0024_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0024.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0025_q1,Image Description,polyhedron_0025.png,"How many faces does this solid have in total, including hidden faces?",8
polyhedron_0025_q2,Basic Relational Reasoning,polyhedron_0025.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0025_q3,Comparative Reasoning,polyhedron_0025.png,How many faces of this solid face toward the camera from this viewing angle?,4
polyhedron_0025_q4,Compound Reasoning,polyhedron_0025.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0025_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0025.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0026_q1,Image Description,polyhedron_0026.png,"How many faces does this solid have in total, including hidden faces?",14
polyhedron_0026_q2,Basic Relational Reasoning,polyhedron_0026.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0026_q3,Comparative Reasoning,polyhedron_0026.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0026_q4,Compound Reasoning,polyhedron_0026.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Archimedean
polyhedron_0026_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0026.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0027_q1,Image Description,polyhedron_0027.png,"How many faces does this solid have in total, including hidden faces?",14
polyhedron_0027_q2,Basic Relational Reasoning,polyhedron_0027.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0027_q3,Comparative Reasoning,polyhedron_0027.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0027_q4,Compound Reasoning,polyhedron_0027.png,"Using Euler's formula, if this solid has 24 vertices and 36 edges, how many faces must it have?",14
polyhedron_0027_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0027.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0028_q1,Image Description,polyhedron_0028.png,"How many faces does this solid have in total, including hidden faces?",14
polyhedron_0028_q2,Basic Relational Reasoning,polyhedron_0028.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0028_q3,Comparative Reasoning,polyhedron_0028.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0028_q4,Compound Reasoning,polyhedron_0028.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0028_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0028.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0029_q1,Image Description,polyhedron_0029.png,"How many faces does this solid have in total, including hidden faces?",26
polyhedron_0029_q2,Basic Relational Reasoning,polyhedron_0029.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0029_q3,Comparative Reasoning,polyhedron_0029.png,How many vertices (corner points) does this solid have?,24
polyhedron_0029_q4,Compound Reasoning,polyhedron_0029.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Archimedean
polyhedron_0029_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0029.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0030_q1,Image Description,polyhedron_0030.png,"How many faces does this solid have in total, including hidden faces?",32
polyhedron_0030_q2,Basic Relational Reasoning,polyhedron_0030.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0030_q3,Comparative Reasoning,polyhedron_0030.png,How many faces of this solid face toward the camera from this viewing angle?,16
polyhedron_0030_q4,Compound Reasoning,polyhedron_0030.png,"Using Euler's formula, if this solid has 30 vertices and 60 edges, how many faces must it have?",32
polyhedron_0030_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0030.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0031_q1,Image Description,polyhedron_0031.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0031_q2,Basic Relational Reasoning,polyhedron_0031.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0031_q3,Comparative Reasoning,polyhedron_0031.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0031_q4,Compound Reasoning,polyhedron_0031.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Catalan
polyhedron_0031_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0031.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0032_q1,Image Description,polyhedron_0032.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0032_q2,Basic Relational Reasoning,polyhedron_0032.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0032_q3,Comparative Reasoning,polyhedron_0032.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed
polyhedron_0032_q4,Compound Reasoning,polyhedron_0032.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Catalan
polyhedron_0032_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0032.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0033_q1,Image Description,polyhedron_0033.png,"How many faces does this solid have in total, including hidden faces?",24
polyhedron_0033_q2,Basic Relational Reasoning,polyhedron_0033.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0033_q3,Comparative Reasoning,polyhedron_0033.png,How many vertices (corner points) does this solid have?,14
polyhedron_0033_q4,Compound Reasoning,polyhedron_0033.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Catalan
polyhedron_0033_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0033.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0034_q1,Image Description,polyhedron_0034.png,"How many faces does this solid have in total, including hidden faces?",30
polyhedron_0034_q2,Basic Relational Reasoning,polyhedron_0034.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0034_q3,Comparative Reasoning,polyhedron_0034.png,How many faces of this solid face toward the camera from this viewing angle?,15
polyhedron_0034_q4,Compound Reasoning,polyhedron_0034.png,"Using Euler's formula, if this solid has 32 vertices and 60 edges, how many faces must it have?",30
polyhedron_0034_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0034.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0035_q1,Image Description,polyhedron_0035.png,"How many faces does this solid have in total, including hidden faces?",8
polyhedron_0035_q2,Basic Relational Reasoning,polyhedron_0035.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,non-convex
polyhedron_0035_q3,Comparative Reasoning,polyhedron_0035.png,How many faces of this solid face toward the camera from this viewing angle?,4
polyhedron_0035_q4,Compound Reasoning,polyhedron_0035.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,yes
polyhedron_0035_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0035.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0036_q1,Image Description,polyhedron_0036.png,"How many faces does this solid have in total, including hidden faces?",14
polyhedron_0036_q2,Basic Relational Reasoning,polyhedron_0036.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,non-convex
polyhedron_0036_q3,Comparative Reasoning,polyhedron_0036.png,How many faces of this solid face toward the camera from this viewing angle?,7
polyhedron_0036_q4,Compound Reasoning,polyhedron_0036.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Compound
polyhedron_0036_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0036.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0037_q1,Image Description,polyhedron_0037.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0037_q2,Basic Relational Reasoning,polyhedron_0037.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,non-convex
polyhedron_0037_q3,Comparative Reasoning,polyhedron_0037.png,How many vertices (corner points) does this solid have?,12
polyhedron_0037_q4,Compound Reasoning,polyhedron_0037.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0037_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0037.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0038_q1,Image Description,polyhedron_0038.png,"How many faces does this solid have in total, including hidden faces?",12
polyhedron_0038_q2,Basic Relational Reasoning,polyhedron_0038.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,non-convex
polyhedron_0038_q3,Comparative Reasoning,polyhedron_0038.png,How many vertices (corner points) does this solid have?,20
polyhedron_0038_q4,Compound Reasoning,polyhedron_0038.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no
polyhedron_0038_q5,Extrapolative/Counterfactual Reasoning,polyhedron_0038.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no
polyhedron_0039_q1,Image Description,polyhedron_0039.png,"How many faces does this solid have in total, including hidden faces?",4
polyhedron_0039_q2,Basic Relational Reasoning,polyhedron_0039.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex
polyhedron_0039_q3,Comparative Reasoning,polyhedron_0039.png,How many vertices (corner points) does this solid have?,4
polyhedron_0039_q4,Compound Reasoning,polyhedron_0039.png,"Using Euler's formula, if this solid has 4 vertices and 6 edges, how many faces must it have?",4
