question_id,image,acceptance_set,targets,target_gear,mesh_path,target_teeth,target_direction,target_rpm
gear_train_0023_open_q1,gear_train_0023.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CW; target_rpm=34.67""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CW,34.67
gear_train_0024_open_q1,gear_train_0024.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=18; target_direction=CCW; target_rpm=80""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",18,CCW,80
gear_train_0025_open_q1,gear_train_0025.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=38; target_direction=CW; target_rpm=6.32""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",38,CW,6.32
gear_train_0026_open_q1,gear_train_0026.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=35; target_direction=CW; target_rpm=68.57""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",35,CW,68.57
gear_train_0027_open_q1,gear_train_0027.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=20; target_direction=CCW; target_rpm=90""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",20,CCW,90
gear_train_0028_open_q1,gear_train_0028.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=22; target_direction=CCW; target_rpm=32.73""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",22,CCW,32.73
gear_train_0029_open_q1,gear_train_0029.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=13; target_direction=CW; target_rpm=66.46""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",13,CW,66.46
gear_train_0030_open_q1,gear_train_0030.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=33; target_direction=CCW; target_rpm=24.55""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",33,CCW,24.55
gear_train_0031_open_q1,gear_train_0031.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=33; target_direction=CW; target_rpm=51.82""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",33,CW,51.82
gear_train_0032_open_q1,gear_train_0032.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CCW; target_rpm=38.89""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CCW,38.89
gear_train_0033_open_q1,gear_train_0033.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=19; target_direction=CCW; target_rpm=83.37""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",19,CCW,83.37
gear_train_0034_open_q1,gear_train_0034.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=32; target_direction=CW; target_rpm=37.5""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",32,CW,37.5
gear_train_0035_open_q1,gear_train_0035.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=17; target_direction=CW; target_rpm=102.35""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",17,CW,102.35
gear_train_0036_open_q1,gear_train_0036.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=13; target_direction=CCW; target_rpm=25.38""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",13,CCW,25.38
gear_train_0037_open_q1,gear_train_0037.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=31; target_direction=CCW; target_rpm=51.61""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",31,CCW,51.61
gear_train_0038_open_q1,gear_train_0038.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=12; target_direction=CW; target_rpm=340""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",12,CW,340
gear_train_0039_open_q1,gear_train_0039.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=9; target_direction=CW; target_rpm=133.33""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",9,CW,133.33
gear_train_0040_open_q1,gear_train_0040.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=16; target_direction=CW; target_rpm=45""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",16,CW,45
gear_train_0041_open_q1,gear_train_0041.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=18; target_direction=CCW; target_rpm=96.67""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",18,CCW,96.67
gear_train_0042_open_q1,gear_train_0042.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=23; target_direction=CCW; target_rpm=29.35""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",23,CCW,29.35
gear_train_0043_open_q1,gear_train_0043.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=37; target_direction=CCW; target_rpm=28.11""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",37,CCW,28.11
gear_train_0044_open_q1,gear_train_0044.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=22; target_direction=CCW; target_rpm=40.91""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",22,CCW,40.91
gear_train_0045_open_q1,gear_train_0045.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=13; target_direction=CW; target_rpm=156.92""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",13,CW,156.92
gear_train_0046_open_q1,gear_train_0046.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=22; target_direction=CW; target_rpm=67.5""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",22,CW,67.5
gear_train_0047_open_q1,gear_train_0047.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=24; target_direction=CW; target_rpm=45""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",24,CW,45
gear_train_0048_open_q1,gear_train_0048.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=40; target_direction=CCW; target_rpm=63""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",40,CCW,63
gear_train_0049_open_q1,gear_train_0049.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=15; target_direction=CW; target_rpm=144""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",15,CW,144
gear_train_0050_open_q1,gear_train_0050.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=23; target_direction=CCW; target_rpm=43.48""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",23,CCW,43.48
gear_train_0051_open_q1,gear_train_0051.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=23; target_direction=CCW; target_rpm=86.96""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",23,CCW,86.96
gear_train_0052_open_q1,gear_train_0052.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=31; target_direction=CCW; target_rpm=31.94""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",31,CCW,31.94
gear_train_0053_open_q1,gear_train_0053.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=31; target_direction=CW; target_rpm=143.23""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",31,CW,143.23
gear_train_0054_open_q1,gear_train_0054.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=38; target_direction=CCW; target_rpm=113.68""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",38,CCW,113.68
gear_train_0055_open_q1,gear_train_0055.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CW; target_rpm=29.63""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CW,29.63
gear_train_0056_open_q1,gear_train_0056.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CCW; target_rpm=11.85""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CCW,11.85
gear_train_0057_open_q1,gear_train_0057.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=22; target_direction=CCW; target_rpm=101.45""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",22,CCW,101.45
gear_train_0058_open_q1,gear_train_0058.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=36; target_direction=CW; target_rpm=40""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",36,CW,40
gear_train_0059_open_q1,gear_train_0059.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=9; target_direction=CCW; target_rpm=65""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",9,CCW,65
gear_train_0060_open_q1,gear_train_0060.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=38; target_direction=CW; target_rpm=82.11""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",38,CW,82.11
gear_train_0061_open_q1,gear_train_0061.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=26; target_direction=CCW; target_rpm=52.62""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",26,CCW,52.62
gear_train_0062_open_q1,gear_train_0062.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=37; target_direction=CCW; target_rpm=36.97""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",37,CCW,36.97
gear_train_0063_open_q1,gear_train_0063.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=24; target_direction=CW; target_rpm=135""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",24,CW,135
gear_train_0064_open_q1,gear_train_0064.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=21; target_direction=CCW; target_rpm=42.86""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",21,CCW,42.86
gear_train_0065_open_q1,gear_train_0065.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=36; target_direction=CW; target_rpm=86.67""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",36,CW,86.67
gear_train_0066_open_q1,gear_train_0066.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=23; target_direction=CCW; target_rpm=140.87""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",23,CCW,140.87
gear_train_0067_open_q1,gear_train_0067.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=25; target_direction=CCW; target_rpm=54""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",25,CCW,54
gear_train_0068_open_q1,gear_train_0068.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=15; target_direction=CCW; target_rpm=296""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",15,CCW,296
gear_train_0069_open_q1,gear_train_0069.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=18; target_direction=CCW; target_rpm=40""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",18,CCW,40
gear_train_0070_open_q1,gear_train_0070.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=16; target_direction=CW; target_rpm=117""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",16,CW,117
gear_train_0071_open_q1,gear_train_0071.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=17; target_direction=CW; target_rpm=117.65""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",17,CW,117.65
gear_train_0072_open_q1,gear_train_0072.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=31; target_direction=CW; target_rpm=36.77""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",31,CW,36.77
gear_train_0073_open_q1,gear_train_0073.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=37; target_direction=CCW; target_rpm=24.32""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",37,CCW,24.32
gear_train_0074_open_q1,gear_train_0074.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=27; target_direction=CW; target_rpm=74.07""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",27,CW,74.07
gear_train_0075_open_q1,gear_train_0075.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=10; target_direction=CCW; target_rpm=420""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",10,CCW,420
gear_train_0076_open_q1,gear_train_0076.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=27; target_direction=CW; target_rpm=41.11""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",27,CW,41.11
gear_train_0077_open_q1,gear_train_0077.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=15; target_direction=CCW; target_rpm=224""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",15,CCW,224
gear_train_0078_open_q1,gear_train_0078.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=24; target_direction=CW; target_rpm=52.5""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",24,CW,52.5
gear_train_0079_open_q1,gear_train_0079.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=18; target_direction=CW; target_rpm=100""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",18,CW,100
gear_train_0080_open_q1,gear_train_0080.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=9; target_direction=CCW; target_rpm=183.33""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",9,CCW,183.33
gear_train_0081_open_q1,gear_train_0081.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=32; target_direction=CW; target_rpm=52.03""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",32,CW,52.03
gear_train_0082_open_q1,gear_train_0082.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=26; target_direction=CW; target_rpm=67.5""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",26,CW,67.5
gear_train_0083_open_q1,gear_train_0083.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=10; target_direction=CCW; target_rpm=111""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",10,CCW,111
gear_train_0084_open_q1,gear_train_0084.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=8; target_direction=CW; target_rpm=162.5""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",8,CW,162.5
gear_train_0085_open_q1,gear_train_0085.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=20; target_direction=CCW; target_rpm=35""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",20,CCW,35
gear_train_0086_open_q1,gear_train_0086.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=12; target_direction=CCW; target_rpm=140""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",12,CCW,140
gear_train_0087_open_q1,gear_train_0087.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=25; target_direction=CW; target_rpm=57.6""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",25,CW,57.6
gear_train_0088_open_q1,gear_train_0088.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=8; target_direction=CW; target_rpm=75""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",8,CW,75
gear_train_0089_open_q1,gear_train_0089.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=30; target_direction=CW; target_rpm=32""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",30,CW,32
gear_train_0090_open_q1,gear_train_0090.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CCW; target_rpm=57.78""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CCW,57.78
gear_train_0091_open_q1,gear_train_0091.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=33; target_direction=CCW; target_rpm=69.09""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",33,CCW,69.09
gear_train_0092_open_q1,gear_train_0092.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=18; target_direction=CW; target_rpm=55.56""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",18,CW,55.56
gear_train_0093_open_q1,gear_train_0093.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=19; target_direction=CCW; target_rpm=142.11""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",19,CCW,142.11
gear_train_0094_open_q1,gear_train_0094.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=25; target_direction=CCW; target_rpm=22.8""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",25,CCW,22.8
gear_train_0095_open_q1,gear_train_0095.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=39; target_direction=CCW; target_rpm=41.03""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",39,CCW,41.03
gear_train_0096_open_q1,gear_train_0096.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=14; target_direction=CCW; target_rpm=144""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",14,CCW,144
gear_train_0097_open_q1,gear_train_0097.png,"[""target_gear=D; mesh_path=['A', 'B', 'D']; target_teeth=9; target_direction=CW; target_rpm=116.67""]","[""A"",""D""]",D,"[""A"",""B"",""D""]",9,CW,116.67
gear_train_0098_open_q1,gear_train_0098.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=34; target_direction=CCW; target_rpm=35.29""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",34,CCW,35.29
gear_train_0099_open_q1,gear_train_0099.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=22; target_direction=CCW; target_rpm=72.73""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",22,CCW,72.73
gear_train_0100_open_q1,gear_train_0100.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=33; target_direction=CW; target_rpm=100.91""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",33,CW,100.91
gear_train_0101_open_q1,gear_train_0101.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=37; target_direction=CW; target_rpm=27.03""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",37,CW,27.03
gear_train_0102_open_q1,gear_train_0102.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=19; target_direction=CCW; target_rpm=142.11""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",19,CCW,142.11
gear_train_0103_open_q1,gear_train_0103.png,"[""target_gear=E; mesh_path=['A', 'B', 'C', 'E']; target_teeth=37; target_direction=CCW; target_rpm=40.86""]","[""A"",""E""]",E,"[""A"",""B"",""C"",""E""]",37,CCW,40.86
gear_train_0104_open_q1,gear_train_0104.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=33; target_direction=CW; target_rpm=43.64""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",33,CW,43.64
gear_train_0105_open_q1,gear_train_0105.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=8; target_direction=CW; target_rpm=225""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",8,CW,225
gear_train_0106_open_q1,gear_train_0106.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=11; target_direction=CCW; target_rpm=172.73""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",11,CCW,172.73
gear_train_0107_open_q1,gear_train_0107.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=27; target_direction=CW; target_rpm=116.67""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",27,CW,116.67
gear_train_0108_open_q1,gear_train_0108.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=25; target_direction=CW; target_rpm=46.8""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",25,CW,46.8
gear_train_0109_open_q1,gear_train_0109.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=36; target_direction=CW; target_rpm=24.44""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",36,CW,24.44
gear_train_0110_open_q1,gear_train_0110.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=25; target_direction=CW; target_rpm=82.8""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",25,CW,82.8
gear_train_0111_open_q1,gear_train_0111.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=20; target_direction=CCW; target_rpm=126""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",20,CCW,126
gear_train_0112_open_q1,gear_train_0112.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=18; target_direction=CCW; target_rpm=108""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",18,CCW,108
gear_train_0113_open_q1,gear_train_0113.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=38; target_direction=CCW; target_rpm=32.89""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",38,CCW,32.89
gear_train_0114_open_q1,gear_train_0114.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=23; target_direction=CW; target_rpm=18.26""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",23,CW,18.26
gear_train_0115_open_q1,gear_train_0115.png,"[""target_gear=D; mesh_path=['A', 'B', 'C', 'D']; target_teeth=26; target_direction=CW; target_rpm=46.15""]","[""A"",""D""]",D,"[""A"",""B"",""C"",""D""]",26,CW,46.15
gear_train_0116_open_q1,gear_train_0116.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=15; target_direction=CW; target_rpm=216""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",15,CW,216
gear_train_0117_open_q1,gear_train_0117.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=21; target_direction=CCW; target_rpm=40.71""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",21,CCW,40.71
gear_train_0118_open_q1,gear_train_0118.png,"[""target_gear=C; mesh_path=['A', 'B', 'C']; target_teeth=14; target_direction=CCW; target_rpm=40.71""]","[""A"",""C""]",C,"[""A"",""B"",""C""]",14,CCW,40.71
