question_id,task,image,prompt,groundtruth
route_puzzle_0008_q4,Compound Reasoning,route_puzzle_0008.png,List all letter-pairs that have exactly one connecting route between them.,"['AC', 'AD']"
route_puzzle_0008_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0008.png,"If one new route were added directly between C and A, what would the maximum endpoint degree become?",6
route_puzzle_0009_q1,Image Description,route_puzzle_0009.png,How many labeled endpoints (letters) are shown in this image?,5
route_puzzle_0009_q2,Basic Relational Reasoning,route_puzzle_0009.png,Count the one-colored routes that go from A to C. Answer with a number in curly brackets e.g. {1},0
route_puzzle_0009_q3,Comparative Reasoning,route_puzzle_0009.png,Which two letters have the most routes directly connecting them?,AB
route_puzzle_0009_q4,Compound Reasoning,route_puzzle_0009.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",CD
route_puzzle_0009_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0009.png,"If one new route were added directly between C and D, what would the maximum endpoint degree become?",4
route_puzzle_0010_q1,Image Description,route_puzzle_0010.png,How many labeled endpoints (letters) are shown in this image?,5
route_puzzle_0010_q2,Basic Relational Reasoning,route_puzzle_0010.png,Count the one-colored routes that go from B to E. Answer with a number in curly brackets e.g. {1},0
route_puzzle_0010_q3,Comparative Reasoning,route_puzzle_0010.png,Which letter has the most routes connected to it?,D
route_puzzle_0010_q4,Compound Reasoning,route_puzzle_0010.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AB
route_puzzle_0010_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0010.png,"If one new route were added directly between A and B, what would the maximum endpoint degree become?",5
route_puzzle_0011_q1,Image Description,route_puzzle_0011.png,How many labeled endpoints (letters) are shown in this image?,5
route_puzzle_0011_q2,Basic Relational Reasoning,route_puzzle_0011.png,Count the one-colored routes that go from A to E. Answer with a number in curly brackets e.g. {1},4
route_puzzle_0011_q3,Comparative Reasoning,route_puzzle_0011.png,How many routes does letter A have in total (i.e. touching A)?,5
route_puzzle_0011_q4,Compound Reasoning,route_puzzle_0011.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",CE
route_puzzle_0011_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0011.png,"If one new route were added directly between C and B, what would the maximum endpoint degree become?",5
route_puzzle_0012_q1,Image Description,route_puzzle_0012.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0012_q2,Basic Relational Reasoning,route_puzzle_0012.png,Count the one-colored routes that go from A to F. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0012_q3,Comparative Reasoning,route_puzzle_0012.png,Which letter has the most routes connected to it?,E
route_puzzle_0012_q4,Compound Reasoning,route_puzzle_0012.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",BF
route_puzzle_0012_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0012.png,"If one new route were added directly between D and F, what would the maximum endpoint degree become?",5
route_puzzle_0013_q1,Image Description,route_puzzle_0013.png,How many distinct colored routes are visible in this image?,11
route_puzzle_0013_q2,Basic Relational Reasoning,route_puzzle_0013.png,Count the one-colored routes that go from B to C. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0013_q3,Comparative Reasoning,route_puzzle_0013.png,Which letter has the most routes connected to it?,C
route_puzzle_0013_q4,Compound Reasoning,route_puzzle_0013.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AE
route_puzzle_0013_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0013.png,"If one new route were added directly between A and B, what would the maximum endpoint degree become?",6
route_puzzle_0014_q1,Image Description,route_puzzle_0014.png,How many labeled endpoints (letters) are shown in this image?,4
route_puzzle_0014_q2,Basic Relational Reasoning,route_puzzle_0014.png,Count the one-colored routes that go from A to D. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0014_q3,Comparative Reasoning,route_puzzle_0014.png,Which letter has the most routes connected to it?,A
route_puzzle_0014_q4,Compound Reasoning,route_puzzle_0014.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",BD
route_puzzle_0014_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0014.png,"If one new route were added directly between D and B, what would the maximum endpoint degree become?",6
route_puzzle_0015_q1,Image Description,route_puzzle_0015.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0015_q2,Basic Relational Reasoning,route_puzzle_0015.png,Count the one-colored routes that go from E to F. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0015_q3,Comparative Reasoning,route_puzzle_0015.png,How many routes does letter B have in total (i.e. touching B)?,3
route_puzzle_0015_q4,Compound Reasoning,route_puzzle_0015.png,"Among all letters, list them in order from most connected routes to least connected routes.","['D (degree 5—tie)', 'F (degree 5—tie)', 'C (degree 4—tie)', 'E (degree 4—tie)', 'B (degree 3)', 'A (degree 1)']"
route_puzzle_0015_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0015.png,"If one new route were added directly between A and B, what would the maximum endpoint degree become?",5
route_puzzle_0016_q1,Image Description,route_puzzle_0016.png,How many distinct colored routes are visible in this image?,8
route_puzzle_0016_q2,Basic Relational Reasoning,route_puzzle_0016.png,Count the one-colored routes that go from A to E. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0016_q3,Comparative Reasoning,route_puzzle_0016.png,Which letter has the most routes connected to it?,E
route_puzzle_0016_q4,Compound Reasoning,route_puzzle_0016.png,List all letter-pairs that have exactly one connecting route between them.,"['AE', 'BC', 'DE']"
route_puzzle_0016_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0016.png,"If one new route were added directly between D and A, what would the maximum endpoint degree become?",5
route_puzzle_0017_q1,Image Description,route_puzzle_0017.png,How many distinct colored routes are visible in this image?,8
route_puzzle_0017_q2,Basic Relational Reasoning,route_puzzle_0017.png,Count the one-colored routes that go from A to D. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0017_q3,Comparative Reasoning,route_puzzle_0017.png,How many routes does letter B have in total (i.e. touching B)?,3
route_puzzle_0017_q4,Compound Reasoning,route_puzzle_0017.png,List all letter-pairs that have exactly one connecting route between them.,"['AB', 'AD', 'CD', 'DE']"
route_puzzle_0017_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0017.png,"If one new route were added directly between B and C, what would the maximum endpoint degree become?",4
route_puzzle_0018_q1,Image Description,route_puzzle_0018.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0018_q2,Basic Relational Reasoning,route_puzzle_0018.png,Count the one-colored routes that go from E to F. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0018_q3,Comparative Reasoning,route_puzzle_0018.png,Which letter has the most routes connected to it?,B
route_puzzle_0018_q4,Compound Reasoning,route_puzzle_0018.png,List all letter-pairs that have exactly one connecting route between them.,"['BC', 'BD', 'BE', 'CF', 'EF']"
route_puzzle_0018_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0018.png,"If one new route were added directly between D and A, what would the maximum endpoint degree become?",5
route_puzzle_0019_q1,Image Description,route_puzzle_0019.png,How many distinct colored routes are visible in this image?,10
route_puzzle_0019_q2,Basic Relational Reasoning,route_puzzle_0019.png,Count the one-colored routes that go from B to D. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0019_q3,Comparative Reasoning,route_puzzle_0019.png,Which letter has the most routes connected to it?,A
route_puzzle_0019_q4,Compound Reasoning,route_puzzle_0019.png,"Among all letters, list them in order from most connected routes to least connected routes.","['A (degree 7)', 'B (degree 5—tie)', 'D (degree 5—tie)', 'C (degree 3)']"
route_puzzle_0019_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0019.png,"If one new route were added directly between C and B, what would the maximum endpoint degree become?",7
route_puzzle_0020_q1,Image Description,route_puzzle_0020.png,How many distinct colored routes are visible in this image?,11
route_puzzle_0020_q2,Basic Relational Reasoning,route_puzzle_0020.png,Count the one-colored routes that go from A to B. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0020_q3,Comparative Reasoning,route_puzzle_0020.png,How many routes does letter F have in total (i.e. touching F)?,4
route_puzzle_0020_q4,Compound Reasoning,route_puzzle_0020.png,"Among all letters, list them in order from most connected routes to least connected routes.","['B (degree 5—tie)', 'C (degree 5—tie)', 'A (degree 4—tie)', 'F (degree 4—tie)', 'D (degree 2—tie)', 'E (degree 2—tie)']"
route_puzzle_0020_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0020.png,"If one new route were added directly between D and E, what would the maximum endpoint degree become?",5
route_puzzle_0021_q1,Image Description,route_puzzle_0021.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0021_q2,Basic Relational Reasoning,route_puzzle_0021.png,Count the one-colored routes that go from B to F. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0021_q3,Comparative Reasoning,route_puzzle_0021.png,How many routes does letter A have in total (i.e. touching A)?,4
route_puzzle_0021_q4,Compound Reasoning,route_puzzle_0021.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",CD
route_puzzle_0021_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0021.png,"If one new route were added directly between B and C, what would the maximum endpoint degree become?",4
route_puzzle_0022_q1,Image Description,route_puzzle_0022.png,How many distinct colored routes are visible in this image?,10
route_puzzle_0022_q2,Basic Relational Reasoning,route_puzzle_0022.png,Count the one-colored routes that go from B to D. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0022_q3,Comparative Reasoning,route_puzzle_0022.png,How many routes does letter C have in total (i.e. touching C)?,7
route_puzzle_0022_q4,Compound Reasoning,route_puzzle_0022.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",none
route_puzzle_0022_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0022.png,"If one new route were added directly between B and D, what would the maximum endpoint degree become?",7
route_puzzle_0023_q1,Image Description,route_puzzle_0023.png,How many labeled endpoints (letters) are shown in this image?,4
route_puzzle_0023_q2,Basic Relational Reasoning,route_puzzle_0023.png,Count the one-colored routes that go from A to D. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0023_q3,Comparative Reasoning,route_puzzle_0023.png,How many routes does letter D have in total (i.e. touching D)?,6
route_puzzle_0023_q4,Compound Reasoning,route_puzzle_0023.png,List all letter-pairs that have exactly one connecting route between them.,[]
route_puzzle_0023_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0023.png,"If one new route were added directly between A and B, what would the maximum endpoint degree become?",6
route_puzzle_0024_q1,Image Description,route_puzzle_0024.png,How many labeled endpoints (letters) are shown in this image?,4
route_puzzle_0024_q2,Basic Relational Reasoning,route_puzzle_0024.png,Count the one-colored routes that go from C to D. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0024_q3,Comparative Reasoning,route_puzzle_0024.png,Which two letters have the most routes directly connecting them?,CD
route_puzzle_0024_q4,Compound Reasoning,route_puzzle_0024.png,List all letter-pairs that have exactly one connecting route between them.,"['AC', 'AD', 'BC', 'BD']"
route_puzzle_0024_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0024.png,"If one new route were added directly between A and B, what would the maximum endpoint degree become?",6
route_puzzle_0025_q1,Image Description,route_puzzle_0025.png,How many labeled endpoints (letters) are shown in this image?,4
route_puzzle_0025_q2,Basic Relational Reasoning,route_puzzle_0025.png,Count the one-colored routes that go from B to C. Answer with a number in curly brackets e.g. {1},4
route_puzzle_0025_q3,Comparative Reasoning,route_puzzle_0025.png,How many routes does letter C have in total (i.e. touching C)?,10
route_puzzle_0025_q4,Compound Reasoning,route_puzzle_0025.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",BD
route_puzzle_0025_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0025.png,"If one new route were added directly between D and B, what would the maximum endpoint degree become?",10
route_puzzle_0026_q1,Image Description,route_puzzle_0026.png,How many labeled endpoints (letters) are shown in this image?,5
route_puzzle_0026_q2,Basic Relational Reasoning,route_puzzle_0026.png,Count the one-colored routes that go from B to E. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0026_q3,Comparative Reasoning,route_puzzle_0026.png,How many routes does letter A have in total (i.e. touching A)?,6
route_puzzle_0026_q4,Compound Reasoning,route_puzzle_0026.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",CE
route_puzzle_0026_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0026.png,"If one new route were added directly between C and D, what would the maximum endpoint degree become?",6
route_puzzle_0027_q1,Image Description,route_puzzle_0027.png,How many distinct colored routes are visible in this image?,7
route_puzzle_0027_q2,Basic Relational Reasoning,route_puzzle_0027.png,Count the one-colored routes that go from B to D. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0027_q3,Comparative Reasoning,route_puzzle_0027.png,Which two letters have the most routes directly connecting them?,AD
route_puzzle_0027_q4,Compound Reasoning,route_puzzle_0027.png,"Among all letters, list them in order from most connected routes to least connected routes.","['D (degree 5)', 'A (degree 3)', 'B (degree 2—tie)', 'C (degree 2—tie)', 'E (degree 2—tie)']"
route_puzzle_0027_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0027.png,"If one new route were added directly between B and C, what would the maximum endpoint degree become?",5
route_puzzle_0028_q1,Image Description,route_puzzle_0028.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0028_q2,Basic Relational Reasoning,route_puzzle_0028.png,Count the one-colored routes that go from B to F. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0028_q3,Comparative Reasoning,route_puzzle_0028.png,How many routes does letter D have in total (i.e. touching D)?,3
route_puzzle_0028_q4,Compound Reasoning,route_puzzle_0028.png,"Among all letters, list them in order from most connected routes to least connected routes.","['B (degree 6)', 'A (degree 3—tie)', 'D (degree 3—tie)', 'E (degree 3—tie)', 'F (degree 3—tie)', 'C (degree 2)']"
route_puzzle_0028_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0028.png,"If one new route were added directly between C and A, what would the maximum endpoint degree become?",6
route_puzzle_0029_q1,Image Description,route_puzzle_0029.png,How many distinct colored routes are visible in this image?,10
route_puzzle_0029_q2,Basic Relational Reasoning,route_puzzle_0029.png,Count the one-colored routes that go from A to D. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0029_q3,Comparative Reasoning,route_puzzle_0029.png,Which letter has the most routes connected to it?,E
route_puzzle_0029_q4,Compound Reasoning,route_puzzle_0029.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AB
route_puzzle_0029_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0029.png,"If one new route were added directly between A and C, what would the maximum endpoint degree become?",7
route_puzzle_0030_q1,Image Description,route_puzzle_0030.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0030_q2,Basic Relational Reasoning,route_puzzle_0030.png,Count the one-colored routes that go from C to D. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0030_q3,Comparative Reasoning,route_puzzle_0030.png,How many routes does letter C have in total (i.e. touching C)?,1
route_puzzle_0030_q4,Compound Reasoning,route_puzzle_0030.png,List all letter-pairs that have exactly one connecting route between them.,"['CD', 'EF']"
route_puzzle_0030_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0030.png,"If one new route were added directly between C and D, what would the maximum endpoint degree become?",4
route_puzzle_0031_q1,Image Description,route_puzzle_0031.png,How many distinct colored routes are visible in this image?,12
route_puzzle_0031_q2,Basic Relational Reasoning,route_puzzle_0031.png,Count the one-colored routes that go from A to C. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0031_q3,Comparative Reasoning,route_puzzle_0031.png,Which two letters have the most routes directly connecting them?,BD
route_puzzle_0031_q4,Compound Reasoning,route_puzzle_0031.png,"Among all letters, list them in order from most connected routes to least connected routes.","['B (degree 8—tie)', 'D (degree 8—tie)', 'A (degree 7)', 'C (degree 1)']"
route_puzzle_0031_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0031.png,"If one new route were added directly between C and A, what would the maximum endpoint degree become?",8
route_puzzle_0032_q1,Image Description,route_puzzle_0032.png,How many labeled endpoints (letters) are shown in this image?,4
route_puzzle_0032_q2,Basic Relational Reasoning,route_puzzle_0032.png,Count the one-colored routes that go from B to C. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0032_q3,Comparative Reasoning,route_puzzle_0032.png,Which two letters have the most routes directly connecting them?,BD
route_puzzle_0032_q4,Compound Reasoning,route_puzzle_0032.png,"Among all letters, list them in order from most connected routes to least connected routes.","['B (degree 6)', 'A (degree 4—tie)', 'D (degree 4—tie)', 'C (degree 2)']"
route_puzzle_0032_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0032.png,"If one new route were added directly between C and A, what would the maximum endpoint degree become?",6
route_puzzle_0033_q1,Image Description,route_puzzle_0033.png,How many distinct colored routes are visible in this image?,7
route_puzzle_0033_q2,Basic Relational Reasoning,route_puzzle_0033.png,Count the one-colored routes that go from A to D. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0033_q3,Comparative Reasoning,route_puzzle_0033.png,Which two letters have the most routes directly connecting them?,DF
route_puzzle_0033_q4,Compound Reasoning,route_puzzle_0033.png,"Among all letters, list them in order from most connected routes to least connected routes.","['D (degree 4)', 'C (degree 3—tie)', 'F (degree 3—tie)', 'A (degree 2—tie)', 'E (degree 2—tie)', 'B (degree 0)']"
route_puzzle_0033_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0033.png,"If one new route were added directly between B and A, what would the maximum endpoint degree become?",4
route_puzzle_0034_q1,Image Description,route_puzzle_0034.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0034_q2,Basic Relational Reasoning,route_puzzle_0034.png,Count the one-colored routes that go from C to D. Answer with a number in curly brackets e.g. {1},0
route_puzzle_0034_q3,Comparative Reasoning,route_puzzle_0034.png,Which two letters have the most routes directly connecting them?,CF
route_puzzle_0034_q4,Compound Reasoning,route_puzzle_0034.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AD
route_puzzle_0034_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0034.png,"If one new route were added directly between D and B, what would the maximum endpoint degree become?",3
route_puzzle_0035_q1,Image Description,route_puzzle_0035.png,How many distinct colored routes are visible in this image?,11
route_puzzle_0035_q2,Basic Relational Reasoning,route_puzzle_0035.png,Count the one-colored routes that go from B to D. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0035_q3,Comparative Reasoning,route_puzzle_0035.png,Which letter has the most routes connected to it?,A
route_puzzle_0035_q4,Compound Reasoning,route_puzzle_0035.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",CD
route_puzzle_0035_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0035.png,"If one new route were added directly between C and D, what would the maximum endpoint degree become?",8
route_puzzle_0036_q1,Image Description,route_puzzle_0036.png,How many labeled endpoints (letters) are shown in this image?,4
route_puzzle_0036_q2,Basic Relational Reasoning,route_puzzle_0036.png,Count the one-colored routes that go from C to D. Answer with a number in curly brackets e.g. {1},3
route_puzzle_0036_q3,Comparative Reasoning,route_puzzle_0036.png,How many routes does letter C have in total (i.e. touching C)?,6
route_puzzle_0036_q4,Compound Reasoning,route_puzzle_0036.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AD
route_puzzle_0036_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0036.png,"If one new route were added directly between A and C, what would the maximum endpoint degree become?",8
route_puzzle_0037_q1,Image Description,route_puzzle_0037.png,How many labeled endpoints (letters) are shown in this image?,4
route_puzzle_0037_q2,Basic Relational Reasoning,route_puzzle_0037.png,Count the one-colored routes that go from B to C. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0037_q3,Comparative Reasoning,route_puzzle_0037.png,Which two letters have the most routes directly connecting them?,AC
route_puzzle_0037_q4,Compound Reasoning,route_puzzle_0037.png,List all letter-pairs that have exactly one connecting route between them.,[]
route_puzzle_0037_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0037.png,"If one new route were added directly between B and D, what would the maximum endpoint degree become?",7
route_puzzle_0038_q1,Image Description,route_puzzle_0038.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0038_q2,Basic Relational Reasoning,route_puzzle_0038.png,Count the one-colored routes that go from C to F. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0038_q3,Comparative Reasoning,route_puzzle_0038.png,How many routes does letter A have in total (i.e. touching A)?,1
route_puzzle_0038_q4,Compound Reasoning,route_puzzle_0038.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AB
route_puzzle_0038_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0038.png,"If one new route were added directly between A and B, what would the maximum endpoint degree become?",4
route_puzzle_0039_q1,Image Description,route_puzzle_0039.png,How many distinct colored routes are visible in this image?,6
route_puzzle_0039_q2,Basic Relational Reasoning,route_puzzle_0039.png,Count the one-colored routes that go from A to C. Answer with a number in curly brackets e.g. {1},2
route_puzzle_0039_q3,Comparative Reasoning,route_puzzle_0039.png,How many routes does letter E have in total (i.e. touching E)?,1
route_puzzle_0039_q4,Compound Reasoning,route_puzzle_0039.png,List all letter-pairs that have exactly one connecting route between them.,"['CD', 'CE']"
route_puzzle_0039_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0039.png,"If one new route were added directly between B and E, what would the maximum endpoint degree become?",4
route_puzzle_0040_q1,Image Description,route_puzzle_0040.png,How many labeled endpoints (letters) are shown in this image?,6
route_puzzle_0040_q2,Basic Relational Reasoning,route_puzzle_0040.png,Count the one-colored routes that go from D to E. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0040_q3,Comparative Reasoning,route_puzzle_0040.png,Which two letters have the most routes directly connecting them?,AB
route_puzzle_0040_q4,Compound Reasoning,route_puzzle_0040.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AD
route_puzzle_0040_q5,Extrapolative/Counterfactual Reasoning,route_puzzle_0040.png,"If one new route were added directly between C and D, what would the maximum endpoint degree become?",3
route_puzzle_0041_q1,Image Description,route_puzzle_0041.png,How many distinct colored routes are visible in this image?,7
route_puzzle_0041_q2,Basic Relational Reasoning,route_puzzle_0041.png,Count the one-colored routes that go from A to D. Answer with a number in curly brackets e.g. {1},1
route_puzzle_0041_q3,Comparative Reasoning,route_puzzle_0041.png,Which letter has the most routes connected to it?,A
