question_id,task,image,prompt
depth_height_0016_q5,Extrapolative/Counterfactual Reasoning,depth_height_0016.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0017_q1,Image Description,depth_height_0017.png,How many objects are shown in this scene?
depth_height_0017_q2,Basic Relational Reasoning,depth_height_0017.png,Which object is closer to the camera: the teal triangle or the orange circle?
depth_height_0017_q3,Comparative Reasoning,depth_height_0017.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0017_q4,Compound Reasoning,depth_height_0017.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0017_q5,Extrapolative/Counterfactual Reasoning,depth_height_0017.png,"If the purple object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?"
depth_height_0018_q1,Image Description,depth_height_0018.png,How many separate stacks of blocks are shown in this image?
depth_height_0018_q2,Basic Relational Reasoning,depth_height_0018.png,Which stack is taller: the teal stack or the orange stack?
depth_height_0018_q3,Comparative Reasoning,depth_height_0018.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0018_q4,Compound Reasoning,depth_height_0018.png,How many total blocks are there across all stacks combined?
depth_height_0018_q5,Extrapolative/Counterfactual Reasoning,depth_height_0018.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0019_q1,Image Description,depth_height_0019.png,How many objects are shown in this scene?
depth_height_0019_q2,Basic Relational Reasoning,depth_height_0019.png,Which object is closer to the camera: the orange triangle or the blue triangle?
depth_height_0019_q3,Comparative Reasoning,depth_height_0019.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0019_q4,Compound Reasoning,depth_height_0019.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0019_q5,Extrapolative/Counterfactual Reasoning,depth_height_0019.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?"
depth_height_0020_q1,Image Description,depth_height_0020.png,How many separate stacks of blocks are shown in this image?
depth_height_0020_q2,Basic Relational Reasoning,depth_height_0020.png,Which stack is taller: the orange stack or the teal stack?
depth_height_0020_q3,Comparative Reasoning,depth_height_0020.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0020_q4,Compound Reasoning,depth_height_0020.png,How many blocks are present across all stacks combined?
depth_height_0020_q5,Extrapolative/Counterfactual Reasoning,depth_height_0020.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no."
depth_height_0021_q1,Image Description,depth_height_0021.png,How many objects are shown in this scene?
depth_height_0021_q2,Basic Relational Reasoning,depth_height_0021.png,Which object is closer to the camera: the teal circle or the magenta square?
depth_height_0021_q3,Comparative Reasoning,depth_height_0021.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0021_q4,Compound Reasoning,depth_height_0021.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0021_q5,Extrapolative/Counterfactual Reasoning,depth_height_0021.png,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?"
depth_height_0022_q1,Image Description,depth_height_0022.png,How many separate stacks of blocks are shown in this image?
depth_height_0022_q2,Basic Relational Reasoning,depth_height_0022.png,Which stack is taller: the blue stack or the purple stack?
depth_height_0022_q3,Comparative Reasoning,depth_height_0022.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0022_q4,Compound Reasoning,depth_height_0022.png,How many blocks are present across all stacks combined?
depth_height_0022_q5,Extrapolative/Counterfactual Reasoning,depth_height_0022.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no."
depth_height_0023_q1,Image Description,depth_height_0023.png,How many objects are shown in this scene?
depth_height_0023_q2,Basic Relational Reasoning,depth_height_0023.png,Which object is closer to the camera: the orange square or the teal circle?
depth_height_0023_q3,Comparative Reasoning,depth_height_0023.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0023_q4,Compound Reasoning,depth_height_0023.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0023_q5,Extrapolative/Counterfactual Reasoning,depth_height_0023.png,"If the teal object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?"
depth_height_0024_q1,Image Description,depth_height_0024.png,How many separate stacks of blocks are shown in this image?
depth_height_0024_q2,Basic Relational Reasoning,depth_height_0024.png,Which stack is taller: the teal stack or the orange stack?
depth_height_0024_q3,Comparative Reasoning,depth_height_0024.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0024_q4,Compound Reasoning,depth_height_0024.png,How many total blocks are there across all stacks combined?
depth_height_0024_q5,Extrapolative/Counterfactual Reasoning,depth_height_0024.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0025_q1,Image Description,depth_height_0025.png,How many objects are shown in this scene?
depth_height_0025_q2,Basic Relational Reasoning,depth_height_0025.png,Which object is closer to the camera: the magenta circle or the orange circle?
depth_height_0025_q3,Comparative Reasoning,depth_height_0025.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0025_q4,Compound Reasoning,depth_height_0025.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0025_q5,Extrapolative/Counterfactual Reasoning,depth_height_0025.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?"
depth_height_0026_q1,Image Description,depth_height_0026.png,How many separate stacks of blocks are shown in this image?
depth_height_0026_q2,Basic Relational Reasoning,depth_height_0026.png,Which stack is taller: the blue stack or the orange stack?
depth_height_0026_q3,Comparative Reasoning,depth_height_0026.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0026_q4,Compound Reasoning,depth_height_0026.png,How many total blocks are there across all stacks combined?
depth_height_0026_q5,Extrapolative/Counterfactual Reasoning,depth_height_0026.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0027_q1,Image Description,depth_height_0027.png,How many objects are shown in this scene?
depth_height_0027_q2,Basic Relational Reasoning,depth_height_0027.png,Which object is closer to the camera: the purple square or the orange circle?
depth_height_0027_q3,Comparative Reasoning,depth_height_0027.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0027_q4,Compound Reasoning,depth_height_0027.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0027_q5,Extrapolative/Counterfactual Reasoning,depth_height_0027.png,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?"
depth_height_0028_q1,Image Description,depth_height_0028.png,How many separate stacks of blocks are shown in this image?
depth_height_0028_q2,Basic Relational Reasoning,depth_height_0028.png,Which stack is taller: the magenta stack or the purple stack?
depth_height_0028_q3,Comparative Reasoning,depth_height_0028.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0028_q4,Compound Reasoning,depth_height_0028.png,How many total blocks are there across all stacks combined?
depth_height_0028_q5,Extrapolative/Counterfactual Reasoning,depth_height_0028.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0029_q1,Image Description,depth_height_0029.png,How many objects are shown in this scene?
depth_height_0029_q2,Basic Relational Reasoning,depth_height_0029.png,Which object is closer to the camera: the orange triangle or the purple triangle?
depth_height_0029_q3,Comparative Reasoning,depth_height_0029.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0029_q4,Compound Reasoning,depth_height_0029.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0029_q5,Extrapolative/Counterfactual Reasoning,depth_height_0029.png,"If the teal object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?"
depth_height_0030_q1,Image Description,depth_height_0030.png,How many separate stacks of blocks are shown in this image?
depth_height_0030_q2,Basic Relational Reasoning,depth_height_0030.png,Which stack is taller: the purple stack or the teal stack?
depth_height_0030_q3,Comparative Reasoning,depth_height_0030.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0030_q4,Compound Reasoning,depth_height_0030.png,How many total blocks are there across all stacks combined?
depth_height_0030_q5,Extrapolative/Counterfactual Reasoning,depth_height_0030.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0031_q1,Image Description,depth_height_0031.png,How many objects are shown in this scene?
depth_height_0031_q2,Basic Relational Reasoning,depth_height_0031.png,Which object is closer to the camera: the blue circle or the magenta circle?
depth_height_0031_q3,Comparative Reasoning,depth_height_0031.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0031_q4,Compound Reasoning,depth_height_0031.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0031_q5,Extrapolative/Counterfactual Reasoning,depth_height_0031.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the blue object?"
depth_height_0032_q1,Image Description,depth_height_0032.png,How many separate stacks of blocks are shown in this image?
depth_height_0032_q2,Basic Relational Reasoning,depth_height_0032.png,Which stack is taller: the orange stack or the magenta stack?
depth_height_0032_q3,Comparative Reasoning,depth_height_0032.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0032_q4,Compound Reasoning,depth_height_0032.png,How many blocks are present across all stacks combined?
depth_height_0032_q5,Extrapolative/Counterfactual Reasoning,depth_height_0032.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no."
depth_height_0033_q1,Image Description,depth_height_0033.png,How many objects are shown in this scene?
depth_height_0033_q2,Basic Relational Reasoning,depth_height_0033.png,Which object is closer to the camera: the magenta triangle or the teal triangle?
depth_height_0033_q3,Comparative Reasoning,depth_height_0033.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0033_q4,Compound Reasoning,depth_height_0033.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0033_q5,Extrapolative/Counterfactual Reasoning,depth_height_0033.png,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?"
depth_height_0034_q1,Image Description,depth_height_0034.png,How many separate stacks of blocks are shown in this image?
depth_height_0034_q2,Basic Relational Reasoning,depth_height_0034.png,Which stack is taller: the purple stack or the teal stack?
depth_height_0034_q3,Comparative Reasoning,depth_height_0034.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0034_q4,Compound Reasoning,depth_height_0034.png,How many total blocks are there across all stacks combined?
depth_height_0034_q5,Extrapolative/Counterfactual Reasoning,depth_height_0034.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0035_q1,Image Description,depth_height_0035.png,How many objects are shown in this scene?
depth_height_0035_q2,Basic Relational Reasoning,depth_height_0035.png,Which object is closer to the camera: the orange triangle or the magenta triangle?
depth_height_0035_q3,Comparative Reasoning,depth_height_0035.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0035_q4,Compound Reasoning,depth_height_0035.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0035_q5,Extrapolative/Counterfactual Reasoning,depth_height_0035.png,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?"
depth_height_0036_q1,Image Description,depth_height_0036.png,How many separate stacks of blocks are shown in this image?
depth_height_0036_q2,Basic Relational Reasoning,depth_height_0036.png,Which stack is taller: the orange stack or the teal stack?
depth_height_0036_q3,Comparative Reasoning,depth_height_0036.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0036_q4,Compound Reasoning,depth_height_0036.png,How many total blocks are there across all stacks combined?
depth_height_0036_q5,Extrapolative/Counterfactual Reasoning,depth_height_0036.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0037_q1,Image Description,depth_height_0037.png,How many objects are shown in this scene?
depth_height_0037_q2,Basic Relational Reasoning,depth_height_0037.png,Which object is closer to the camera: the teal square or the purple triangle?
depth_height_0037_q3,Comparative Reasoning,depth_height_0037.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0037_q4,Compound Reasoning,depth_height_0037.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0037_q5,Extrapolative/Counterfactual Reasoning,depth_height_0037.png,"If the purple object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?"
depth_height_0038_q1,Image Description,depth_height_0038.png,How many separate stacks of blocks are shown in this image?
depth_height_0038_q2,Basic Relational Reasoning,depth_height_0038.png,Which stack is taller: the teal stack or the magenta stack?
depth_height_0038_q3,Comparative Reasoning,depth_height_0038.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0038_q4,Compound Reasoning,depth_height_0038.png,How many total blocks are there across all stacks combined?
depth_height_0038_q5,Extrapolative/Counterfactual Reasoning,depth_height_0038.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0039_q1,Image Description,depth_height_0039.png,How many objects are shown in this scene?
depth_height_0039_q2,Basic Relational Reasoning,depth_height_0039.png,Which object is closer to the camera: the magenta circle or the purple triangle?
depth_height_0039_q3,Comparative Reasoning,depth_height_0039.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0039_q4,Compound Reasoning,depth_height_0039.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0039_q5,Extrapolative/Counterfactual Reasoning,depth_height_0039.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the purple object?"
depth_height_0040_q1,Image Description,depth_height_0040.png,How many separate stacks of blocks are shown in this image?
depth_height_0040_q2,Basic Relational Reasoning,depth_height_0040.png,Which stack is taller: the purple stack or the teal stack?
depth_height_0040_q3,Comparative Reasoning,depth_height_0040.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0040_q4,Compound Reasoning,depth_height_0040.png,How many total blocks are there across all stacks combined?
depth_height_0040_q5,Extrapolative/Counterfactual Reasoning,depth_height_0040.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0041_q1,Image Description,depth_height_0041.png,How many objects are shown in this scene?
depth_height_0041_q2,Basic Relational Reasoning,depth_height_0041.png,Which object is closer to the camera: the blue circle or the magenta square?
depth_height_0041_q3,Comparative Reasoning,depth_height_0041.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0041_q4,Compound Reasoning,depth_height_0041.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0041_q5,Extrapolative/Counterfactual Reasoning,depth_height_0041.png,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?"
depth_height_0042_q1,Image Description,depth_height_0042.png,How many separate stacks of blocks are shown in this image?
depth_height_0042_q2,Basic Relational Reasoning,depth_height_0042.png,Which stack is taller: the orange stack or the magenta stack?
depth_height_0042_q3,Comparative Reasoning,depth_height_0042.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0042_q4,Compound Reasoning,depth_height_0042.png,How many total blocks are there across all stacks combined?
depth_height_0042_q5,Extrapolative/Counterfactual Reasoning,depth_height_0042.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0043_q1,Image Description,depth_height_0043.png,How many objects are shown in this scene?
depth_height_0043_q2,Basic Relational Reasoning,depth_height_0043.png,Which object is closer to the camera: the purple triangle or the teal square?
depth_height_0043_q3,Comparative Reasoning,depth_height_0043.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0043_q4,Compound Reasoning,depth_height_0043.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0043_q5,Extrapolative/Counterfactual Reasoning,depth_height_0043.png,"If the teal object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?"
depth_height_0044_q1,Image Description,depth_height_0044.png,How many separate stacks of blocks are shown in this image?
depth_height_0044_q2,Basic Relational Reasoning,depth_height_0044.png,Which stack is taller: the teal stack or the purple stack?
depth_height_0044_q3,Comparative Reasoning,depth_height_0044.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0044_q4,Compound Reasoning,depth_height_0044.png,How many total blocks are there across all stacks combined?
depth_height_0044_q5,Extrapolative/Counterfactual Reasoning,depth_height_0044.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?"
depth_height_0045_q1,Image Description,depth_height_0045.png,How many objects are shown in this scene?
depth_height_0045_q2,Basic Relational Reasoning,depth_height_0045.png,Which object is closer to the camera: the magenta square or the teal circle?
depth_height_0045_q3,Comparative Reasoning,depth_height_0045.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0045_q4,Compound Reasoning,depth_height_0045.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0045_q5,Extrapolative/Counterfactual Reasoning,depth_height_0045.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?"
depth_height_0046_q1,Image Description,depth_height_0046.png,How many separate stacks of blocks are shown in this image?
depth_height_0046_q2,Basic Relational Reasoning,depth_height_0046.png,Which stack is taller: the purple stack or the magenta stack?
depth_height_0046_q3,Comparative Reasoning,depth_height_0046.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0046_q4,Compound Reasoning,depth_height_0046.png,How many blocks are present across all stacks combined?
depth_height_0046_q5,Extrapolative/Counterfactual Reasoning,depth_height_0046.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no."
depth_height_0047_q1,Image Description,depth_height_0047.png,How many objects are shown in this scene?
depth_height_0047_q2,Basic Relational Reasoning,depth_height_0047.png,Which object is closer to the camera: the blue triangle or the orange circle?
depth_height_0047_q3,Comparative Reasoning,depth_height_0047.png,"Rank all objects in this scene from closest to farthest, by color."
depth_height_0047_q4,Compound Reasoning,depth_height_0047.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?"
depth_height_0047_q5,Extrapolative/Counterfactual Reasoning,depth_height_0047.png,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the blue object?"
depth_height_0048_q1,Image Description,depth_height_0048.png,How many separate stacks of blocks are shown in this image?
depth_height_0048_q2,Basic Relational Reasoning,depth_height_0048.png,Which stack is taller: the orange stack or the purple stack?
depth_height_0048_q3,Comparative Reasoning,depth_height_0048.png,"Rank all stacks from tallest to shortest, by color."
depth_height_0048_q4,Compound Reasoning,depth_height_0048.png,How many blocks are present across all stacks combined?
depth_height_0048_q5,Extrapolative/Counterfactual Reasoning,depth_height_0048.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no."
