question_id,task,image,prompt
rpm_0004_q4,Compound Reasoning,rpm_0004.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0004_q5,Extrapolative/Counterfactual Reasoning,rpm_0004.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0005_q1,Image Description,rpm_0005.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0005_q2,Basic Relational Reasoning,rpm_0005.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0005_q3,Comparative Reasoning,rpm_0005.png,"Choice 3 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0005_q4,Compound Reasoning,rpm_0005.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0005_q5,Extrapolative/Counterfactual Reasoning,rpm_0005.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0006_q1,Image Description,rpm_0006.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0006_q2,Basic Relational Reasoning,rpm_0006.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0006_q3,Comparative Reasoning,rpm_0006.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0006_q4,Compound Reasoning,rpm_0006.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's count be?"
rpm_0006_q5,Extrapolative/Counterfactual Reasoning,rpm_0006.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0007_q1,Image Description,rpm_0007.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0007_q2,Basic Relational Reasoning,rpm_0007.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0007_q3,Comparative Reasoning,rpm_0007.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0007_q4,Compound Reasoning,rpm_0007.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0007_q5,Extrapolative/Counterfactual Reasoning,rpm_0007.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0008_q1,Image Description,rpm_0008.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0008_q2,Basic Relational Reasoning,rpm_0008.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0008_q3,Comparative Reasoning,rpm_0008.png,"Choice 6 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0008_q4,Compound Reasoning,rpm_0008.png,"How many of the 8 answer choices share the same shape type as the correct answer, even though most of them are wrong for other reasons? Answer with a number."
rpm_0008_q5,Extrapolative/Counterfactual Reasoning,rpm_0008.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0009_q1,Image Description,rpm_0009.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0009_q2,Basic Relational Reasoning,rpm_0009.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0009_q3,Comparative Reasoning,rpm_0009.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0009_q4,Compound Reasoning,rpm_0009.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's size be?"
rpm_0009_q5,Extrapolative/Counterfactual Reasoning,rpm_0009.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0010_q1,Image Description,rpm_0010.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0010_q2,Basic Relational Reasoning,rpm_0010.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0010_q3,Comparative Reasoning,rpm_0010.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0010_q4,Compound Reasoning,rpm_0010.png,"How many of the 8 answer choices share the same shape type as the correct answer, even though most of them are wrong for other reasons? Answer with a number."
rpm_0010_q5,Extrapolative/Counterfactual Reasoning,rpm_0010.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0011_q1,Image Description,rpm_0011.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0011_q2,Basic Relational Reasoning,rpm_0011.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0011_q3,Comparative Reasoning,rpm_0011.png,"What attribute changes consistently from top to bottom within each column: shape, size, color, rotation, or count? Answer with one word."
rpm_0011_q4,Compound Reasoning,rpm_0011.png,"How many of the 8 answer choices share the same shape type as the correct answer, even though most of them are wrong for other reasons? Answer with a number."
rpm_0011_q5,Extrapolative/Counterfactual Reasoning,rpm_0011.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0012_q1,Image Description,rpm_0012.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0012_q2,Basic Relational Reasoning,rpm_0012.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0012_q3,Comparative Reasoning,rpm_0012.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0012_q4,Compound Reasoning,rpm_0012.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's shape be?"
rpm_0012_q5,Extrapolative/Counterfactual Reasoning,rpm_0012.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0013_q1,Image Description,rpm_0013.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0013_q2,Basic Relational Reasoning,rpm_0013.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0013_q3,Comparative Reasoning,rpm_0013.png,"What attribute changes consistently from top to bottom within each column: shape, size, color, rotation, or count? Answer with one word."
rpm_0013_q4,Compound Reasoning,rpm_0013.png,"How many of the 8 answer choices share the same shape type as the correct answer, even though most of them are wrong for other reasons? Answer with a number."
rpm_0013_q5,Extrapolative/Counterfactual Reasoning,rpm_0013.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0014_q1,Image Description,rpm_0014.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0014_q2,Basic Relational Reasoning,rpm_0014.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0014_q3,Comparative Reasoning,rpm_0014.png,"Choice 2 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0014_q4,Compound Reasoning,rpm_0014.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's count be?"
rpm_0014_q5,Extrapolative/Counterfactual Reasoning,rpm_0014.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0015_q1,Image Description,rpm_0015.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0015_q2,Basic Relational Reasoning,rpm_0015.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0015_q3,Comparative Reasoning,rpm_0015.png,"Choice 7 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0015_q4,Compound Reasoning,rpm_0015.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0015_q5,Extrapolative/Counterfactual Reasoning,rpm_0015.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0016_q1,Image Description,rpm_0016.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0016_q2,Basic Relational Reasoning,rpm_0016.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0016_q3,Comparative Reasoning,rpm_0016.png,"Choice 4 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0016_q4,Compound Reasoning,rpm_0016.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's count be?"
rpm_0016_q5,Extrapolative/Counterfactual Reasoning,rpm_0016.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0017_q1,Image Description,rpm_0017.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0017_q2,Basic Relational Reasoning,rpm_0017.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0017_q3,Comparative Reasoning,rpm_0017.png,"Choice 6 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0017_q4,Compound Reasoning,rpm_0017.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0017_q5,Extrapolative/Counterfactual Reasoning,rpm_0017.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0018_q1,Image Description,rpm_0018.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0018_q2,Basic Relational Reasoning,rpm_0018.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0018_q3,Comparative Reasoning,rpm_0018.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0018_q4,Compound Reasoning,rpm_0018.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0018_q5,Extrapolative/Counterfactual Reasoning,rpm_0018.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0019_q1,Image Description,rpm_0019.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0019_q2,Basic Relational Reasoning,rpm_0019.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0019_q3,Comparative Reasoning,rpm_0019.png,"Choice 8 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0019_q4,Compound Reasoning,rpm_0019.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's shape be?"
rpm_0019_q5,Extrapolative/Counterfactual Reasoning,rpm_0019.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0020_q1,Image Description,rpm_0020.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0020_q2,Basic Relational Reasoning,rpm_0020.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0020_q3,Comparative Reasoning,rpm_0020.png,"What attribute changes consistently from top to bottom within each column: shape, size, color, rotation, or count? Answer with one word."
rpm_0020_q4,Compound Reasoning,rpm_0020.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0020_q5,Extrapolative/Counterfactual Reasoning,rpm_0020.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0021_q1,Image Description,rpm_0021.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0021_q2,Basic Relational Reasoning,rpm_0021.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0021_q3,Comparative Reasoning,rpm_0021.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0021_q4,Compound Reasoning,rpm_0021.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's shape be?"
rpm_0021_q5,Extrapolative/Counterfactual Reasoning,rpm_0021.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0022_q1,Image Description,rpm_0022.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0022_q2,Basic Relational Reasoning,rpm_0022.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0022_q3,Comparative Reasoning,rpm_0022.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0022_q4,Compound Reasoning,rpm_0022.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0022_q5,Extrapolative/Counterfactual Reasoning,rpm_0022.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0023_q1,Image Description,rpm_0023.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0023_q2,Basic Relational Reasoning,rpm_0023.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0023_q3,Comparative Reasoning,rpm_0023.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0023_q4,Compound Reasoning,rpm_0023.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's shape be?"
rpm_0023_q5,Extrapolative/Counterfactual Reasoning,rpm_0023.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0024_q1,Image Description,rpm_0024.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0024_q2,Basic Relational Reasoning,rpm_0024.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0024_q3,Comparative Reasoning,rpm_0024.png,"Choice 8 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0024_q4,Compound Reasoning,rpm_0024.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0024_q5,Extrapolative/Counterfactual Reasoning,rpm_0024.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0025_q1,Image Description,rpm_0025.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0025_q2,Basic Relational Reasoning,rpm_0025.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0025_q3,Comparative Reasoning,rpm_0025.png,"What attribute changes consistently from top to bottom within each column: shape, size, color, rotation, or count? Answer with one word."
rpm_0025_q4,Compound Reasoning,rpm_0025.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0025_q5,Extrapolative/Counterfactual Reasoning,rpm_0025.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0026_q1,Image Description,rpm_0026.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0026_q2,Basic Relational Reasoning,rpm_0026.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0026_q3,Comparative Reasoning,rpm_0026.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0026_q4,Compound Reasoning,rpm_0026.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's shape be?"
rpm_0026_q5,Extrapolative/Counterfactual Reasoning,rpm_0026.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0027_q1,Image Description,rpm_0027.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0027_q2,Basic Relational Reasoning,rpm_0027.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0027_q3,Comparative Reasoning,rpm_0027.png,"Choice 7 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0027_q4,Compound Reasoning,rpm_0027.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0027_q5,Extrapolative/Counterfactual Reasoning,rpm_0027.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0028_q1,Image Description,rpm_0028.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0028_q2,Basic Relational Reasoning,rpm_0028.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0028_q3,Comparative Reasoning,rpm_0028.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0028_q4,Compound Reasoning,rpm_0028.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's count be?"
rpm_0028_q5,Extrapolative/Counterfactual Reasoning,rpm_0028.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0029_q1,Image Description,rpm_0029.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0029_q2,Basic Relational Reasoning,rpm_0029.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0029_q3,Comparative Reasoning,rpm_0029.png,"Choice 6 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0029_q4,Compound Reasoning,rpm_0029.png,"How many of the 8 answer choices share the same shape type as the correct answer, even though most of them are wrong for other reasons? Answer with a number."
rpm_0029_q5,Extrapolative/Counterfactual Reasoning,rpm_0029.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0030_q1,Image Description,rpm_0030.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0030_q2,Basic Relational Reasoning,rpm_0030.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0030_q3,Comparative Reasoning,rpm_0030.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0030_q4,Compound Reasoning,rpm_0030.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's shape be?"
rpm_0030_q5,Extrapolative/Counterfactual Reasoning,rpm_0030.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0031_q1,Image Description,rpm_0031.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0031_q2,Basic Relational Reasoning,rpm_0031.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0031_q3,Comparative Reasoning,rpm_0031.png,"Choice 2 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0031_q4,Compound Reasoning,rpm_0031.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0031_q5,Extrapolative/Counterfactual Reasoning,rpm_0031.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0032_q1,Image Description,rpm_0032.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0032_q2,Basic Relational Reasoning,rpm_0032.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0032_q3,Comparative Reasoning,rpm_0032.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0032_q4,Compound Reasoning,rpm_0032.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's count be?"
rpm_0032_q5,Extrapolative/Counterfactual Reasoning,rpm_0032.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0033_q1,Image Description,rpm_0033.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0033_q2,Basic Relational Reasoning,rpm_0033.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0033_q3,Comparative Reasoning,rpm_0033.png,"Choice 8 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0033_q4,Compound Reasoning,rpm_0033.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0033_q5,Extrapolative/Counterfactual Reasoning,rpm_0033.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0034_q1,Image Description,rpm_0034.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0034_q2,Basic Relational Reasoning,rpm_0034.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0034_q3,Comparative Reasoning,rpm_0034.png,"What attribute changes consistently from left to right within each row: shape, size, color, rotation, or count? Answer with one word."
rpm_0034_q4,Compound Reasoning,rpm_0034.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's count be?"
rpm_0034_q5,Extrapolative/Counterfactual Reasoning,rpm_0034.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0035_q1,Image Description,rpm_0035.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0035_q2,Basic Relational Reasoning,rpm_0035.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0035_q3,Comparative Reasoning,rpm_0035.png,"Choice 1 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0035_q4,Compound Reasoning,rpm_0035.png,"How many of the 8 answer choices share the same shape type as the correct answer, even though most of them are wrong for other reasons? Answer with a number."
rpm_0035_q5,Extrapolative/Counterfactual Reasoning,rpm_0035.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0036_q1,Image Description,rpm_0036.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0036_q2,Basic Relational Reasoning,rpm_0036.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0036_q3,Comparative Reasoning,rpm_0036.png,"What attribute changes consistently from top to bottom within each column: shape, size, color, rotation, or count? Answer with one word."
rpm_0036_q4,Compound Reasoning,rpm_0036.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0036_q5,Extrapolative/Counterfactual Reasoning,rpm_0036.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0037_q1,Image Description,rpm_0037.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0037_q2,Basic Relational Reasoning,rpm_0037.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0037_q3,Comparative Reasoning,rpm_0037.png,"Choice 4 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0037_q4,Compound Reasoning,rpm_0037.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's color be?"
rpm_0037_q5,Extrapolative/Counterfactual Reasoning,rpm_0037.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0038_q1,Image Description,rpm_0038.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0038_q2,Basic Relational Reasoning,rpm_0038.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0038_q3,Comparative Reasoning,rpm_0038.png,"Choice 5 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0038_q4,Compound Reasoning,rpm_0038.png,"If the pattern in the final row continued for one more panel beyond the missing one, what would that panel's color be?"
rpm_0038_q5,Extrapolative/Counterfactual Reasoning,rpm_0038.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0039_q1,Image Description,rpm_0039.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0039_q2,Basic Relational Reasoning,rpm_0039.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0039_q3,Comparative Reasoning,rpm_0039.png,"Choice 5 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
rpm_0039_q4,Compound Reasoning,rpm_0039.png,This puzzle uses two rules simultaneously. Name both attributes governed by those rules. Answer with two words separated by 'and'.
rpm_0039_q5,Extrapolative/Counterfactual Reasoning,rpm_0039.png,"If a ninth, incorrect choice with the same shape type as the correct answer but a wrong color were added, how many choices would then share the correct shape type?"
rpm_0040_q1,Image Description,rpm_0040.png,"How many shapes appear in the panel at row 1, column 1 (top-left)?"
rpm_0040_q2,Basic Relational Reasoning,rpm_0040.png,Which of the 8 numbered choices correctly completes the pattern in the missing panel? Answer with the number.
rpm_0040_q3,Comparative Reasoning,rpm_0040.png,"Choice 3 is wrong. Does it have the correct shape but wrong color, the correct color but wrong shape, or is it wrong in some other way?"
