question_id,image,acceptance_set,targets,tolerances,front_beam,total_crossings
impossible_object_0015_open_q1,impossible_object_0015.png,"[""front_beam=C; total_crossings=9""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,9
impossible_object_0016_open_q1,impossible_object_0016.png,"[""front_beam=D; total_crossings=9""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,9
impossible_object_0017_open_q1,impossible_object_0017.png,"[""front_beam=C; total_crossings=6""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,6
impossible_object_0018_open_q1,impossible_object_0018.png,"[""front_beam=B; total_crossings=6""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,6
impossible_object_0019_open_q1,impossible_object_0019.png,"[""front_beam=D; total_crossings=7""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,7
impossible_object_0020_open_q1,impossible_object_0020.png,"[""front_beam=E; total_crossings=7""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,7
impossible_object_0021_open_q1,impossible_object_0021.png,"[""front_beam=C; total_crossings=8""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,8
impossible_object_0022_open_q1,impossible_object_0022.png,"[""front_beam=A; total_crossings=8""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,8
impossible_object_0023_open_q1,impossible_object_0023.png,"[""front_beam=A; total_crossings=9""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0024_open_q1,impossible_object_0024.png,"[""front_beam=D; total_crossings=9""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,9
impossible_object_0025_open_q1,impossible_object_0025.png,"[""front_beam=D; total_crossings=6""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,6
impossible_object_0026_open_q1,impossible_object_0026.png,"[""front_beam=F; total_crossings=6""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,6
impossible_object_0027_open_q1,impossible_object_0027.png,"[""front_beam=E; total_crossings=7""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,7
impossible_object_0028_open_q1,impossible_object_0028.png,"[""front_beam=C; total_crossings=7""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,7
impossible_object_0029_open_q1,impossible_object_0029.png,"[""front_beam=C; total_crossings=8""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,8
impossible_object_0030_open_q1,impossible_object_0030.png,"[""front_beam=D; total_crossings=8""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,8
impossible_object_0031_open_q1,impossible_object_0031.png,"[""front_beam=E; total_crossings=9""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,9
impossible_object_0032_open_q1,impossible_object_0032.png,"[""front_beam=D; total_crossings=9""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,9
impossible_object_0033_open_q1,impossible_object_0033.png,"[""front_beam=B; total_crossings=6""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,6
impossible_object_0034_open_q1,impossible_object_0034.png,"[""front_beam=A; total_crossings=6""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0035_open_q1,impossible_object_0035.png,"[""front_beam=B; total_crossings=7""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,7
impossible_object_0036_open_q1,impossible_object_0036.png,"[""front_beam=D; total_crossings=7""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,7
impossible_object_0037_open_q1,impossible_object_0037.png,"[""front_beam=C; total_crossings=8""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,8
impossible_object_0038_open_q1,impossible_object_0038.png,"[""front_beam=C; total_crossings=8""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,8
impossible_object_0039_open_q1,impossible_object_0039.png,"[""front_beam=A; total_crossings=9""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0040_open_q1,impossible_object_0040.png,"[""front_beam=B; total_crossings=9""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,9
impossible_object_0041_open_q1,impossible_object_0041.png,"[""front_beam=D; total_crossings=6""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,6
impossible_object_0042_open_q1,impossible_object_0042.png,"[""front_beam=E; total_crossings=6""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,6
impossible_object_0043_open_q1,impossible_object_0043.png,"[""front_beam=D; total_crossings=7""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,7
impossible_object_0044_open_q1,impossible_object_0044.png,"[""front_beam=F; total_crossings=7""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,7
impossible_object_0045_open_q1,impossible_object_0045.png,"[""front_beam=A; total_crossings=8""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,8
impossible_object_0046_open_q1,impossible_object_0046.png,"[""front_beam=A; total_crossings=8""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,8
impossible_object_0047_open_q1,impossible_object_0047.png,"[""front_beam=E; total_crossings=9""]","[""X9""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,9
impossible_object_0048_open_q1,impossible_object_0048.png,"[""front_beam=C; total_crossings=9""]","[""X9""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,9
impossible_object_0049_open_q1,impossible_object_0049.png,"[""front_beam=E; total_crossings=6""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,6
impossible_object_0050_open_q1,impossible_object_0050.png,"[""front_beam=D; total_crossings=6""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,6
impossible_object_0051_open_q1,impossible_object_0051.png,"[""front_beam=C; total_crossings=7""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,7
impossible_object_0052_open_q1,impossible_object_0052.png,"[""front_beam=A; total_crossings=7""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,7
impossible_object_0053_open_q1,impossible_object_0053.png,"[""front_beam=D; total_crossings=8""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,8
impossible_object_0054_open_q1,impossible_object_0054.png,"[""front_beam=A; total_crossings=8""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,8
impossible_object_0055_open_q1,impossible_object_0055.png,"[""front_beam=D; total_crossings=9""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,9
impossible_object_0056_open_q1,impossible_object_0056.png,"[""front_beam=C; total_crossings=9""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,9
impossible_object_0057_open_q1,impossible_object_0057.png,"[""front_beam=A; total_crossings=6""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0058_open_q1,impossible_object_0058.png,"[""front_beam=C; total_crossings=6""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,6
impossible_object_0059_open_q1,impossible_object_0059.png,"[""front_beam=E; total_crossings=7""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,7
impossible_object_0060_open_q1,impossible_object_0060.png,"[""front_beam=F; total_crossings=7""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,7
impossible_object_0061_open_q1,impossible_object_0061.png,"[""front_beam=D; total_crossings=8""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,8
impossible_object_0062_open_q1,impossible_object_0062.png,"[""front_beam=B; total_crossings=8""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,8
impossible_object_0063_open_q1,impossible_object_0063.png,"[""front_beam=B; total_crossings=9""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,9
impossible_object_0064_open_q1,impossible_object_0064.png,"[""front_beam=A; total_crossings=9""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0065_open_q1,impossible_object_0065.png,"[""front_beam=A; total_crossings=6""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0066_open_q1,impossible_object_0066.png,"[""front_beam=E; total_crossings=6""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,6
impossible_object_0067_open_q1,impossible_object_0067.png,"[""front_beam=A; total_crossings=7""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,7
impossible_object_0068_open_q1,impossible_object_0068.png,"[""front_beam=E; total_crossings=7""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,7
impossible_object_0069_open_q1,impossible_object_0069.png,"[""front_beam=E; total_crossings=8""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,8
impossible_object_0070_open_q1,impossible_object_0070.png,"[""front_beam=C; total_crossings=8""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,8
impossible_object_0071_open_q1,impossible_object_0071.png,"[""front_beam=E; total_crossings=9""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,9
impossible_object_0072_open_q1,impossible_object_0072.png,"[""front_beam=E; total_crossings=9""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,9
impossible_object_0073_open_q1,impossible_object_0073.png,"[""front_beam=A; total_crossings=6""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0074_open_q1,impossible_object_0074.png,"[""front_beam=B; total_crossings=6""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,6
impossible_object_0075_open_q1,impossible_object_0075.png,"[""front_beam=D; total_crossings=7""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,7
impossible_object_0076_open_q1,impossible_object_0076.png,"[""front_beam=B; total_crossings=7""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,7
impossible_object_0077_open_q1,impossible_object_0077.png,"[""front_beam=F; total_crossings=8""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,8
impossible_object_0078_open_q1,impossible_object_0078.png,"[""front_beam=D; total_crossings=8""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,8
impossible_object_0079_open_q1,impossible_object_0079.png,"[""front_beam=C; total_crossings=9""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,9
impossible_object_0080_open_q1,impossible_object_0080.png,"[""front_beam=E; total_crossings=9""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,9
impossible_object_0081_open_q1,impossible_object_0081.png,"[""front_beam=A; total_crossings=6""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0082_open_q1,impossible_object_0082.png,"[""front_beam=E; total_crossings=6""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,6
impossible_object_0083_open_q1,impossible_object_0083.png,"[""front_beam=A; total_crossings=7""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,7
impossible_object_0084_open_q1,impossible_object_0084.png,"[""front_beam=B; total_crossings=7""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,7
impossible_object_0085_open_q1,impossible_object_0085.png,"[""front_beam=C; total_crossings=8""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,8
impossible_object_0086_open_q1,impossible_object_0086.png,"[""front_beam=D; total_crossings=8""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,8
impossible_object_0087_open_q1,impossible_object_0087.png,"[""front_beam=A; total_crossings=9""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0088_open_q1,impossible_object_0088.png,"[""front_beam=D; total_crossings=9""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,9
impossible_object_0089_open_q1,impossible_object_0089.png,"[""front_beam=A; total_crossings=6""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0090_open_q1,impossible_object_0090.png,"[""front_beam=C; total_crossings=6""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,6
impossible_object_0091_open_q1,impossible_object_0091.png,"[""front_beam=F; total_crossings=7""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,7
impossible_object_0092_open_q1,impossible_object_0092.png,"[""front_beam=F; total_crossings=7""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,7
impossible_object_0093_open_q1,impossible_object_0093.png,"[""front_beam=B; total_crossings=8""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,8
impossible_object_0094_open_q1,impossible_object_0094.png,"[""front_beam=E; total_crossings=8""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,8
impossible_object_0095_open_q1,impossible_object_0095.png,"[""front_beam=C; total_crossings=9""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,9
impossible_object_0096_open_q1,impossible_object_0096.png,"[""front_beam=F; total_crossings=9""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,9
impossible_object_0097_open_q1,impossible_object_0097.png,"[""front_beam=D; total_crossings=6""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,6
impossible_object_0098_open_q1,impossible_object_0098.png,"[""front_beam=D; total_crossings=6""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,6
impossible_object_0099_open_q1,impossible_object_0099.png,"[""front_beam=E; total_crossings=7""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,7
impossible_object_0100_open_q1,impossible_object_0100.png,"[""front_beam=D; total_crossings=7""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,7
impossible_object_0101_open_q1,impossible_object_0101.png,"[""front_beam=D; total_crossings=8""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,8
impossible_object_0102_open_q1,impossible_object_0102.png,"[""front_beam=D; total_crossings=8""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,8
impossible_object_0103_open_q1,impossible_object_0103.png,"[""front_beam=A; total_crossings=9""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0104_open_q1,impossible_object_0104.png,"[""front_beam=A; total_crossings=9""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0105_open_q1,impossible_object_0105.png,"[""front_beam=A; total_crossings=6""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0106_open_q1,impossible_object_0106.png,"[""front_beam=C; total_crossings=6""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,6
impossible_object_0107_open_q1,impossible_object_0107.png,"[""front_beam=F; total_crossings=7""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,7
impossible_object_0108_open_q1,impossible_object_0108.png,"[""front_beam=F; total_crossings=7""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,7
impossible_object_0109_open_q1,impossible_object_0109.png,"[""front_beam=E; total_crossings=8""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,8
impossible_object_0110_open_q1,impossible_object_0110.png,"[""front_beam=F; total_crossings=8""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",F,8
impossible_object_0111_open_q1,impossible_object_0111.png,"[""front_beam=B; total_crossings=9""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,9
impossible_object_0112_open_q1,impossible_object_0112.png,"[""front_beam=E; total_crossings=9""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,9
impossible_object_0113_open_q1,impossible_object_0113.png,"[""front_beam=B; total_crossings=6""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,6
impossible_object_0114_open_q1,impossible_object_0114.png,"[""front_beam=B; total_crossings=6""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,6
impossible_object_0115_open_q1,impossible_object_0115.png,"[""front_beam=A; total_crossings=7""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,7
impossible_object_0116_open_q1,impossible_object_0116.png,"[""front_beam=B; total_crossings=7""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,7
impossible_object_0117_open_q1,impossible_object_0117.png,"[""front_beam=D; total_crossings=8""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,8
impossible_object_0118_open_q1,impossible_object_0118.png,"[""front_beam=B; total_crossings=8""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,8
impossible_object_0119_open_q1,impossible_object_0119.png,"[""front_beam=E; total_crossings=9""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,9
impossible_object_0120_open_q1,impossible_object_0120.png,"[""front_beam=C; total_crossings=9""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,9
impossible_object_0121_open_q1,impossible_object_0121.png,"[""front_beam=A; total_crossings=6""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0122_open_q1,impossible_object_0122.png,"[""front_beam=C; total_crossings=6""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,6
impossible_object_0123_open_q1,impossible_object_0123.png,"[""front_beam=A; total_crossings=7""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,7
impossible_object_0124_open_q1,impossible_object_0124.png,"[""front_beam=A; total_crossings=7""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,7
impossible_object_0125_open_q1,impossible_object_0125.png,"[""front_beam=E; total_crossings=8""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,8
impossible_object_0126_open_q1,impossible_object_0126.png,"[""front_beam=A; total_crossings=8""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,8
impossible_object_0127_open_q1,impossible_object_0127.png,"[""front_beam=B; total_crossings=9""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,9
impossible_object_0128_open_q1,impossible_object_0128.png,"[""front_beam=D; total_crossings=9""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,9
impossible_object_0129_open_q1,impossible_object_0129.png,"[""front_beam=B; total_crossings=6""]","[""X1""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,6
impossible_object_0130_open_q1,impossible_object_0130.png,"[""front_beam=D; total_crossings=6""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,6
impossible_object_0131_open_q1,impossible_object_0131.png,"[""front_beam=B; total_crossings=7""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,7
impossible_object_0132_open_q1,impossible_object_0132.png,"[""front_beam=A; total_crossings=7""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,7
impossible_object_0133_open_q1,impossible_object_0133.png,"[""front_beam=A; total_crossings=8""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,8
impossible_object_0134_open_q1,impossible_object_0134.png,"[""front_beam=E; total_crossings=8""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,8
impossible_object_0135_open_q1,impossible_object_0135.png,"[""front_beam=E; total_crossings=9""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,9
impossible_object_0136_open_q1,impossible_object_0136.png,"[""front_beam=A; total_crossings=9""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0137_open_q1,impossible_object_0137.png,"[""front_beam=A; total_crossings=6""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0138_open_q1,impossible_object_0138.png,"[""front_beam=C; total_crossings=6""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,6
impossible_object_0139_open_q1,impossible_object_0139.png,"[""front_beam=D; total_crossings=7""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,7
impossible_object_0140_open_q1,impossible_object_0140.png,"[""front_beam=D; total_crossings=7""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,7
impossible_object_0141_open_q1,impossible_object_0141.png,"[""front_beam=E; total_crossings=8""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,8
impossible_object_0142_open_q1,impossible_object_0142.png,"[""front_beam=C; total_crossings=8""]","[""X7""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,8
impossible_object_0143_open_q1,impossible_object_0143.png,"[""front_beam=A; total_crossings=9""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0144_open_q1,impossible_object_0144.png,"[""front_beam=A; total_crossings=9""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,9
impossible_object_0145_open_q1,impossible_object_0145.png,"[""front_beam=C; total_crossings=6""]","[""X4""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,6
impossible_object_0146_open_q1,impossible_object_0146.png,"[""front_beam=E; total_crossings=6""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,6
impossible_object_0147_open_q1,impossible_object_0147.png,"[""front_beam=D; total_crossings=7""]","[""X3""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",D,7
impossible_object_0148_open_q1,impossible_object_0148.png,"[""front_beam=A; total_crossings=7""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,7
impossible_object_0149_open_q1,impossible_object_0149.png,"[""front_beam=A; total_crossings=8""]","[""X5""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,8
impossible_object_0150_open_q1,impossible_object_0150.png,"[""front_beam=E; total_crossings=8""]","[""X8""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",E,8
impossible_object_0151_open_q1,impossible_object_0151.png,"[""front_beam=C; total_crossings=9""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,9
impossible_object_0152_open_q1,impossible_object_0152.png,"[""front_beam=B; total_crossings=9""]","[""X6""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",B,9
impossible_object_0153_open_q1,impossible_object_0153.png,"[""front_beam=A; total_crossings=6""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",A,6
impossible_object_0154_open_q1,impossible_object_0154.png,"[""front_beam=C; total_crossings=6""]","[""X2""]","{""total_crossings"":{""absolute_tolerance"":0,""unit"":""count""}}",C,6
