question_id,task,image,prompt,groundtruth
gauge_reading_0007_q2,Basic Relational Reasoning,gauge_reading_0007.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0007_q3,Comparative Reasoning,gauge_reading_0007.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",80
gauge_reading_0007_q4,Compound Reasoning,gauge_reading_0007.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0007_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0007.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 105
gauge_reading_0008_q1,Image Description,gauge_reading_0008.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0008_q2,Basic Relational Reasoning,gauge_reading_0008.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0008_q3,Comparative Reasoning,gauge_reading_0008.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",10
gauge_reading_0008_q4,Compound Reasoning,gauge_reading_0008.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0008_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0008.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 25
gauge_reading_0009_q1,Image Description,gauge_reading_0009.png,What is the minimum value shown on this gauge's scale?,-20
gauge_reading_0009_q2,Basic Relational Reasoning,gauge_reading_0009.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0009_q3,Comparative Reasoning,gauge_reading_0009.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",100
gauge_reading_0009_q4,Compound Reasoning,gauge_reading_0009.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0009_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0009.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 125
gauge_reading_0010_q1,Image Description,gauge_reading_0010.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0010_q2,Basic Relational Reasoning,gauge_reading_0010.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0010_q3,Comparative Reasoning,gauge_reading_0010.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",1
gauge_reading_0010_q4,Compound Reasoning,gauge_reading_0010.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading_0010_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0010.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 3
gauge_reading_0011_q1,Image Description,gauge_reading_0011.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0011_q2,Basic Relational Reasoning,gauge_reading_0011.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0011_q3,Comparative Reasoning,gauge_reading_0011.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",200
gauge_reading_0011_q4,Compound Reasoning,gauge_reading_0011.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",yes; exceeds threshold by 50
gauge_reading_0011_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0011.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 240
gauge_reading_0012_q1,Image Description,gauge_reading_0012.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0012_q2,Basic Relational Reasoning,gauge_reading_0012.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0012_q3,Comparative Reasoning,gauge_reading_0012.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",40
gauge_reading_0012_q4,Compound Reasoning,gauge_reading_0012.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0012_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0012.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 65
gauge_reading_0013_q1,Image Description,gauge_reading_0013.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0013_q2,Basic Relational Reasoning,gauge_reading_0013.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0013_q3,Comparative Reasoning,gauge_reading_0013.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",45
gauge_reading_0013_q4,Compound Reasoning,gauge_reading_0013.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0013_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0013.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 57.5
gauge_reading_0014_q1,Image Description,gauge_reading_0014.png,What is the minimum value shown on this gauge's scale?,-20
gauge_reading_0014_q2,Basic Relational Reasoning,gauge_reading_0014.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0014_q3,Comparative Reasoning,gauge_reading_0014.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",0
gauge_reading_0014_q4,Compound Reasoning,gauge_reading_0014.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0014_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0014.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 25
gauge_reading_0015_q1,Image Description,gauge_reading_0015.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0015_q2,Basic Relational Reasoning,gauge_reading_0015.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0015_q3,Comparative Reasoning,gauge_reading_0015.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",8
gauge_reading_0015_q4,Compound Reasoning,gauge_reading_0015.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",yes; exceeds threshold by 0.5
gauge_reading_0015_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0015.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 10
gauge_reading_0016_q1,Image Description,gauge_reading_0016.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0016_q2,Basic Relational Reasoning,gauge_reading_0016.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0016_q3,Comparative Reasoning,gauge_reading_0016.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",60
gauge_reading_0016_q4,Compound Reasoning,gauge_reading_0016.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading_0016_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0016.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 110
gauge_reading_0017_q1,Image Description,gauge_reading_0017.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0017_q2,Basic Relational Reasoning,gauge_reading_0017.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0017_q3,Comparative Reasoning,gauge_reading_0017.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",100
gauge_reading_0017_q4,Compound Reasoning,gauge_reading_0017.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0017_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0017.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 120
gauge_reading_0018_q1,Image Description,gauge_reading_0018.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0018_q2,Basic Relational Reasoning,gauge_reading_0018.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0018_q3,Comparative Reasoning,gauge_reading_0018.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",10
gauge_reading_0018_q4,Compound Reasoning,gauge_reading_0018.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0018_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0018.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 22.5
gauge_reading_0019_q1,Image Description,gauge_reading_0019.png,What is the minimum value shown on this gauge's scale?,-20
gauge_reading_0019_q2,Basic Relational Reasoning,gauge_reading_0019.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0019_q3,Comparative Reasoning,gauge_reading_0019.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",120
gauge_reading_0019_q4,Compound Reasoning,gauge_reading_0019.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0019_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0019.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 145
gauge_reading_0020_q1,Image Description,gauge_reading_0020.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0020_q2,Basic Relational Reasoning,gauge_reading_0020.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0020_q3,Comparative Reasoning,gauge_reading_0020.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",2
gauge_reading_0020_q4,Compound Reasoning,gauge_reading_0020.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading_0020_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0020.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 4
gauge_reading_0021_q1,Image Description,gauge_reading_0021.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0021_q2,Basic Relational Reasoning,gauge_reading_0021.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0021_q3,Comparative Reasoning,gauge_reading_0021.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",140
gauge_reading_0021_q4,Compound Reasoning,gauge_reading_0021.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading_0021_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0021.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 180
gauge_reading_0022_q1,Image Description,gauge_reading_0022.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0022_q2,Basic Relational Reasoning,gauge_reading_0022.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0022_q3,Comparative Reasoning,gauge_reading_0022.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",20
gauge_reading_0022_q4,Compound Reasoning,gauge_reading_0022.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0022_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0022.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 40
gauge_reading_0023_q1,Image Description,gauge_reading_0023.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0023_q2,Basic Relational Reasoning,gauge_reading_0023.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0023_q3,Comparative Reasoning,gauge_reading_0023.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",45
gauge_reading_0023_q4,Compound Reasoning,gauge_reading_0023.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0023_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0023.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 57.5
gauge_reading_0024_q1,Image Description,gauge_reading_0024.png,What is the minimum value shown on this gauge's scale?,-20
gauge_reading_0024_q2,Basic Relational Reasoning,gauge_reading_0024.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0024_q3,Comparative Reasoning,gauge_reading_0024.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",40
gauge_reading_0024_q4,Compound Reasoning,gauge_reading_0024.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0024_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0024.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 75
gauge_reading_0025_q1,Image Description,gauge_reading_0025.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0025_q2,Basic Relational Reasoning,gauge_reading_0025.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0025_q3,Comparative Reasoning,gauge_reading_0025.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",9
gauge_reading_0025_q4,Compound Reasoning,gauge_reading_0025.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",yes; exceeds threshold by 2
gauge_reading_0025_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0025.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 11.5
gauge_reading_0026_q1,Image Description,gauge_reading_0026.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0026_q2,Basic Relational Reasoning,gauge_reading_0026.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0026_q3,Comparative Reasoning,gauge_reading_0026.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",40
gauge_reading_0026_q4,Compound Reasoning,gauge_reading_0026.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading_0026_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0026.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 90
gauge_reading_0027_q1,Image Description,gauge_reading_0027.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0027_q2,Basic Relational Reasoning,gauge_reading_0027.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0027_q3,Comparative Reasoning,gauge_reading_0027.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",90
gauge_reading_0027_q4,Compound Reasoning,gauge_reading_0027.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0027_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0027.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 115
gauge_reading_0028_q1,Image Description,gauge_reading_0028.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0028_q2,Basic Relational Reasoning,gauge_reading_0028.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0028_q3,Comparative Reasoning,gauge_reading_0028.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",5
gauge_reading_0028_q4,Compound Reasoning,gauge_reading_0028.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0028_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0028.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 20
gauge_reading_0029_q1,Image Description,gauge_reading_0029.png,What is the minimum value shown on this gauge's scale?,-20
gauge_reading_0029_q2,Basic Relational Reasoning,gauge_reading_0029.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0029_q3,Comparative Reasoning,gauge_reading_0029.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",100
gauge_reading_0029_q4,Compound Reasoning,gauge_reading_0029.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0029_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0029.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 135
gauge_reading_0030_q1,Image Description,gauge_reading_0030.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0030_q2,Basic Relational Reasoning,gauge_reading_0030.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0030_q3,Comparative Reasoning,gauge_reading_0030.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",5
gauge_reading_0030_q4,Compound Reasoning,gauge_reading_0030.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading_0030_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0030.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 7
gauge_reading_0031_q1,Image Description,gauge_reading_0031.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0031_q2,Basic Relational Reasoning,gauge_reading_0031.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0031_q3,Comparative Reasoning,gauge_reading_0031.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",120
gauge_reading_0031_q4,Compound Reasoning,gauge_reading_0031.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading_0031_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0031.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 160
gauge_reading_0032_q1,Image Description,gauge_reading_0032.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0032_q2,Basic Relational Reasoning,gauge_reading_0032.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0032_q3,Comparative Reasoning,gauge_reading_0032.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",10
gauge_reading_0032_q4,Compound Reasoning,gauge_reading_0032.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0032_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0032.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 35
gauge_reading_0033_q1,Image Description,gauge_reading_0033.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0033_q2,Basic Relational Reasoning,gauge_reading_0033.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0033_q3,Comparative Reasoning,gauge_reading_0033.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",55
gauge_reading_0033_q4,Compound Reasoning,gauge_reading_0033.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0033_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0033.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 70
gauge_reading_0034_q1,Image Description,gauge_reading_0034.png,What is the minimum value shown on this gauge's scale?,-20
gauge_reading_0034_q2,Basic Relational Reasoning,gauge_reading_0034.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0034_q3,Comparative Reasoning,gauge_reading_0034.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",40
gauge_reading_0034_q4,Compound Reasoning,gauge_reading_0034.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading_0034_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0034.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 65
gauge_reading_0035_q1,Image Description,gauge_reading_0035.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0035_q2,Basic Relational Reasoning,gauge_reading_0035.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading_0035_q3,Comparative Reasoning,gauge_reading_0035.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",9
gauge_reading_0035_q4,Compound Reasoning,gauge_reading_0035.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",yes; exceeds threshold by 1.5
gauge_reading_0035_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0035.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",yes; new value 11
gauge_reading_0036_q1,Image Description,gauge_reading_0036.png,What is the minimum value shown on this gauge's scale?,0
gauge_reading_0036_q2,Basic Relational Reasoning,gauge_reading_0036.png,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading_0036_q3,Comparative Reasoning,gauge_reading_0036.png,"What value is the needle pointing to, rounded to the nearest tick mark interval?",60
gauge_reading_0036_q4,Compound Reasoning,gauge_reading_0036.png,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading_0036_q5,Extrapolative/Counterfactual Reasoning,gauge_reading_0036.png,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 110
gauge_reading_0037_q1,Image Description,gauge_reading_0037.png,What is the minimum value shown on this gauge's scale?,0
