question_id,task,image,prompt,groundtruth
cube_structure_0016_q2,Basic Relational Reasoning,cube_structure_0016.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",6
cube_structure_0016_q3,Comparative Reasoning,cube_structure_0016.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",3
cube_structure_0016_q4,Compound Reasoning,cube_structure_0016.png,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure_0016_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0016.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure_0017_q1,Image Description,cube_structure_0017.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",9
cube_structure_0017_q2,Basic Relational Reasoning,cube_structure_0017.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",5
cube_structure_0017_q3,Comparative Reasoning,cube_structure_0017.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",3
cube_structure_0017_q4,Compound Reasoning,cube_structure_0017.png,How many cubes are completely hidden from the current view? Answer with a number.,1
cube_structure_0017_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0017.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",1
cube_structure_0018_q1,Image Description,cube_structure_0018.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",11
cube_structure_0018_q2,Basic Relational Reasoning,cube_structure_0018.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",8
cube_structure_0018_q3,Comparative Reasoning,cube_structure_0018.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0018_q4,Compound Reasoning,cube_structure_0018.png,How many cubes are completely hidden from the current view? Answer with a number.,2
cube_structure_0018_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0018.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0019_q1,Image Description,cube_structure_0019.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",10
cube_structure_0019_q2,Basic Relational Reasoning,cube_structure_0019.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",7
cube_structure_0019_q3,Comparative Reasoning,cube_structure_0019.png,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure_0019_q4,Compound Reasoning,cube_structure_0019.png,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure_0019_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0019.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure_0020_q1,Image Description,cube_structure_0020.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",8
cube_structure_0020_q2,Basic Relational Reasoning,cube_structure_0020.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",7
cube_structure_0020_q3,Comparative Reasoning,cube_structure_0020.png,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure_0020_q4,Compound Reasoning,cube_structure_0020.png,How many cubes are completely hidden from the current view? Answer with a number.,1
cube_structure_0020_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0020.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",1
cube_structure_0021_q1,Image Description,cube_structure_0021.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",12
cube_structure_0021_q2,Basic Relational Reasoning,cube_structure_0021.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",10
cube_structure_0021_q3,Comparative Reasoning,cube_structure_0021.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0021_q4,Compound Reasoning,cube_structure_0021.png,How many cubes are completely hidden from the current view? Answer with a number.,2
cube_structure_0021_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0021.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0022_q1,Image Description,cube_structure_0022.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",9
cube_structure_0022_q2,Basic Relational Reasoning,cube_structure_0022.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",9
cube_structure_0022_q3,Comparative Reasoning,cube_structure_0022.png,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure_0022_q4,Compound Reasoning,cube_structure_0022.png,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure_0022_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0022.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure_0023_q1,Image Description,cube_structure_0023.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",10
cube_structure_0023_q2,Basic Relational Reasoning,cube_structure_0023.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",4
cube_structure_0023_q3,Comparative Reasoning,cube_structure_0023.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",5
cube_structure_0023_q4,Compound Reasoning,cube_structure_0023.png,How many cubes are completely hidden from the current view? Answer with a number.,1
cube_structure_0023_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0023.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",1
cube_structure_0024_q1,Image Description,cube_structure_0024.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",9
cube_structure_0024_q2,Basic Relational Reasoning,cube_structure_0024.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",5
cube_structure_0024_q3,Comparative Reasoning,cube_structure_0024.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",3
cube_structure_0024_q4,Compound Reasoning,cube_structure_0024.png,How many cubes are completely hidden from the current view? Answer with a number.,2
cube_structure_0024_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0024.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0025_q1,Image Description,cube_structure_0025.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",11
cube_structure_0025_q2,Basic Relational Reasoning,cube_structure_0025.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",4
cube_structure_0025_q3,Comparative Reasoning,cube_structure_0025.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",6
cube_structure_0025_q4,Compound Reasoning,cube_structure_0025.png,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure_0025_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0025.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure_0026_q1,Image Description,cube_structure_0026.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",10
cube_structure_0026_q2,Basic Relational Reasoning,cube_structure_0026.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",9
cube_structure_0026_q3,Comparative Reasoning,cube_structure_0026.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0026_q4,Compound Reasoning,cube_structure_0026.png,How many cubes are completely hidden from the current view? Answer with a number.,1
cube_structure_0026_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0026.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",1
cube_structure_0027_q1,Image Description,cube_structure_0027.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",13
cube_structure_0027_q2,Basic Relational Reasoning,cube_structure_0027.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",9
cube_structure_0027_q3,Comparative Reasoning,cube_structure_0027.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",4
cube_structure_0027_q4,Compound Reasoning,cube_structure_0027.png,How many cubes are completely hidden from the current view? Answer with a number.,2
cube_structure_0027_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0027.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0028_q1,Image Description,cube_structure_0028.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",13
cube_structure_0028_q2,Basic Relational Reasoning,cube_structure_0028.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",4
cube_structure_0028_q3,Comparative Reasoning,cube_structure_0028.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",5
cube_structure_0028_q4,Compound Reasoning,cube_structure_0028.png,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure_0028_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0028.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure_0029_q1,Image Description,cube_structure_0029.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",9
cube_structure_0029_q2,Basic Relational Reasoning,cube_structure_0029.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",8
cube_structure_0029_q3,Comparative Reasoning,cube_structure_0029.png,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure_0029_q4,Compound Reasoning,cube_structure_0029.png,How many cubes are completely hidden from the current view? Answer with a number.,1
cube_structure_0029_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0029.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",1
cube_structure_0030_q1,Image Description,cube_structure_0030.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",9
cube_structure_0030_q2,Basic Relational Reasoning,cube_structure_0030.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",7
cube_structure_0030_q3,Comparative Reasoning,cube_structure_0030.png,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure_0030_q4,Compound Reasoning,cube_structure_0030.png,How many cubes are completely hidden from the current view? Answer with a number.,2
cube_structure_0030_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0030.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0031_q1,Image Description,cube_structure_0031.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",13
cube_structure_0031_q2,Basic Relational Reasoning,cube_structure_0031.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",9
cube_structure_0031_q3,Comparative Reasoning,cube_structure_0031.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",3
cube_structure_0031_q4,Compound Reasoning,cube_structure_0031.png,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure_0031_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0031.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure_0032_q1,Image Description,cube_structure_0032.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",11
cube_structure_0032_q2,Basic Relational Reasoning,cube_structure_0032.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",7
cube_structure_0032_q3,Comparative Reasoning,cube_structure_0032.png,"Which layer (counting from the ground as layer 1) has the most cubes? Answer with a number in curly brackets, e.g. {2}.",1
cube_structure_0032_q4,Compound Reasoning,cube_structure_0032.png,How many cubes are completely hidden from the current view? Answer with a number.,1
cube_structure_0032_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0032.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",1
cube_structure_0033_q1,Image Description,cube_structure_0033.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",10
cube_structure_0033_q2,Basic Relational Reasoning,cube_structure_0033.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",8
cube_structure_0033_q3,Comparative Reasoning,cube_structure_0033.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0033_q4,Compound Reasoning,cube_structure_0033.png,How many cubes are completely hidden from the current view? Answer with a number.,2
cube_structure_0033_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0033.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0034_q1,Image Description,cube_structure_0034.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",11
cube_structure_0034_q2,Basic Relational Reasoning,cube_structure_0034.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",10
cube_structure_0034_q3,Comparative Reasoning,cube_structure_0034.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0034_q4,Compound Reasoning,cube_structure_0034.png,How many cubes are completely hidden from the current view? Answer with a number.,0
cube_structure_0034_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0034.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",0
cube_structure_0035_q1,Image Description,cube_structure_0035.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",10
cube_structure_0035_q2,Basic Relational Reasoning,cube_structure_0035.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",4
cube_structure_0035_q3,Comparative Reasoning,cube_structure_0035.png,How many cubes are in the B color cluster?,6
cube_structure_0035_q4,Compound Reasoning,cube_structure_0035.png,How many cubes are completely hidden from the current view? Answer with a number.,1
cube_structure_0035_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0035.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",1
cube_structure_0036_q1,Image Description,cube_structure_0036.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",13
cube_structure_0036_q2,Basic Relational Reasoning,cube_structure_0036.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",10
cube_structure_0036_q3,Comparative Reasoning,cube_structure_0036.png,"How many total layers (levels of height) does this structure have? Answer with a number in curly brackets, e.g. {3}.",3
cube_structure_0036_q4,Compound Reasoning,cube_structure_0036.png,How many cubes are completely hidden from the current view? Answer with a number.,2
cube_structure_0036_q5,Extrapolative/Counterfactual Reasoning,cube_structure_0036.png,"If this structure were rotated 180 degrees around the vertical axis, how many currently-hidden cubes would become visible? Answer with a number in curly brackets, e.g. {3}.",2
cube_structure_0037_q1,Image Description,cube_structure_0037.png,"How many cubes make up this structure in total? Answer with a number in curly brackets, e.g. {12}.",9
cube_structure_0037_q2,Basic Relational Reasoning,cube_structure_0037.png,"How many cubes are touching the ground (bottom layer)? Answer with a number in curly brackets, e.g. {5}.",9
